interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[59.369570613055345, 47.88941002221674, 43.653404506237976, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1531.3665294029156, 589.9122177697102, 1096.2276735558148, 0, 0, 0]","[2497.6334705970844, 7512.08778223029, 15014.772326444185, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2392, 3880, 7033, 0, 0, 0]","[(67.8074, 0.0058000000000000005, 6.666666666666668e-05), (729.8077999999999, 19.005266666666667, 2.4875333333333334), (173.3644, 0.0046, 0.0007333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4227.1926, 1859.9942, 999.9999333333334), (16450.1922, 1780.9947333333334, 1522.5124666666666), (34186.6356, 1882.6954, 1333.7492666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0017499999999999998), (6, 0.0, 0.00655), (3, 1.666666666666667e-05, 0.003505555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.10825), (16099, 51.900000000000006, 6.18345), (32209, 58.199983333333336, 11.636494444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
12,"[87.24249193348226, 31.6341644038509, 76.40742349947242, 0.0, 0.0, 0.0]","[4, 1, 3, 0, 0, 0]","[1239.8049954412202, 0, 3366.3411959580144, 0, 0, 0]","[2789.19500455878, 8102, 12744.658804041985, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3515, 2563, 12310, 0, 0, 0]","[(69.948, 0.005666666666666666, 6.666666666666668e-05), (111.848, 0.0007333333333333332, 0.0012666666666666666), (3970.6068, 0.633, 0.052866666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4225.052, 1859.9943333333333, 999.9999333333334), (17068.152, 1799.9992666666667, 1524.9987333333333), (30389.3932, 1882.067, 1333.6971333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0022333333333333337), (1, 0.0, 4.4444444444444447e-05), (7, 3.203133333333333, 0.7221555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.107766666666667), (16104, 51.900000000000006, 6.189955555555555), (32205, 54.99686666666667, 10.917844444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
13,"[88.73169520972947, 33.43618859540854, 75.17224256719011, 0.0, 0.0, 0.0]","[4, 1, 3, 0, 0, 0]","[735.310726432239, 867.4432049365371, 5983.028240781967, 0, 0, 0]","[3293.689273567761, 7234.556795063463, 10127.971759218033, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3575, 2709, 12111, 0, 0, 0]","[(90.48246666666665, 0.007733333333333333, 0.0074666666666666675), (973.0777333333333, 0.0, 0.0006666666666666666), (3734.3278, 0.9286666666666666, 0.055200000000000006), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4204.517533333334, 1859.9922666666666, 999.9925333333333), (16206.922266666666, 1800.0, 1524.9993333333334), (30625.6722, 1881.7713333333334, 1333.6948), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0031166666666666665), (2, 0.0, 6.111111111111111e-05), (7, 2.8175333333333334, 0.7453388888888888), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.106883333333332), (16103, 51.900000000000006, 6.189938888888888), (32205, 55.38246666666667, 10.89466111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
14,"[76.64432861752296, 78.31399654406319, 86.2019738067159, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[716.6020235145444, 3260.622783850571, 1039.8789760935626, 0, 0, 0]","[3312.3979764854557, 4841.377216149429, 15071.121023906437, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3088, 6345, 13888, 0, 0, 0]","[(82.05019999999999, 0.0318, 0.035800000000000005), (1075.837266666667, 0.0005333333333333334, 0.0009999999999999998), (3857.3605333333335, 0.8423333333333333, 0.060866666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4212.9498, 1859.9682, 999.9642), (16104.162733333333, 1799.9994666666666, 1524.999), (30502.639466666667, 1881.8576666666668, 1333.6891333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0011055555555555556), (8, 0.0, 0.001172222222222222), (7, 2.0570500000000003, 0.7866277777777779), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108894444444443), (16097, 51.900000000000006, 6.188827777777777), (32205, 56.14295, 10.853372222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
15,"[96.45073219161083, 78.31399654406319, 57.879709515238034, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[705.2964897923745, 2598.4139052660576, 0, 0, 0, 0]","[3323.7035102076256, 5503.586094733942, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3886, 6345, 9325, 0, 0, 0]","[(53.43233333333334, 0.026600000000000006, 0.03033333333333333), (1059.2346000000002, 0.0, 0.0009333333333333334), (40.54486666666667, 0.21746666666666667, 0.0017333333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4241.567666666667, 1859.9734, 999.9696666666666), (16120.7654, 1800.0, 1524.9990666666667), (34319.45513333334, 1882.4825333333333, 1333.7482666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0011722222222222223), (8, 0.0, 0.0010444444444444444), (1, 0.0, 0.05373333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.108827777777778), (16097, 51.900000000000006, 6.188955555555555), (32211, 58.2, 11.586266666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
16,"[92.70290394638869, 100.0, 77.32605052448638, 0.0, 0.0, 0.0]","[2, 5, 1, 0, 0, 0]","[1219.216463639069, 3360.6236308296384, 1075.2614052479814, 0, 0, 0]","[2809.783536360931, 4741.376369170362, 15035.738594752018, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3735, 8102, 12458, 0, 0, 0]","[(8.081933333333334, 0.02853333333333333, 0.028599999999999997), (64.2234, 0.00046666666666666666, 0.00026666666666666673), (36.3506, 0.004666666666666667, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4286.918066666667, 1859.9714666666666, 999.9714), (17115.7766, 1799.9995333333334, 1524.9997333333333), (34323.6494, 1882.6953333333333, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.00010000000000000002), (10, 0.0, 0.0016499999999999998), (3, 0.0, 0.0011166666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.1099), (16095, 51.900000000000006, 6.18835), (32209, 58.2, 11.638883333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[4, 4, 4, 0, 0, 0]"
17,"[91.13924050632912, 75.12959763021476, 100.0, 19.806403574087863, 16.51444087879536, 0.0]","[2, 2, 3, 1, 1, 0]","[1016.8924607095074, 1184.3731806464255, 4559.794587703643, 0, 1319.7662014688208, 0]","[3012.1075392904927, 6917.626819353574, 11551.205412296356, 4029, 6782.233798531179, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3672, 6087, 16111, 798, 1338, 0]","[(53.126999999999995, 0.0030666666666666668, 0.0074666666666666675), (41.68, 0.0005333333333333334, 0.0011333333333333332), (3502.942, 0.6209333333333333, 0.0428), (9.917466666666668, 0.0834, 0.08346666666666668), (4.4996, 0.0, 0.0), (0, 0, 0)]","[(4241.873, 1859.9969333333333, 999.9925333333333), (17138.32, 1799.9994666666666, 1524.9988666666666), (30857.058, 1882.0790666666667, 1333.7072), (4285.082533333333, 1859.9166, 999.9165333333333), (17175.5004, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0019888888888888886), (4, 0.0, 0.0032055555555555557), (8, 3.203133333333333, 0.7017111111111111), (3, 0.0, 9.999999999999999e-05), (2, 0.0, 0.0), (0, 0, 0)]","[(4022, 67.1, 10.10801111111111), (16101, 51.900000000000006, 6.186794444444444), (32204, 54.99686666666667, 10.938288888888888), (4023, 67.1, 10.1099), (16103, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[4, 4, 4, 0, 0, 0]"
18,"[98.8830975428146, 94.79140952851148, 100.0, 18.242740134028296, 16.51444087879536, 13.878716404940725]","[2, 2, 3, 1, 1, 1]","[501.5636322632847, 1201.4860773609792, 3745.158122753128, 0, 0, 0]","[3527.4363677367155, 6900.513922639021, 12365.841877246872, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3984, 7680, 16111, 735, 1338, 2236]","[(6.640066666666666, 0.00013333333333333334, 0.00013333333333333334), (99.96313333333333, 0.0048, 0.0), (4455.0490666666665, 0.6196666666666666, 0.04820000000000001), (79.69139999999999, 0.0027333333333333333, 0.006933333333333334), (5.0238000000000005, 0.0, 0.0), (16.7772, 0.0044, 0.0)]","[(4288.359933333333, 1859.9998666666668, 999.9998666666667), (17080.036866666665, 1799.9952, 1525.0), (29904.950933333334, 1882.0803333333333, 1333.7018), (4215.3086, 1859.9972666666667, 999.9930666666667), (17174.9762, 1800.0, 1525.0), (34343.2228, 1882.6956, 1333.75)]","[(4, 0.0, 1.1111111111111112e-05), (4, 0.0, 0.0015222222222222226), (7, 2.8604833333333337, 0.6828499999999998), (2, 0.0, 0.0010833333333333333), (2, 0.0, 0.0), (3, 0.0, 0.0010222222222222221)]","[(4022, 67.1, 10.10998888888889), (16101, 51.900000000000006, 6.188477777777777), (32205, 55.33951666666667, 10.957149999999999), (4024, 67.1, 10.108916666666666), (16103, 51.900000000000006, 6.1899999999999995), (32209, 58.2, 11.638977777777777)]","[5, 5, 5, 0, 0, 0]"
19,"[87.49069247952346, 99.49395211058997, 100.0, 12.931248448746588, 0.0, 17.323567748743095]","[1, 3, 3, 1, 0, 1]","[423.04803616590937, 2355.8742387122848, 4545.125898198445, 281.5817342772684, 0, 0]","[3605.9519638340907, 5746.125761287715, 11565.874101801555, 3747.4182657227316, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3525, 8061, 16111, 521, 0, 2791]","[(36.3506, 0.004666666666666667, 6.666666666666668e-05), (51.02993333333333, 0.0044666666666666665, 0.0), (2165.657933333333, 0.0048, 0.0016666666666666666), (2.7958000000000003, 0.0, 0.0), (0, 0, 0), (3372.2202, 0.6171333333333333, 0.0514)]","[(4258.6494, 1859.9953333333333, 999.9999333333334), (17128.970066666665, 1799.9955333333332, 1525.0), (32194.342066666668, 1882.6952, 1333.7483333333332), (4292.2042, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (30987.7798, 1882.0828666666666, 1333.6986)]","[(1, 0.0, 0.0011277777777777777), (6, 0.0, 0.0010999999999999998), (4, 0.0, 0.0013277777777777782), (2, 0.0, 2.7777777777777776e-05), (0, 0, 0), (3, 2.056766666666667, 0.670838888888889)]","[(4025, 67.1, 10.108872222222221), (16099, 51.900000000000006, 6.188899999999999), (32208, 58.2, 11.63867222222222), (4024, 67.1, 10.109972222222222), (16105, 51.900000000000006, 6.1899999999999995), (32209, 56.143233333333335, 10.96916111111111)]","[5, 5, 5, 0, 0, 0]"
20,"[11.49168528170762, 21.994569242162427, 24.759481099869653, 27.053859518490942, 16.11947667242656, 17.851157594190305]","[1, 2, 2, 2, 1, 1]","[463.43512885869814, 928.9311828566526, 1313.5663730761196, 568.7994490698327, 0, 2876.6479329769218]","[3565.564871141302, 7173.068817143348, 14797.433626923881, 3460.200550930167, 8102, 13234.35206702308]","[4029, 8102, 16111, 4029, 8102, 16111]","[463, 1782, 3989, 1090, 1306, 2876]","[(100.6628, 0.0004, 0.0027333333333333333), (19.572800000000004, 0.0, 0.0), (2096.452133333333, 6.666666666666668e-05, 0.002), (70.60346666666666, 0.0046, 0.0), (22.369400000000002, 0.0044, 0.0), (64.3126, 0.004733333333333333, 0.0)]","[(4194.3372, 1859.9996, 999.9972666666666), (17160.4272, 1800.0, 1525.0), (32263.547866666668, 1882.6999333333333, 1333.748), (4224.3965333333335, 1859.9954, 1000.0), (17157.6306, 1799.9956, 1525.0), (34295.6874, 1882.6952666666666, 1333.75)]","[(1, 0.0004166666666666667, 0.0008333333333333334), (4, 0.0, 0.00011666666666666667), (3, 0.0, 0.00023888888888888885), (3, 0.0, 0.001027777777777778), (2, 0.0, 0.0008166666666666667), (1, 0.0, 0.0014833333333333335)]","[(4025, 67.09958333333333, 10.109166666666667), (16101, 51.900000000000006, 6.1898833333333325), (32209, 58.2, 11.63976111111111), (4023, 67.1, 10.108972222222222), (16103, 51.900000000000006, 6.189183333333333), (32211, 58.2, 11.638516666666666)]","[0, 0, 0, 0, 0, 0]"
21,"[24.94415487714073, 21.74771661318193, 33.9209235925765, 14.097791015140235, 0.0, 17.851157594190305]","[2, 2, 3, 1, 0, 1]","[913.8034272250108, 375.11332887515897, 4804.066518941163, 0, 0, 0]","[3115.1965727749894, 7726.886671124841, 11306.933481058837, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1005, 1762, 5465, 568, 0, 2876]","[(133.4304, 0.0038666666666666663, 0.003933333333333333), (385.87559999999996, 0.0066, 0.20946666666666666), (1152.7339333333334, 0.0019999999999999996, 0.009), (30.758200000000002, 0.0046, 6.666666666666668e-05), (0, 0, 0), (64.3126, 0.0044666666666666665, 0.0)]","[(4161.5696, 1859.9961333333333, 999.9960666666667), (16794.1244, 1799.9934, 1524.7905333333333), (33207.26606666666, 1882.698, 1333.741), (4264.2418, 1859.9954, 999.9999333333334), (17180, 1800.0, 1525.0), (34295.6874, 1882.6955333333333, 1333.75)]","[(2, 0.0, 0.0009111111111111111), (3, 0.21001666666666666, 0.1183166666666667), (6, 0.00065, 0.0002777777777777778), (1, 0.0, 0.0011166666666666666), (0, 0, 0), (1, 0.0, 0.0010722222222222222)]","[(4024, 67.1, 10.109088888888888), (16102, 51.68998333333334, 6.071683333333333), (32206, 58.19935, 11.639722222222222), (4025, 67.1, 10.108883333333333), (16105, 51.900000000000006, 6.1899999999999995), (32211, 58.2, 11.638927777777777)]","[0, 0, 0, 0, 0, 0]"
