interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[23.901712583767683, 13.564551962478399, 11.644218235987834, 0.0, 0.0, 0.0]","[8, 6, 6, 0, 0, 0]","[502.01883744038014, 272.62089607235237, 902.6336381656829, 0, 0, 0]","[3526.98116255962, 7829.3791039276475, 15208.366361834316, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[963, 1099, 1876, 0, 0, 0]","[5.782859138533178, 2.467313930927435, 0.6146602638727201, 0.0, 0.0, 0.0]","[248.3738, 423.8845333333333, 211.19726666666665, 0, 0, 0]","[0.059866666666666665, 0.0344, 0.011066666666666667, 0, 0, 0]","[0.035199999999999995, 0.024133333333333333, 0.008799999999999999, 0, 0, 0]","[4046.6262, 16756.115466666666, 34148.80273333333, 4295, 17180, 34360]","[371.94013333333334, 359.9656, 376.5289333333333, 372.0, 360.0, 376.54]","[199.9648, 304.97586666666666, 266.7412, 200.0, 305.0, 266.75]","[(15, 0.0, 0.008622222222222222), (17, 0.0, 0.001638888888888889), (10, 0.0, 0.0014055555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4011, 67.1, 10.101377777777778), (16088, 51.900000000000006, 6.188361111111111), (32202, 58.2, 11.638594444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[21.04740630429387, 8.405332016785978, 13.847681708149711, 0.0, 0.0, 0.0]","[7, 5, 7, 0, 0, 0]","[423.0986887241398, 498.53936275777033, 906.4238801957902, 0, 0, 0]","[3605.9013112758603, 7603.4606372422295, 15204.57611980421, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[848, 681, 2231, 0, 0, 0]","[4.794972448583624, 2.481048894062864, 1.4915261932479629, 0.0, 0.0, 0.0]","[205.94406666666666, 426.24420000000003, 512.4884000000001, 0, 0, 0]","[0.046266666666666664, 0.021866666666666666, 1.1956, 0, 0, 0]","[0.03013333333333333, 0.017333333333333333, 0.3936, 0, 0, 0]","[4089.0559333333335, 16753.7558, 33847.5116, 4295, 17180, 34360]","[371.95373333333333, 359.97813333333335, 375.3444, 372.0, 360.0, 376.54]","[199.96986666666666, 304.98266666666666, 266.3564, 200.0, 305.0, 266.75]","[(14, 0.0, 0.007377777777777778), (12, 0.0006666666666666666, 0.0037166666666666667), (17, 0.011966666666666667, 0.4319444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4012, 67.1, 10.102622222222221), (16093, 51.89933333333334, 6.186283333333333), (32195, 58.18803333333334, 11.208055555555553), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[14.817572598659718, 14.959269316218219, 10.973868785301967, 0.0, 0.0, 0.0]","[5, 7, 6, 0, 0, 0]","[347.66054493971143, 940.9621583178179, 415.36744105910145, 0, 0, 0]","[3681.3394550602884, 7161.037841682182, 15695.632558940899, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[597, 1212, 1768, 0, 0, 0]","[2.023267365153279, 1.4302305005820721, 1.3255896391152502, 0.0, 0.0, 0.0]","[86.89933333333333, 245.7136, 455.4726, 0, 0, 0]","[0.037733333333333334, 0.0028, 0.8473333333333334, 0, 0, 0]","[0.0336, 0.005866666666666667, 0.2728, 0, 0, 0]","[4208.100666666666, 16934.2864, 33904.5274, 4295, 17180, 34360]","[371.96226666666666, 359.9972, 375.6926666666667, 372.0, 360.0, 376.54]","[199.9664, 304.9941333333333, 266.4772, 200.0, 305.0, 266.75]","[(9, 0.0, 0.005844444444444444), (13, 0.0012000000000000001, 0.003783333333333333), (13, 1.666666666666667e-05, 0.22843333333333338), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.104155555555556), (16092, 51.89880000000001, 6.186216666666666), (32199, 58.199983333333336, 11.411566666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[12.881608339538348, 18.2670945445569, 3.233815405623487, 0.0, 0.0, 0.0]","[4, 9, 2, 0, 0, 0]","[152.49158544193477, 961.6392744365784, 521.4752882604727, 0, 0, 0]","[3876.5084145580654, 7140.3607255634215, 15589.524711739527, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[519, 1480, 521, 0, 0, 0]","[6.264173845556849, 1.705135040745052, 0.05810768335273573, 0.0, 0.0, 0.0]","[269.04626666666667, 292.94219999999996, 19.965799999999998, 0, 0, 0]","[0.056666666666666664, 1.1822666666666666, 0.0002666666666666667, 0, 0, 0]","[0.0444, 1.1768000000000003, 0.00013333333333333337, 0, 0, 0]","[4025.9537333333333, 16887.0578, 34340.0342, 4295, 17180, 34360]","[371.9433333333333, 358.8177333333333, 376.53973333333334, 372.0, 360.0, 376.54]","[199.9556, 303.8232, 266.74986666666666, 200.0, 305.0, 266.75]","[(9, 0.0, 0.0077777777777777776), (16, 0.0002833333333333333, 0.004399999999999999), (5, 0.0, 4.9999999999999996e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.102222222222222), (16089, 51.89971666666667, 6.185599999999999), (32207, 58.2, 11.639949999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[10.052122114668652, 20.933102937546284, 5.8283160573521196, 0.0, 0.0, 0.0]","[4, 9, 4, 0, 0, 0]","[267.29941986028064, 638.306378019072, 332.15870392267146, 0, 0, 0]","[3761.7005801397195, 7463.693621980928, 15778.84129607733, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[405, 1696, 939, 0, 0, 0]","[5.277432673651533, 1.716579743888242, 0.2682929763290648, 0.0, 0.0, 0.0]","[226.66573333333335, 294.9084, 92.18546666666666, 0, 0, 0]","[0.026666666666666665, 0.05826666666666666, 0.009466666666666667, 0, 0, 0]","[0.023466666666666667, 0.04213333333333333, 0.0002666666666666667, 0, 0, 0]","[4068.3342666666667, 16885.0916, 34267.81453333333, 4295, 17180, 34360]","[371.97333333333336, 359.94173333333333, 376.5305333333334, 372.0, 360.0, 376.54]","[199.97653333333332, 304.9578666666667, 266.7497333333333, 200.0, 305.0, 266.75]","[(11, 0.0, 0.0018388888888888888), (15, 0.00065, 0.004555555555555555), (9, 0.0, 0.0012166666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4015, 67.1, 10.10816111111111), (16090, 51.899350000000005, 6.185444444444444), (32203, 58.2, 11.638783333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[24.894514767932492, 10.429523574426067, 11.737322326360871, 0.0, 0.0, 0.0]","[8, 4, 8, 0, 0, 0]","[602.0707813782059, 359.9396641973656, 1097.2788261195521, 0, 0, 0]","[3426.929218621794, 7742.060335802635, 15013.721173880447, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1003, 845, 1891, 0, 0, 0]","[7.254939852541714, 1.0859014357780366, 1.2824809856422195, 0.0, 0.0, 0.0]","[311.5996666666666, 186.55786666666665, 440.6604666666666, 0, 0, 0]","[0.0436, 0.024133333333333333, 1.0857333333333337, 0, 0, 0]","[0.026533333333333336, 0.013600000000000001, 0.3394666666666667, 0, 0, 0]","[3983.4003333333335, 16993.442133333334, 33919.33953333333, 4295, 17180, 34360]","[371.9564, 359.97586666666666, 375.4542666666667, 372.0, 360.0, 376.54]","[199.97346666666667, 304.9864, 266.4105333333333, 200.0, 305.0, 266.75]","[(19, 0.05691666666666666, 0.05915), (7, 0.0, 0.0018888888888888894), (16, 0.0, 0.00675), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4007, 67.04308333333333, 10.050849999999999), (16098, 51.900000000000006, 6.188111111111111), (32196, 58.2, 11.633249999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[23.13229089103996, 8.911379906196002, 13.121469803240021, 0.0, 0.0, 0.0]","[8, 4, 9, 0, 0, 0]","[708.4426660589809, 345.5689143039757, 1240.6117384737363, 0, 0, 0]","[3320.5573339410194, 7756.431085696025, 14870.388261526263, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[932, 722, 2114, 0, 0, 0]","[6.754441598758247, 2.4011982925882807, 1.8712074117190531, 0.0, 0.0, 0.0]","[290.1032666666667, 412.5258666666666, 642.9468666666667, 0, 0, 0]","[0.014266666666666667, 0.03666666666666667, 0.0504, 0, 0, 0]","[0.011733333333333335, 0.020666666666666667, 0.08026666666666665, 0, 0, 0]","[4004.8967333333335, 16767.474133333333, 33717.053133333335, 4295, 17180, 34360]","[371.9857333333333, 359.9633333333333, 376.4896, 372.0, 360.0, 376.54]","[199.98826666666668, 304.97933333333333, 266.66973333333334, 200.0, 305.0, 266.75]","[(17, 0.035583333333333335, 0.021055555555555553), (7, 0.0, 0.002255555555555556), (17, 3.3333333333333335e-05, 0.011188888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4009, 67.06441666666666, 10.088944444444444), (16098, 51.900000000000006, 6.187744444444444), (32195, 58.19996666666667, 11.62881111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[31.720029784065524, 5.603554677857319, 10.893178573645336, 0.0, 0.0, 0.0]","[10, 3, 7, 0, 0, 0]","[551.2773774518673, 40.9503472409793, 939.9039917082602, 0, 0, 0]","[3477.7226225481327, 8061.04965275902, 15171.096008291739, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1278, 454, 1755, 0, 0, 0]","[7.34237951105937, 1.3809025999223905, 1.671067714396585, 0.0, 0.0, 0.0]","[315.35519999999997, 237.23906666666667, 574.1788666666666, 0, 0, 0]","[0.011333333333333334, 0.027333333333333334, 0.03813333333333333, 0, 0, 0]","[0.01, 0.019866666666666664, 0.06679999999999998, 0, 0, 0]","[3979.6448, 16942.760933333335, 33785.82113333333, 4295, 17180, 34360]","[371.9886666666667, 359.97266666666667, 376.5018666666667, 372.0, 360.0, 376.54]","[199.99, 304.98013333333336, 266.6832, 200.0, 305.0, 266.75]","[(20, 0.08909999999999998, 0.09829444444444445), (5, 0.0, 0.0014611111111111112), (14, 1.666666666666667e-05, 0.010683333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4006, 67.01089999999999, 10.011705555555555), (16100, 51.900000000000006, 6.188538888888888), (32198, 58.199983333333336, 11.629316666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0]"
19,"[24.820054604120127, 8.269563070846704, 11.998013779405376, 0.0, 0.0, 0.0]","[7, 5, 7, 0, 0, 0]","[436.14965462598445, 474.00065848402585, 1048.1177478027334, 0, 0, 0]","[3592.8503453740154, 7627.999341515974, 15062.882252197267, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1000, 670, 1933, 0, 0, 0]","[8.334224291812182, 1.8287400077609623, 2.0487209934031823, 0.0, 0.0, 0.0]","[357.95493333333326, 314.1775333333333, 703.9405333333334, 0, 0, 0]","[1.1534666666666664, 0.03493333333333333, 0.048933333333333336, 0, 0, 0]","[1.1494666666666666, 0.018799999999999997, 0.09400000000000001, 0, 0, 0]","[3937.0450666666666, 16865.82246666667, 33656.059466666666, 4295, 17180, 34360]","[370.84653333333335, 359.96506666666664, 376.4910666666667, 372.0, 360.0, 376.54]","[198.85053333333335, 304.9812, 266.656, 200.0, 305.0, 266.75]","[(12, 0.055449999999999985, 0.020922222222222224), (10, 0.05818333333333333, 0.014955555555555555), (14, 0.0, 0.008705555555555553), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4014, 67.04455, 10.089077777777778), (16095, 51.84181666666667, 6.175044444444444), (32198, 58.2, 11.631294444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0]"
20,"[25.192355423181933, 10.639348309059491, 12.786295077897089, 0.0, 0.0, 0.0]","[7, 7, 5, 0, 0, 0]","[540.1104969958651, 692.9193277349148, 669.8636120264481, 0, 0, 0]","[3488.889503004135, 7409.080672265085, 15441.136387973553, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1015, 862, 2060, 0, 0, 0]","[4.485993015133876, 2.4434035700426855, 0.7830161039968956, 0.0, 0.0, 0.0]","[192.6734, 419.77673333333337, 269.0443333333333, 0, 0, 0]","[1.206, 0.23226666666666668, 0.011333333333333334, 0, 0, 0]","[1.1962666666666668, 0.23146666666666665, 0.0144, 0, 0, 0]","[4102.3266, 16760.223266666668, 34090.95566666667, 4295, 17180, 34360]","[370.794, 359.76773333333335, 376.5286666666667, 372.0, 360.0, 376.54]","[198.80373333333333, 304.7685333333333, 266.7356, 200.0, 305.0, 266.75]","[(10, 0.0335, 0.009977777777777778), (13, 0.03636666666666667, 0.021833333333333333), (9, 0.0, 0.0017333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4016, 67.06649999999999, 10.100022222222222), (16092, 51.86363333333334, 6.168166666666666), (32203, 58.2, 11.638266666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 0, 2, 0, 0, 0]","[4, 0, 0, 0, 0, 0]"
