interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[40.580789277736415, 39.74327326586028, 15.697349636894048, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[824.4719217746363, 2068.794978372089, 1145.2054326697205, 0, 0, 0]","[3204.528078225364, 6033.205021627911, 14965.79456733028, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1635, 3220, 2529, 0, 0, 0]","[4.93358789289872, 15.950387272021729, 0.3255180442374854, 0.0, 0.0, 0.0]","[211.8976, 2740.276533333333, 111.848, 0, 0, 0]","[44.766000000000005, 0.0088, 0.009066666666666666, 0, 0, 0]","[44.87973333333333, 0.015199999999999998, 0.0, 0, 0, 0]","[4083.1023999999998, 14439.723466666666, 34248.152, 4295, 17180, 34360]","[327.234, 359.9912, 376.53093333333334, 372.0, 360.0, 376.54]","[155.12026666666668, 304.9848, 266.75, 200.0, 305.0, 266.75]","[(9, 1.666666666666667e-05, 0.0002611111111111111), (5, 0.29986666666666667, 0.011827777777777776), (2, 0.0, 0.0010333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.09998333333333, 10.109738888888888), (16100, 51.60013333333334, 6.178172222222222), (32210, 58.2, 11.638966666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[42.963514519731945, 45.26042952357442, 27.707777295015827, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1113.5003664049102, 2654.685505849218, 1535.423044210032, 0, 0, 0]","[2915.49963359509, 5447.314494150782, 14575.576955789968, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1731, 3667, 4464, 0, 0, 0]","[5.609043073341094, 15.934110981761737, 0.887034924330617, 0.0, 0.0, 0.0]","[240.9084, 2737.4802666666665, 304.7852, 0, 0, 0]","[20.554666666666666, 0.0054666666666666665, 0.046133333333333325, 0, 0, 0]","[20.600666666666665, 0.020266666666666665, 0.012, 0, 0, 0]","[4054.0916, 14442.519733333334, 34055.2148, 4295, 17180, 34360]","[351.44533333333334, 359.9945333333333, 376.4938666666667, 372.0, 360.0, 376.54]","[179.39933333333335, 304.97973333333334, 266.738, 200.0, 305.0, 266.75]","[(7, 0.0, 0.0012388888888888888), (7, 0.043399999999999994, 0.010416666666666666), (3, 0.11005, 0.05175), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.10876111111111), (16098, 51.85660000000001, 6.1795833333333325), (32209, 58.08995, 11.588249999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[44.849838669645074, 60.93557146383609, 12.010427658121781, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[719.1927264680307, 1120.000055532975, 1657.7193600048747, 0, 0, 0]","[3309.8072735319693, 6981.999944467025, 14453.280639995126, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1807, 4937, 1935, 0, 0, 0]","[4.3517299185098945, 15.775414823438105, 0.5615180442374854, 0.0, 0.0, 0.0]","[186.90679999999998, 2710.2162666666663, 192.9376, 0, 0, 0]","[0.009466666666666667, 0.0068000000000000005, 0.045333333333333344, 0, 0, 0]","[0.0005333333333333334, 0.014266666666666669, 0.0172, 0, 0, 0]","[4108.0932, 14469.783733333334, 34167.0624, 4295, 17180, 34360]","[371.99053333333336, 359.9932, 376.49466666666666, 372.0, 360.0, 376.54]","[199.99946666666668, 304.9857333333333, 266.7328, 200.0, 305.0, 266.75]","[(7, 0.05158333333333333, 0.019866666666666668), (10, 0.06426666666666667, 0.011005555555555555), (1, 0.00315, 0.0017555555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.04841666666665, 10.090133333333332), (16095, 51.83573333333334, 6.178994444444444), (32211, 58.196850000000005, 11.638244444444442), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[43.68329610325143, 30.88126388546038, 46.37825088448886, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[842.8112338227373, 1708.6234209339048, 6394.140613991649, 0, 0, 0]","[3186.1887661772626, 6393.3765790660955, 9716.859386008351, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1760, 2502, 7472, 0, 0, 0]","[10.52639503298409, 0.4201109817617384, 9.875405122235158, 0.0, 0.0, 0.0]","[452.1086666666667, 72.17506666666667, 3393.1892000000003, 0, 0, 0]","[0.009333333333333334, 0.008933333333333333, 0.06546666666666667, 0, 0, 0]","[0.0, 0.00013333333333333337, 0.023999999999999997, 0, 0, 0]","[3842.8913333333335, 17107.824933333333, 30966.8108, 4295, 17180, 34360]","[371.99066666666664, 359.99106666666665, 376.47453333333334, 372.0, 360.0, 376.54]","[200.0, 304.99986666666666, 266.726, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0014833333333333332), (5, 0.0, 0.0008611111111111112), (8, 0.4503, 0.02981666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108516666666667), (16100, 51.900000000000006, 6.1891388888888885), (32204, 57.749700000000004, 11.610183333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[44.62645817820799, 46.56874845717107, 46.37825088448886, 0.0, 0.0, 0.0]","[3, 3, 4, 0, 0, 0]","[1221.4659004721443, 2351.3631162776583, 3923.0917232425163, 0, 0, 0]","[2807.5340995278557, 5750.636883722342, 12187.908276757484, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1798, 3773, 7472, 0, 0, 0]","[14.615720605355062, 0.5101319363601087, 8.76864299573147, 0.0, 0.0, 0.0]","[627.7452, 87.64066666666668, 3012.9057333333335, 0, 0, 0]","[0.009733333333333333, 0.0088, 0.0796, 0, 0, 0]","[0.0004000000000000001, 0.0, 0.029600000000000005, 0, 0, 0]","[3667.2548, 17092.359333333334, 31347.094266666667, 4295, 17180, 34360]","[371.9902666666667, 359.9912, 376.4604, 372.0, 360.0, 376.54]","[199.9996, 305.0, 266.7204, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0021111111111111113), (8, 0.0, 0.0008166666666666667), (8, 0.8393, 0.05680555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.107888888888889), (16097, 51.900000000000006, 6.189183333333333), (32204, 57.3607, 11.583194444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[41.002730206006454, 49.7531473710195, 45.37893364781826, 0.0, 0.0, 0.0]","[3, 3, 4, 0, 0, 0]","[790.4248656513105, 1500.2394970997898, 4338.035774394451, 0, 0, 0]","[3238.5751343486895, 6601.76050290021, 11772.964225605549, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1652, 4031, 7311, 0, 0, 0]","[11.484628637951106, 11.862077609623595, 9.179613504074505, 0.0, 0.0, 0.0]","[493.2648, 2037.9049333333335, 3154.1151999999997, 0, 0, 0]","[0.0, 0.009066666666666667, 0.021333333333333336, 0, 0, 0]","[0.0, 0.0016, 0.0068, 0, 0, 0]","[3801.7352, 15142.095066666667, 31205.8848, 4295, 17180, 34360]","[372.0, 359.9909333333333, 376.51866666666666, 372.0, 360.0, 376.54]","[200.0, 304.9984, 266.7432, 200.0, 305.0, 266.75]","[(5, 1.666666666666667e-05, 0.0006722222222222223), (7, 0.0, 0.0008888888888888889), (8, 0.7182166666666667, 0.013594444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09998333333333, 10.109327777777777), (16098, 51.900000000000006, 6.189111111111111), (32204, 57.48178333333334, 11.626405555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[42.2933730454207, 49.975314737101954, 44.981689528893305, 0.0, 0.0, 0.0]","[3, 3, 4, 0, 0, 0]","[810.7643773332361, 1666.2013979884139, 3506.917150380687, 0, 0, 0]","[3218.235622666764, 6435.798602011586, 12604.082849619313, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1704, 4049, 7247, 0, 0, 0]","[6.597792782305005, 11.313270469538223, 8.113541327124562, 0.0, 0.0, 0.0]","[283.37519999999995, 1943.6198666666667, 2787.8127999999997, 0, 0, 0]","[0.0008, 0.03506666666666666, 0.018666666666666665, 0, 0, 0]","[0.0024000000000000002, 0.008666666666666666, 0.0019999999999999996, 0, 0, 0]","[4011.6248, 15236.380133333334, 31572.1872, 4295, 17180, 34360]","[371.9992, 359.9649333333333, 376.52133333333336, 372.0, 360.0, 376.54]","[199.9976, 304.99133333333333, 266.748, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0010277777777777778), (6, 0.0032333333333333337, 0.0005), (6, 0.0, 0.0025333333333333336), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108972222222222), (16099, 51.89676666666667, 6.1895), (32206, 58.2, 11.637466666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[53.09009679821296, 54.81362626511972, 36.04369685308175, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[845.594625970856, 2590.338052253797, 5674.9347212940975, 0, 0, 0]","[3183.405374029144, 5511.661947746203, 10436.065278705903, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2139, 4441, 5807, 0, 0, 0]","[4.174720993403182, 13.810098564221962, 0.6551012805587894, 0.0, 0.0, 0.0]","[179.30426666666665, 2372.574933333333, 225.0928, 0, 0, 0]","[0.0004000000000000001, 0.0056, 0.009333333333333332, 0, 0, 0]","[0.002, 0.008933333333333333, 0.0004000000000000001, 0, 0, 0]","[4115.695733333333, 14807.425066666667, 34134.9072, 4295, 17180, 34360]","[371.9996, 359.9944, 376.53066666666666, 372.0, 360.0, 376.54]","[199.998, 304.99106666666665, 266.7496, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0005888888888888888), (5, 3.333333333333334e-05, 0.003511111111111111), (5, 0.00065, 0.0013444444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109411111111111), (16100, 51.89996666666667, 6.1864888888888885), (32207, 58.19935, 11.638655555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
19,"[52.79225614296351, 65.45297457417921, 36.04369685308175, 0.0, 0.0, 0.0]","[3, 4, 3, 0, 0, 0]","[667.5790456123148, 800.8313566532609, 0, 0, 0, 0]","[3361.420954387685, 7301.168643346739, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2127, 5303, 5807, 0, 0, 0]","[4.003821497865735, 13.106159875824606, 0.614406286379511, 0.0, 0.0, 0.0]","[171.9641333333333, 2251.6382666666673, 211.10999999999999, 0, 0, 0]","[0.0009333333333333334, 0.04506666666666667, 0.009066666666666666, 0, 0, 0]","[0.002933333333333333, 0.05773333333333333, 0.0, 0, 0, 0]","[4123.035866666667, 14928.361733333333, 34148.89, 4295, 17180, 34360]","[371.9990666666667, 359.9549333333333, 376.53093333333334, 372.0, 360.0, 376.54]","[199.99706666666665, 304.9422666666667, 266.75, 200.0, 305.0, 266.75]","[(7, 0.0, 0.0005499999999999999), (6, 0.002183333333333333, 0.004027777777777778), (5, 0.0, 0.0010999999999999998), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109449999999999), (16099, 51.89781666666667, 6.1859722222222215), (32207, 58.2, 11.6389), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
20,"[49.39190866219906, 55.677610466551464, 21.147042393395814, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[778.6941444125695, 1076.7326721057477, 1791.0769456723347, 0, 0, 0]","[3250.3058555874304, 7025.267327894252, 14319.923054327664, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1990, 4511, 3407, 0, 0, 0]","[0.31530927435001943, 15.195590997283665, 0.4923434225844005, 0.0, 0.0, 0.0]","[13.542533333333335, 2610.6025333333337, 169.16920000000002, 0, 0, 0]","[0.00013333333333333337, 0.010666666666666666, 0.0036, 0, 0, 0]","[0.0, 0.034133333333333335, 0.004533333333333333, 0, 0, 0]","[4281.457466666667, 14569.397466666665, 34190.8308, 4295, 17180, 34360]","[371.99986666666666, 359.9893333333333, 376.5364, 372.0, 360.0, 376.54]","[200.0, 304.96586666666667, 266.7454666666667, 200.0, 305.0, 266.75]","[(8, 0.0, 2.2222222222222223e-05), (4, 0.0001, 0.0036166666666666656), (4, 0.0, 0.0012111111111111112), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.109977777777777), (16101, 51.8999, 6.186383333333333), (32208, 58.2, 11.638788888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 2, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0]"
