interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[37.10598163315959, 20.501110836830414, 60.62938365092173, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[903.4469086321823, 1644.0446820884297, 4234.825247281761, 0, 0, 0]","[3125.5530913678176, 6457.95531791157, 11876.174752718238, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1495, 1661, 9768, 0, 0, 0]","[22.3630454016298, 0.06408149010477299, 20.088547147846334, 0.0, 0.0, 0.0]","[960.4928, 11.0092, 6902.424800000001, 0, 0, 0]","[2.790133333333333, 0.041466666666666666, 1.2532, 0, 0, 0]","[0.011333333333333332, 0.040799999999999996, 0.10306666666666667, 0, 0, 0]","[3334.5072, 17168.9908, 27457.5752, 4295, 17180, 34360]","[369.20986666666664, 359.9585333333333, 375.2868, 372.0, 360.0, 376.54]","[199.98866666666666, 304.9592, 266.6469333333333, 200.0, 305.0, 266.75]","[(3, 0.0, 0.009872222222222223), (4, 0.0, 0.0001111111111111111), (10, 2.056766666666667, 0.6733333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.100127777777777), (16101, 51.900000000000006, 6.1898888888888886), (32202, 56.143233333333335, 10.966666666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[38.99230578307272, 32.64626018267094, 43.30581590217864, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[526.216990066169, 1316.238881983355, 1929.1756166240234, 0, 0, 0]","[3502.7830099338307, 6785.761118016645, 14181.824383375977, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1571, 2645, 6977, 0, 0, 0]","[18.08251144741948, 0.9307729918509896, 0.5045494761350408, 0.0, 0.0, 0.0]","[776.6438666666667, 159.9068, 173.3632, 0, 0, 0]","[1.2961333333333334, 0.05653333333333333, 0.018666666666666668, 0, 0, 0]","[0.0074666666666666675, 0.059866666666666665, 0.00013333333333333337, 0, 0, 0]","[3518.356133333333, 17020.0932, 34186.6368, 4295, 17180, 34360]","[370.70386666666667, 359.94346666666667, 376.52133333333336, 372.0, 360.0, 376.54]","[199.99253333333334, 304.94013333333334, 266.74986666666666, 200.0, 305.0, 266.75]","[(5, 0.00065, 0.00041666666666666664), (7, 1.666666666666667e-05, 0.0005833333333333333), (7, 0.0, 0.0022166666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09935, 10.109583333333333), (16098, 51.89998333333334, 6.189416666666666), (32205, 58.2, 11.637783333333331), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[29.312484487465873, 45.988644779066895, 22.09049717584259, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[947.322942167653, 2639.859595413367, 1630.8020564194846, 0, 0, 0]","[3081.677057832347, 5462.140404586633, 14480.197943580515, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1181, 3726, 3559, 0, 0, 0]","[0.0, 34.85486845168801, 7.324161428017074, 0.0, 0.0, 0.0]","[0.0, 5988.066400000001, 2516.581866666667, 0, 0, 0]","[0.0, 1.5905333333333336, 0.0096, 0, 0, 0]","[0.0, 0.04293333333333333, 0.0016, 0, 0, 0]","[4295.0, 11191.9336, 31843.418133333333, 4295, 17180, 34360]","[372.0, 358.4094666666667, 376.53040000000004, 372.0, 360.0, 376.54]","[200.0, 304.95706666666666, 266.7484, 200.0, 305.0, 266.75]","[(6, 0.0, 1.6666666666666667e-05), (8, 1.666666666666667e-05, 0.0007388888888888889), (4, 0.0, 0.0011166666666666668), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109983333333332), (16097, 51.89998333333334, 6.189261111111111), (32208, 58.2, 11.638883333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[41.17647058823529, 36.10219698839793, 20.936006455216933, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[891.5455636333069, 1538.1578666716741, 1618.4083115217416, 0, 0, 0]","[3137.4544363666932, 6563.842133328326, 14492.591688478258, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1659, 2925, 3373, 0, 0, 0]","[0.8625968180054329, 32.54368412883198, 7.592713232440825, 0.0, 0.0, 0.0]","[37.04853333333334, 5591.004933333334, 2608.856266666667, 0, 0, 0]","[0.0, 0.20159999999999997, 0.0036, 0, 0, 0]","[0.0, 0.027200000000000002, 0.0063999999999999994, 0, 0, 0]","[4257.951466666666, 11588.995066666666, 31751.143733333334, 4295, 17180, 34360]","[372.0, 359.7984, 376.5364, 372.0, 360.0, 376.54]","[200.0, 304.9728, 266.7436, 200.0, 305.0, 266.75]","[(8, 0.0, 4.4444444444444447e-05), (7, 1.666666666666667e-05, 0.00040555555555555554), (4, 0.0, 0.0009833333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.109955555555555), (16098, 51.89998333333334, 6.1895944444444435), (32208, 58.2, 11.639016666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[44.65127823281211, 42.38459639595162, 31.95332381602632, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1432.5140432421144, 2992.962988547636, 1645.2825219566423, 0, 0, 0]","[2596.4859567578856, 5109.037011452364, 14465.717478043358, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1799, 3434, 5148, 0, 0, 0]","[3.3365277454404354, 29.068774544043464, 6.852156383391541, 0.0, 0.0, 0.0]","[143.3038666666667, 4994.015466666667, 2354.4009333333333, 0, 0, 0]","[0.0036, 0.009733333333333333, 0.012, 0, 0, 0]","[0.0004, 0.003866666666666666, 0.005733333333333333, 0, 0, 0]","[4151.696133333333, 12185.984533333332, 32005.599066666666, 4295, 17180, 34360]","[371.9964, 359.9902666666667, 376.528, 372.0, 360.0, 376.54]","[199.9996, 304.9961333333333, 266.74426666666665, 200.0, 305.0, 266.75]","[(8, 0.0, 0.00046666666666666666), (6, 0.04548333333333333, 0.01776111111111111), (5, 0.0, 0.0017777777777777774), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.109533333333333), (16099, 51.85451666666667, 6.172238888888889), (32207, 58.2, 11.638222222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[60.38719285182428, 42.38459639595162, 11.011110421451182, 0.0, 0.0, 0.0]","[4, 3, 1, 0, 0, 0]","[1096.3339377577656, 877.505143074861, 1756.2428877318737, 0, 0, 0]","[2932.666062242234, 7224.494856925139, 14354.757112268126, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2433, 3434, 1774, 0, 0, 0]","[4.6548420644159885, 27.880634846720998, 0.14648311990686844, 0.0, 0.0, 0.0]","[199.9254666666667, 4789.893066666667, 50.3316, 0, 0, 0]","[0.018, 0.009866666666666666, 0.0092, 0, 0, 0]","[0.009733333333333333, 0.003466666666666666, 0.0, 0, 0, 0]","[4095.0745333333334, 12390.106933333333, 34309.6684, 4295, 17180, 34360]","[371.982, 359.99013333333335, 376.5308, 372.0, 360.0, 376.54]","[199.99026666666666, 304.99653333333333, 266.75, 200.0, 305.0, 266.75]","[(9, 0.0009166666666666666, 0.005072222222222222), (6, 0.0, 0.0011944444444444446), (1, 0.0, 0.0010222222222222221), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.09908333333333, 10.104927777777776), (16099, 51.900000000000006, 6.188805555555555), (32211, 58.2, 11.638977777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[55.72102258624969, 28.35102443841027, 45.658245918937375, 0.0, 0.0, 0.0]","[4, 2, 3, 0, 0, 0]","[614.7418843544931, 1903.8968713585161, 3239.1291355704852, 0, 0, 0]","[3414.258115645507, 6198.103128641484, 12871.870864429515, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2245, 2297, 7356, 0, 0, 0]","[7.730983313930927, 1.4648311990686846, 40.738615832363216, 0.0, 0.0, 0.0]","[332.0457333333333, 251.65800000000002, 13997.788400000001, 0, 0, 0]","[0.039733333333333336, 0.011066666666666666, 2.4748, 0, 0, 0]","[0.03466666666666666, 0.0037333333333333333, 0.17133333333333334, 0, 0, 0]","[3962.9542666666666, 16928.342, 20362.2116, 4295, 17180, 34360]","[371.96026666666666, 359.9889333333333, 374.0652, 372.0, 360.0, 376.54]","[199.96533333333332, 304.99626666666666, 266.57866666666666, 200.0, 305.0, 266.75]","[(7, 0.0, 0.004738888888888889), (3, 0.0, 0.0012333333333333332), (7, 6.406266666666666, 1.4019), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.10526111111111), (16102, 51.900000000000006, 6.188766666666666), (32205, 51.793733333333336, 10.2381), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[57.086125589476296, 57.99802517896816, 34.64713549748619, 0.0, 0.0, 0.0]","[3, 4, 2, 0, 0, 0]","[251.15514745673997, 2220.713361537096, 4301.931147978671, 0, 0, 0]","[3777.84485254326, 5881.286638462904, 11809.06885202133, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2300, 4699, 5582, 0, 0, 0]","[6.3638308110205655, 14.778528521536668, 38.0368164532402, 0.0, 0.0, 0.0]","[273.3265333333333, 2538.9511999999995, 13069.450133333334, 0, 0, 0]","[0.04613333333333333, 0.02013333333333333, 2.4786666666666664, 0, 0, 0]","[0.03, 0.004266666666666667, 0.18880000000000002, 0, 0, 0]","[4021.6734666666666, 14641.0488, 21290.549866666668, 4295, 17180, 34360]","[371.95386666666667, 359.9798666666667, 374.0613333333334, 372.0, 360.0, 376.54]","[199.97, 304.9957333333333, 266.5612, 200.0, 305.0, 266.75]","[(3, 0.0, 0.004833333333333334), (5, 0.0, 0.002227777777777778), (6, 5.629033333333334, 1.3329888888888886), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.105166666666666), (16100, 51.900000000000006, 6.187772222222222), (32206, 52.57096666666667, 10.30701111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0]"
19,"[49.46636882601142, 68.09429770427055, 49.469306684873686, 0.0, 0.0, 0.0]","[2, 5, 3, 0, 0, 0]","[525.6255154261138, 1403.037909018562, 2138.308283086843, 0, 0, 0]","[3503.374484573886, 6698.962090981438, 13972.691716913158, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1993, 5517, 7970, 0, 0, 0]","[3.3202793946449356, 30.159260380287158, 39.391784633294535, 0.0, 0.0, 0.0]","[142.606, 5181.360933333333, 13535.017200000002, 0, 0, 0]","[0.012933333333333335, 0.012, 2.4688, 0, 0, 0]","[0.0005333333333333334, 0.006533333333333333, 0.20586666666666667, 0, 0, 0]","[4152.394, 11998.639066666667, 20824.982799999998, 4295, 17180, 34360]","[371.9870666666667, 359.988, 374.07120000000003, 372.0, 360.0, 376.54]","[199.99946666666668, 304.9934666666667, 266.5441333333333, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0014555555555555554), (9, 0.037733333333333334, 0.020238888888888886), (8, 4.113533333333334, 1.3422666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108544444444444), (16096, 51.86226666666667, 6.169761111111111), (32204, 54.08646666666667, 10.297733333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0]"
20,"[41.995532390171256, 56.87484571710689, 61.98870337036807, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[684.3223713629319, 1386.61356860345, 7092.338944235454, 0, 0, 0]","[3344.677628637068, 6715.38643139655, 9018.661055764547, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1692, 4608, 9987, 0, 0, 0]","[5.794210322079938, 29.670985642219637, 0.7817469926270856, 0.0, 0.0, 0.0]","[248.86133333333333, 5097.475333333334, 268.6082666666666, 0, 0, 0]","[0.013066666666666667, 0.010266666666666667, 0.018533333333333332, 0, 0, 0]","[0.0005333333333333334, 0.0038666666666666667, 0.0012000000000000001, 0, 0, 0]","[4046.1386666666667, 12082.524666666666, 34091.39173333333, 4295, 17180, 34360]","[371.98693333333335, 359.98973333333333, 376.5214666666667, 372.0, 360.0, 376.54]","[199.99946666666668, 304.9961333333333, 266.7488, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0017), (5, 0.0, 0.0013111111111111112), (7, 1.666666666666667e-05, 0.0025444444444444447), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.1083), (16100, 51.900000000000006, 6.188688888888889), (32205, 58.199983333333336, 11.637455555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0]"
