interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[17.24993794986349, 8.479387805480128, 7.9324684997827575, 0.0, 0.0, 0.0]","[6, 4, 5, 0, 0, 0]","[324.26844783401344, 604.7816213210889, 1071.429085998037, 0, 0, 0]","[3704.7315521659866, 7497.218378678911, 15039.570914001963, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[695, 687, 1278, 0, 0, 0]","[4.305926270857586, 0.5465060147458285, 3.5003360496701585, 0.0, 0.0, 0.0]","[184.93953333333332, 93.88973333333334, 1202.7154666666665, 0, 0, 0]","[0.009066666666666666, 0.028533333333333334, 0.018666666666666665, 0, 0, 0]","[0.004533333333333334, 0.012533333333333332, 0.0022666666666666664, 0, 0, 0]","[4110.060466666667, 17086.110266666667, 33157.28453333333, 4295, 17180, 34360]","[371.9909333333333, 359.9714666666667, 376.52133333333336, 372.0, 360.0, 376.54]","[199.99546666666666, 304.98746666666665, 266.7477333333333, 200.0, 305.0, 266.75]","[(15, 0.0, 0.004194444444444444), (9, 0.05691666666666666, 0.013605555555555555), (8, 0.0, 0.00255), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4011, 67.1, 10.105805555555555), (16096, 51.84308333333334, 6.176394444444444), (32204, 58.2, 11.63745), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[27.724000992802182, 11.071340409775363, 7.9324684997827575, 0.0, 0.0, 0.0]","[8, 6, 5, 0, 0, 0]","[911.732688367119, 235.26780369504263, 879.8649107886915, 0, 0, 0]","[3117.267311632881, 7866.732196304957, 15231.135089211308, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1117, 897, 1278, 0, 0, 0]","[2.8919348079161815, 0.7621540551028329, 3.115818005432674, 0.0, 0.0, 0.0]","[124.2086, 130.93806666666669, 1070.5950666666668, 0, 0, 0]","[0.02053333333333333, 0.25106666666666666, 0.018666666666666668, 0, 0, 0]","[0.011866666666666664, 0.2384, 0.002, 0, 0, 0]","[4170.7914, 17049.061933333334, 33289.40493333333, 4295, 17180, 34360]","[371.97946666666667, 359.74893333333335, 376.52133333333336, 372.0, 360.0, 376.54]","[199.98813333333334, 304.7616, 266.748, 200.0, 305.0, 266.75]","[(20, 0.0, 0.002844444444444444), (14, 0.03351666666666667, 0.004761111111111111), (8, 0.0006666666666666666, 0.015277777777777779), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4006, 67.1, 10.107155555555554), (16091, 51.86648333333334, 6.185238888888889), (32204, 58.199333333333335, 11.624722222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[38.843385455448, 3.7645025919526045, 11.10421451182422, 0.0, 0.0, 0.0]","[11, 3, 7, 0, 0, 0]","[1029.3609302497466, 254.1816044440801, 872.0859419202668, 0, 0, 0]","[2999.6390697502534, 7847.81839555592, 15238.914058079734, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1565, 305, 1789, 0, 0, 0]","[9.303236653916514, 0.37078114086146685, 3.8550942956926653, 0.0, 0.0, 0.0]","[399.57401428571427, 63.70020000000001, 1324.6103999999998, 0, 0, 0]","[0.0216, 0.21439999999999998, 0.1068, 0, 0, 0]","[0.012666666666666663, 0.20213333333333333, 0.07733333333333334, 0, 0, 0]","[3895.4259857142856, 17116.2998, 33035.3896, 4295, 17180, 34360]","[371.9784, 359.7856, 376.4332, 372.0, 360.0, 376.54]","[199.98733333333334, 304.79786666666666, 266.67266666666666, 200.0, 305.0, 266.75]","[(27, 6.666666666666667e-05, 0.011528571428571426), (7, 0.04946666666666666, 0.003988888888888889), (15, 0.07291666666666667, 0.014044444444444443), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3999, 67.09993333333333, 10.098471428571427), (16098, 51.85053333333334, 6.18601111111111), (32197, 58.12708333333334, 11.625955555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[39.91064780342517, 9.614909898790422, 6.188318540127863, 0.0, 0.0, 0.0]","[10, 6, 4, 0, 0, 0]","[909.6203233422744, 498.33950294392, 536.1225971895616, 0, 0, 0]","[3119.3796766577257, 7603.66049705608, 15574.877402810438, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1608, 779, 997, 0, 0, 0]","[17.66922279505516, 1.2588304229724485, 3.3617349631354294, 0.0, 0.0, 0.0]","[758.893119047619, 216.26706666666666, 1155.0921333333335, 0, 0, 0]","[0.0388, 0.2045333333333333, 0.049733333333333345, 0, 0, 0]","[0.023466666666666663, 0.1826666666666667, 0.049333333333333326, 0, 0, 0]","[3536.106880952381, 16963.732933333333, 33204.90786666667, 4295, 17180, 34360]","[371.9612, 359.79546666666664, 376.4902666666667, 372.0, 360.0, 376.54]","[199.97653333333332, 304.81733333333335, 266.7006666666667, 200.0, 305.0, 266.75]","[(22, 0.0, 0.012434523809523809), (11, 0.05551666666666665, 0.010516666666666667), (10, 0.0002833333333333333, 0.0005500000000000001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4004, 67.1, 10.097565476190475), (16094, 51.844483333333336, 6.179483333333333), (32202, 58.19971666666667, 11.639449999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[28.691983122362867, 16.99580350530733, 7.299360685246105, 0.0, 0.0, 0.0]","[7, 8, 5, 0, 0, 0]","[611.6891249536659, 868.1154632747375, 766.1637048775694, 0, 0, 0]","[3417.3108750463343, 7233.8845367252625, 15344.83629512243, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1156, 1377, 1176, 0, 0, 0]","[12.029871944121071, 4.08625572370974, 4.040744858362437, 0.0, 0.0, 0.0]","[516.683, 702.0187333333333, 1388.3999333333334, 0, 0, 0]","[0.0268, 0.21786666666666665, 1.6790666666666665, 0, 0, 0]","[0.011066666666666666, 0.20133333333333336, 0.10746666666666665, 0, 0, 0]","[3778.317, 16477.981266666666, 32971.600066666666, 4295, 17180, 34360]","[371.9732, 359.7821333333333, 374.8609333333334, 372.0, 360.0, 376.54]","[199.98893333333334, 304.7986666666667, 266.64253333333335, 200.0, 305.0, 266.75]","[(16, 0.0, 0.00646111111111111), (11, 5e-05, 0.011677777777777778), (12, 0.0, 0.0023132478632478634), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4010, 67.1, 10.103538888888888), (16094, 51.899950000000004, 6.178322222222222), (32200, 58.2, 11.637686752136752), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[31.000248200546043, 19.11873611453962, 9.204891068214263, 0.0, 0.0, 0.0]","[8, 9, 6, 0, 0, 0]","[763.4217170806398, 920.6627906758324, 927.978230873706, 0, 0, 0]","[3265.5782829193604, 7181.337209324168, 15183.021769126293, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1249, 1549, 1483, 0, 0, 0]","[10.831549864183158, 4.950144741948002, 4.568059953434226, 0.0, 0.0, 0.0]","[465.21506666666664, 850.4348666666667, 1569.5854000000002, 0, 0, 0]","[0.01933333333333333, 0.0324, 1.6148, 0, 0, 0]","[0.006, 0.032799999999999996, 0.08386666666666667, 0, 0, 0]","[3829.7849333333334, 16329.565133333334, 32790.4146, 4295, 17180, 34360]","[371.98066666666665, 359.9676, 374.9252, 372.0, 360.0, 376.54]","[199.994, 304.9672, 266.66613333333333, 200.0, 305.0, 266.75]","[(18, 0.04861666666666667, 0.02858888888888889), (13, 0.061549999999999994, 0.042905555555555544), (13, 0.0, 0.0022500000000000003), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4008, 67.05138333333333, 10.08141111111111), (16092, 51.83845000000001, 6.147094444444444), (32199, 58.2, 11.637749999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[26.756018863241497, 18.625030856578622, 12.159394202718639, 0.0, 0.0, 0.0]","[8, 8, 8, 0, 0, 0]","[525.0372646677794, 609.9740858780232, 579.3346430126464, 0, 0, 0]","[3503.9627353322207, 7492.025914121977, 15531.665356987354, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1078, 1509, 1959, 0, 0, 0]","[10.340217306946062, 2.7607803647652314, 0.8270135816841289, 0.0, 0.0, 0.0]","[444.11233333333337, 474.30206666666675, 284.1618666666667, 0, 0, 0]","[0.010133333333333333, 0.0068, 0.084, 0, 0, 0]","[0.0009333333333333335, 0.008133333333333333, 0.04733333333333332, 0, 0, 0]","[3850.8876666666665, 16705.697933333333, 34075.83813333333, 4295, 17180, 34360]","[371.98986666666667, 359.9932, 376.456, 372.0, 360.0, 376.54]","[199.99906666666666, 304.9918666666667, 266.7026666666667, 200.0, 305.0, 266.75]","[(19, 0.0, 0.011022222222222223), (10, 0.02943333333333333, 0.0313111111111111), (17, 0.0, 0.008133333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4007, 67.1, 10.098977777777778), (16095, 51.870566666666676, 6.158688888888888), (32195, 58.2, 11.631866666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[21.916108215438072, 15.625771414465564, 10.40283036434734, 0.0, 0.0, 0.0]","[7, 7, 7, 0, 0, 0]","[622.2392734107667, 865.4482522494952, 1061.6976134133392, 0, 0, 0]","[3406.7607265892334, 7236.551747750505, 15049.30238658666, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[883, 1266, 1676, 0, 0, 0]","[8.362708575863406, 1.3371536670547148, 1.4663544819557623, 0.0, 0.0, 0.0]","[359.1783333333333, 229.723, 503.83939999999996, 0, 0, 0]","[0.009466666666666667, 0.005333333333333334, 0.037599999999999995, 0, 0, 0]","[0.0017333333333333333, 0.007599999999999999, 0.02146666666666666, 0, 0, 0]","[3935.8216666666667, 16950.277, 33856.1606, 4295, 17180, 34360]","[371.99053333333336, 359.99466666666666, 376.5024, 372.0, 360.0, 376.54]","[199.99826666666667, 304.9924, 266.72853333333336, 200.0, 305.0, 266.75]","[(14, 0.0, 0.005155555555555555), (9, 0.0006666666666666666, 0.002333333333333333), (16, 6.666666666666667e-05, 0.0137), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4012, 67.1, 10.104844444444444), (16096, 51.89933333333334, 6.187666666666666), (32196, 58.199933333333334, 11.626299999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
19,"[26.8801191362621, 16.84769192791903, 9.068338402333808, 0.0, 0.0, 0.0]","[8, 8, 6, 0, 0, 0]","[895.6393145793509, 507.01183256351567, 478.4480863135386, 0, 0, 0]","[3133.360685420649, 7594.988167436484, 15632.55191368646, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1083, 1365, 1461, 0, 0, 0]","[8.039216142801706, 1.2005805199844781, 1.1492277842452465, 0.0, 0.0, 0.0]","[345.28433333333334, 206.25973333333334, 394.8746666666667, 0, 0, 0]","[0.01933333333333333, 0.23013333333333336, 0.028266666666666666, 0, 0, 0]","[0.002933333333333334, 0.2328, 0.010133333333333333, 0, 0, 0]","[3949.7156666666665, 16973.740266666668, 33965.12533333333, 4295, 17180, 34360]","[371.98066666666665, 359.76986666666664, 376.5117333333334, 372.0, 360.0, 376.54]","[199.99706666666665, 304.7672, 266.73986666666667, 200.0, 305.0, 266.75]","[(17, 0.0004833333333333333, 0.007616666666666666), (11, 0.00055, 0.0020166666666666666), (13, 1.666666666666667e-05, 0.05336666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4009, 67.09951666666666, 10.102383333333332), (16094, 51.89945000000001, 6.1879833333333325), (32199, 58.199983333333336, 11.586633333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
20,"[30.305286671630675, 8.331276228091829, 12.413878716404941, 0.0, 0.0, 0.0]","[9, 5, 7, 0, 0, 0]","[494.20299831551404, 643.230226058678, 742.6000266125984, 0, 0, 0]","[3534.797001684486, 7458.769773941322, 15368.3999733874, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1221, 675, 2000, 0, 0, 0]","[15.429493209157934, 1.0462239037640666, 0.5737178890182382, 0.0, 0.0, 0.0]","[662.6967333333333, 179.74126666666666, 197.12946666666664, 0, 0, 0]","[0.03066666666666667, 0.20213333333333333, 0.019733333333333335, 0, 0, 0]","[0.0216, 0.20466666666666666, 0.02333333333333333, 0, 0, 0]","[3632.303266666667, 17000.258733333332, 34162.870533333335, 4295, 17180, 34360]","[371.96933333333334, 359.79786666666666, 376.5202666666667, 372.0, 360.0, 376.54]","[199.9784, 304.79533333333336, 266.7266666666667, 200.0, 305.0, 266.75]","[(21, 0.08105, 0.0422111111111111), (8, 0.0003666666666666666, 0.0023333333333333335), (14, 6.666666666666667e-05, 0.0027444444444444443), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4005, 67.01894999999999, 10.067788888888888), (16097, 51.89963333333334, 6.187666666666666), (32198, 58.199933333333334, 11.637255555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 2, 0, 0, 0]","[2, 2, 0, 0, 0, 0]"
