interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[40.75452965996525, 38.33621328067144, 23.853267953572093, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[352.61113105048065, 0, 1397.7390594094966, 0, 0, 0]","[3676.3888689495193, 8102, 14713.260940590504, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1642, 3106, 3843, 0, 0, 0]","[5.712813348855258, 12.434792394256888, 2.9622142025611176, 0.0, 0.0, 0.0]","[245.36533333333333, 2136.2973333333334, 1017.8168000000001, 0, 0, 0]","[0.0236, 0.0184, 0.04133333333333333, 0, 0, 0]","[0.0112, 0.0017333333333333335, 0.0061333333333333335, 0, 0, 0]","[4049.634666666667, 15043.702666666666, 33342.1832, 4295, 17180, 34360]","[371.9764, 359.9816, 376.4986666666667, 372.0, 360.0, 376.54]","[199.9888, 304.99826666666667, 266.7438666666667, 200.0, 305.0, 266.75]","[(3, 0.00065, 0.004855555555555556), (5, 0.0, 0.002661111111111111), (4, 0.0, 0.0002611111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.09935, 10.105144444444443), (16100, 51.900000000000006, 6.187338888888888), (32208, 58.2, 11.639738888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[21.07222635889799, 31.15280177733893, 53.472782570914276, 0.0, 0.0, 0.0]","[2, 2, 4, 0, 0, 0]","[700.7726441256896, 2435.987952464944, 4558.0176656938775, 0, 0, 0]","[3328.2273558743104, 5666.012047535056, 11552.982334306122, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[849, 2524, 8615, 0, 0, 0]","[5.0780721769499415, 0.6754466433837798, 0.48827551416375625, 0.0, 0.0, 0.0]","[218.1032, 116.04173333333337, 167.77146666666667, 0, 0, 0]","[0.009733333333333333, 0.008933333333333333, 0.10093333333333333, 0, 0, 0]","[0.00026666666666666673, 0.0036, 0.003466666666666667, 0, 0, 0]","[4076.8968, 17063.95826666667, 34192.228533333335, 4295, 17180, 34360]","[371.9902666666667, 359.99106666666665, 376.4390666666667, 372.0, 360.0, 376.54]","[199.99973333333332, 304.9964, 266.74653333333333, 200.0, 305.0, 266.75]","[(3, 0.0, 0.0012722222222222221), (4, 0.0, 0.0017666666666666666), (7, 0.0, 0.0023777777777777777), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.108727777777776), (16101, 51.900000000000006, 6.188233333333333), (32205, 58.2, 11.637622222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[35.740878629932986, 31.15280177733893, 42.920985661970086, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[875.4351920639504, 2352.8416820549187, 2307.379096746488, 0, 0, 0]","[3153.56480793605, 5749.158317945081, 13803.620903253512, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1440, 2524, 6915, 0, 0, 0]","[2.6041319363601088, 0.651033760186263, 0.6551036088474971, 0.0, 0.0, 0.0]","[111.84746666666666, 111.8476, 225.0936, 0, 0, 0]","[0.009466666666666667, 0.0088, 0.10013333333333332, 0, 0, 0]","[0.0006666666666666668, 0.0036, 0.0029333333333333334, 0, 0, 0]","[4183.152533333333, 17068.1524, 34134.9064, 4295, 17180, 34360]","[371.99053333333336, 359.9912, 376.43986666666666, 372.0, 360.0, 376.54]","[199.99933333333334, 304.9964, 266.7470666666667, 200.0, 305.0, 266.75]","[(6, 0.00065, 0.0012833333333333332), (4, 0.0, 0.0018333333333333333), (5, 0.0, 0.0021888888888888887), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09935, 10.108716666666666), (16101, 51.900000000000006, 6.188166666666667), (32207, 58.2, 11.63781111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[36.65922065028543, 48.24734633423846, 16.615976661908014, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[884.592635933282, 2573.9291828254773, 0, 0, 0, 0]","[3144.407364066718, 5528.070817174523, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1477, 3909, 2677, 0, 0, 0]","[1.3346123399301513, 0.8382002328288708, 0.34179394644935973, 0.0, 0.0, 0.0]","[57.321600000000004, 144.0028, 117.4404, 0, 0, 0]","[0.009333333333333334, 0.0096, 0.008933333333333333, 0, 0, 0]","[0.0, 0.0048000000000000004, 0.0, 0, 0, 0]","[4237.6784, 17035.9972, 34242.5596, 4295, 17180, 34360]","[371.99066666666664, 359.9904, 376.5310666666667, 372.0, 360.0, 376.54]","[200.0, 304.9952, 266.75, 200.0, 305.0, 266.75]","[(7, 0.0, 0.0010333333333333334), (6, 0.0, 0.002522222222222222), (1, 0.0, 0.0010555555555555557), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108966666666666), (16099, 51.900000000000006, 6.187477777777778), (32211, 58.2, 11.638944444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[39.066765946885084, 46.07504319921007, 13.202160014896656, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[789.1539432948198, 1999.7042430088081, 2122.456120514357, 0, 0, 0]","[3239.84605670518, 6102.295756991192, 13988.543879485644, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1574, 3733, 2127, 0, 0, 0]","[0.9439782693053937, 0.37382693053938687, 1.717107101280559, 0.0, 0.0, 0.0]","[40.543866666666666, 64.22346666666667, 589.998, 0, 0, 0]","[0.0, 0.002666666666666667, 0.0012, 0, 0, 0]","[0.0, 0.005866666666666667, 0.0009333333333333333, 0, 0, 0]","[4254.456133333333, 17115.776533333334, 33770.002, 4295, 17180, 34360]","[372.0, 359.99733333333336, 376.53880000000004, 372.0, 360.0, 376.54]","[200.0, 304.9941333333333, 266.7490666666667, 200.0, 305.0, 266.75]","[(6, 0.0, 6.666666666666667e-05), (4, 0.0, 0.002861111111111111), (1, 0.0, 0.0016055555555555554), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109933333333332), (16101, 51.900000000000006, 6.187138888888889), (32211, 58.2, 11.638394444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[39.066765946885084, 42.59442113058504, 23.760163863199057, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1040.7748830153262, 1595.2755692796347, 3507.663466831057, 0, 0, 0]","[2988.225116984674, 6506.7244307203655, 12603.336533168942, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1574, 3451, 3828, 0, 0, 0]","[0.6998339154055102, 10.890093131548314, 1.9531082654249126, 0.0, 0.0, 0.0]","[30.057866666666662, 1870.9180000000001, 671.088, 0, 0, 0]","[0.0, 0.002666666666666667, 0.0076, 0, 0, 0]","[0.0, 0.0037333333333333333, 0.0038666666666666663, 0, 0, 0]","[4264.942133333333, 15309.082, 33688.912, 4295, 17180, 34360]","[372.0, 359.99733333333336, 376.5324, 372.0, 360.0, 376.54]","[200.0, 304.99626666666666, 266.7461333333333, 200.0, 305.0, 266.75]","[(6, 0.0, 5e-05), (6, 0.0, 0.0008444444444444446), (3, 0.0, 0.0015333333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.10995), (16099, 51.900000000000006, 6.189155555555555), (32209, 58.2, 11.638466666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[38.123603871928516, 36.42310540607257, 41.083731611942156, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[773.7170831519645, 1596.0270137588977, 5445.37567100103, 0, 0, 0]","[3255.2829168480357, 6505.972986241102, 10665.624328998969, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1536, 2951, 6619, 0, 0, 0]","[2.506446255335662, 14.896518432285605, 23.006003492433063, 0.0, 0.0, 0.0]","[107.65186666666668, 2559.2218666666668, 7904.862800000001, 0, 0, 0]","[0.00013333333333333337, 0.0108, 1.2340000000000002, 0, 0, 0]","[0.0004, 0.0035999999999999995, 0.0916, 0, 0, 0]","[4187.348133333333, 14620.778133333333, 26455.137199999997, 4295, 17180, 34360]","[371.99986666666666, 359.9892, 375.30600000000004, 372.0, 360.0, 376.54]","[199.9996, 304.9964, 266.6584, 200.0, 305.0, 266.75]","[(5, 0.00065, 0.00022222222222222223), (6, 0.0, 0.0012388888888888888), (6, 3.203133333333333, 0.7016444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09935, 10.109777777777778), (16099, 51.900000000000006, 6.188761111111111), (32206, 54.99686666666667, 10.938355555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[41.32539091586002, 37.21303381881017, 57.5197070324623, 0.0, 0.0, 0.0]","[3, 3, 4, 0, 0, 0]","[868.8593354451921, 1733.0722875248646, 4798.749267011289, 0, 0, 0]","[3160.1406645548077, 6368.927712475135, 11312.250732988712, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1665, 3015, 9267, 0, 0, 0]","[3.7759813736903376, 24.91841521148622, 21.167837019790454, 0.0, 0.0, 0.0]","[162.17839999999998, 4280.983733333333, 7273.268800000001, 0, 0, 0]","[0.0004, 0.0092, 1.3430666666666664, 0, 0, 0]","[0.00013333333333333337, 0.0031999999999999997, 0.20453333333333332, 0, 0, 0]","[4132.8216, 12899.016266666667, 27086.7312, 4295, 17180, 34360]","[371.9996, 359.9908, 375.19693333333333, 372.0, 360.0, 376.54]","[199.99986666666666, 304.9968, 266.54546666666664, 200.0, 305.0, 266.75]","[(7, 5e-05, 0.3476111111111111), (7, 0.0, 0.0011388888888888892), (8, 2.814516666666667, 0.6681833333333331), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09994999999999, 9.76238888888889), (16098, 51.900000000000006, 6.188861111111111), (32204, 55.38548333333333, 10.971816666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
19,"[38.843385455448, 34.00394964206369, 50.083793681335735, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[431.20079432063125, 1543.9334627001388, 7218.724601916207, 0, 0, 0]","[3597.7992056793687, 6558.066537299861, 8892.275398083793, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1565, 2755, 8069, 0, 0, 0]","[2.4311804423748544, 11.995334109429571, 25.932615832363208, 0.0, 0.0, 0.0]","[104.4192, 2060.7984, 8910.4468, 0, 0, 0]","[0.0, 0.010400000000000001, 1.3317333333333332, 0, 0, 0]","[0.0005333333333333334, 0.0019999999999999996, 0.20866666666666667, 0, 0, 0]","[4190.5808, 15119.2016, 25449.553200000002, 4295, 17180, 34360]","[372.0, 359.9896, 375.2082666666667, 372.0, 360.0, 376.54]","[199.99946666666668, 304.998, 266.54133333333334, 200.0, 305.0, 266.75]","[(5, 0.00065, 0.0002722222222222222), (7, 0.0, 0.0018611111111111111), (6, 2.056766666666667, 0.6713555555555557), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09935, 10.109727777777778), (16098, 51.900000000000006, 6.188138888888888), (32206, 56.143233333333335, 10.968644444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
20,"[26.830479027053862, 49.24709948160948, 73.65154242443052, 0.0, 0.0, 0.0]","[2, 4, 4, 0, 0, 0]","[1017.0729383778398, 2173.5552917798336, 3241.9104711207083, 0, 0, 0]","[3011.92706162216, 5928.444708220166, 12869.089528879293, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1081, 3990, 11866, 0, 0, 0]","[0.6632145906092353, 12.097050834303454, 27.085658905704303, 0.0, 0.0, 0.0]","[28.485066666666658, 2078.2733333333335, 9306.632399999999, 0, 0, 0]","[0.0, 0.0, 1.3399999999999999, 0, 0, 0]","[0.0, 0.0036, 0.22319999999999998, 0, 0, 0]","[4266.514933333333, 15101.726666666666, 25053.3676, 4295, 17180, 34360]","[372.0, 360.0, 375.20000000000005, 372.0, 360.0, 376.54]","[200.0, 304.9964, 266.5268, 200.0, 305.0, 266.75]","[(4, 0.0, 5.555555555555556e-05), (11, 0.0, 0.0013999999999999998), (8, 1.4396833333333332, 0.6654666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109944444444444), (16094, 51.900000000000006, 6.188599999999999), (32204, 56.76031666666667, 10.974533333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
