interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[23.752792256142964, 54.825968896568746, 23.933958165228724, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[808.2358764329391, 3309.679543802741, 0, 0, 0, 0]","[3220.764123567061, 4792.320456197259, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[957, 4442, 3856, 0, 0, 0]","[19.57990221187427, 2.8823523476911137, 0.6835867287543655, 0.0, 0.0, 0.0]","[840.9567999999999, 495.1881333333333, 234.8804, 0, 0, 0]","[2.799066666666666, 0.013333333333333334, 0.008933333333333333, 0, 0, 0]","[0.0112, 0.010266666666666667, 0.0, 0, 0, 0]","[3454.0432, 16684.811866666667, 34125.1196, 4295, 17180, 34360]","[369.20093333333335, 359.9866666666667, 376.5310666666667, 372.0, 360.0, 376.54]","[199.9888, 304.98973333333333, 266.75, 200.0, 305.0, 266.75]","[(4, 0.0, 0.010711111111111112), (8, 0.0, 0.0020444444444444447), (6, 1.666666666666667e-05, 0.001311111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.09928888888889), (16097, 51.900000000000006, 6.187955555555555), (32206, 58.199983333333336, 11.638688888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[34.45023579051874, 54.825968896568746, 0.0, 0.0, 0.0, 0.0]","[3, 4, 0, 0, 0, 0]","[352.61113105048065, 0, 0, 0, 0, 0]","[3676.3888689495193, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1388, 4442, 0, 0, 0, 0]","[18.587057819169576, 2.1468839736127276, 0.0, 0.0, 0.0, 0.0]","[798.3141333333334, 368.83466666666664, 0, 0, 0, 0]","[1.3053333333333332, 0.0136, 0, 0, 0, 0]","[0.0074666666666666675, 0.010666666666666666, 0, 0, 0, 0]","[3496.6858666666667, 16811.165333333334, 34360, 4295, 17180, 34360]","[370.69466666666665, 359.9864, 376.54, 372.0, 360.0, 376.54]","[199.99253333333334, 304.9893333333333, 266.75, 200.0, 305.0, 266.75]","[(5, 0.00065, 0.00145), (8, 0.0, 0.0019277777777777774), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09935, 10.10855), (16097, 51.900000000000006, 6.188072222222222), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[26.95457930007446, 26.734139718588, 52.10725591210974, 0.0, 0.0, 0.0]","[2, 2, 4, 0, 0, 0]","[779.4029035437986, 968.6831825477782, 6914.354728792334, 0, 0, 0]","[3249.597096456201, 7133.316817452222, 9196.645271207666, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1086, 2166, 8395, 0, 0, 0]","[4.101513387660069, 15.999219247186652, 22.224760186263097, 0.0, 0.0, 0.0]","[176.15999999999997, 2748.6658666666667, 7636.4276, 0, 0, 0]","[0.0004, 0.002, 1.243466666666667, 0, 0, 0]","[0.00013333333333333337, 0.0025333333333333336, 0.08666666666666666, 0, 0, 0]","[4118.84, 14431.334133333334, 26723.5724, 4295, 17180, 34360]","[371.9996, 359.998, 375.29653333333334, 372.0, 360.0, 376.54]","[199.99986666666666, 304.99746666666664, 266.66333333333336, 200.0, 305.0, 266.75]","[(2, 0.042083333333333334, 0.01506666666666667), (3, 0.0, 0.0025555555555555557), (9, 3.203133333333333, 0.703111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.05791666666666, 10.094933333333334), (16102, 51.900000000000006, 6.187444444444444), (32203, 54.99686666666667, 10.936888888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[36.93224125093075, 26.734139718588, 52.10725591210974, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[828.5160407945361, 0, 7019.471995075666, 0, 0, 0]","[3200.483959205464, 8102, 9091.528004924334, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1488, 2166, 8395, 0, 0, 0]","[4.540929763290649, 14.827354287931701, 21.256344198680637, 0.0, 0.0, 0.0]","[195.03293333333335, 2547.3394666666663, 7303.679866666667, 0, 0, 0]","[0.02186666666666667, 0.0008, 1.2561333333333333, 0, 0, 0]","[0.02386666666666666, 0.0021333333333333334, 0.09826666666666668, 0, 0, 0]","[4099.967066666667, 14632.660533333334, 27056.320133333335, 4295, 17180, 34360]","[371.97813333333335, 359.9992, 375.2838666666667, 372.0, 360.0, 376.54]","[199.97613333333334, 304.99786666666665, 266.6517333333333, 200.0, 305.0, 266.75]","[(3, 0.00065, 0.0010500000000000002), (3, 0.0, 0.0025666666666666667), (9, 2.814516666666667, 0.669111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.09935, 10.10895), (16102, 51.900000000000006, 6.187433333333333), (32203, 55.38548333333333, 10.970888888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[43.459915611814345, 10.947914095285114, 73.60809384892309, 0.0, 0.0, 0.0]","[3, 1, 6, 0, 0, 0]","[976.9672827766327, 815.3310623623827, 3362.328235612121, 0, 0, 0]","[3052.0327172233674, 7286.668937637617, 12748.67176438788, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1751, 887, 11859, 0, 0, 0]","[3.727105937136205, 0.056450911913077224, 29.646575863407065, 0.0, 0.0, 0.0]","[160.0792, 9.698266666666667, 10186.563466666668, 0, 0, 0]","[0.020666666666666667, 0.0016, 1.2548000000000001, 0, 0, 0]","[0.020399999999999998, 0.0016, 0.11106666666666667, 0, 0, 0]","[4134.9208, 17170.301733333334, 24173.436533333334, 4295, 17180, 34360]","[371.97933333333333, 359.9984, 375.28520000000003, 372.0, 360.0, 376.54]","[199.9796, 304.9984, 266.63893333333334, 200.0, 305.0, 266.75]","[(4, 0.0, 0.000977777777777778), (1, 0.0, 4.9999999999999996e-05), (14, 2.059966666666667, 0.6754555555555557), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109022222222222), (16104, 51.900000000000006, 6.18995), (32198, 56.140033333333335, 10.964544444444442), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[45.445519980143956, 23.413971858800295, 25.64707342809261, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[1044.5043041574506, 1632.3917700547158, 3521.6799675419247, 0, 0, 0]","[2984.495695842549, 6469.608229945285, 12589.320032458076, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1831, 1897, 4132, 0, 0, 0]","[2.762778424524641, 0.5630368645712068, 6.18484555684905, 0.0, 0.0, 0.0]","[118.66133333333335, 96.72973333333333, 2125.1129333333333, 0, 0, 0]","[0.020666666666666667, 0.0108, 0.009333333333333334, 0, 0, 0]","[0.021333333333333333, 0.0018666666666666669, 0.0014666666666666665, 0, 0, 0]","[4176.3386666666665, 17083.270266666666, 32234.887066666666, 4295, 17180, 34360]","[371.97933333333333, 359.9892, 376.53066666666666, 372.0, 360.0, 376.54]","[199.97866666666667, 304.9981333333333, 266.74853333333334, 200.0, 305.0, 266.75]","[(6, 1.666666666666667e-05, 0.0010222222222222221), (4, 0.0, 0.0011722222222222223), (5, 0.0, 0.0011555555555555557), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09998333333333, 10.108977777777778), (16101, 51.900000000000006, 6.188827777777777), (32207, 58.2, 11.638844444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[49.56564904442789, 35.39866699580351, 25.64707342809261, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1516.1334470534873, 2586.4205213454766, 1145.2054326697205, 0, 0, 0]","[2512.8665529465125, 5515.579478654523, 14965.79456733028, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1997, 2868, 4132, 0, 0, 0]","[2.197199844780753, 1.249161039968956, 7.12884904928211, 0.0, 0.0, 0.0]","[94.36973333333333, 214.60586666666666, 2449.472533333333, 0, 0, 0]","[0.009333333333333334, 0.011066666666666666, 0.0096, 0, 0, 0]","[0.00013333333333333337, 0.002666666666666666, 0.0016, 0, 0, 0]","[4200.630266666667, 16965.394133333335, 31910.527466666666, 4295, 17180, 34360]","[371.99066666666664, 359.9889333333333, 376.53040000000004, 372.0, 360.0, 376.54]","[199.99986666666666, 304.99733333333336, 266.7484, 200.0, 305.0, 266.75]","[(6, 0.0, 0.0012444444444444443), (5, 0.0, 0.0020666666666666667), (5, 0.0, 0.0012333333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108755555555556), (16100, 51.900000000000006, 6.187933333333333), (32207, 58.2, 11.638766666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[62.745098039215684, 35.39866699580351, 15.697349636894048, 0.0, 0.0, 0.0]","[4, 3, 1, 0, 0, 0]","[1186.2203095102423, 1864.2652364976004, 0, 0, 0, 0]","[2842.7796904897577, 6237.7347635024, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2528, 2868, 2529, 0, 0, 0]","[13.38688707799767, 1.0818308110205666, 0.13020721769499416, 0.0, 0.0, 0.0]","[574.9667999999999, 185.85853333333333, 44.7392, 0, 0, 0]","[0.016666666666666666, 0.010533333333333334, 0.009466666666666667, 0, 0, 0]","[0.012533333333333336, 0.0025333333333333336, 0.0, 0, 0, 0]","[3720.0332, 16994.141466666668, 34315.2608, 4295, 17180, 34360]","[371.98333333333335, 359.98946666666666, 376.5305333333334, 372.0, 360.0, 376.54]","[199.98746666666668, 304.99746666666664, 266.75, 200.0, 305.0, 266.75]","[(7, 0.0, 0.0021444444444444453), (5, 0.0, 0.0017444444444444447), (2, 0.0, 0.0010166666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.107855555555554), (16100, 51.900000000000006, 6.188255555555555), (32210, 58.2, 11.638983333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]"
19,"[42.14445271779598, 48.654653172056285, 10.421451182421947, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[963.7855950674185, 1910.42339256103, 1470.918755855893, 0, 0, 0]","[3065.2144049325816, 6191.57660743897, 14640.081244144107, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1698, 3942, 1679, 0, 0, 0]","[9.427746992627085, 4.113722157547536, 0.24413853317811407, 0.0, 0.0, 0.0]","[404.9217333333333, 706.7374666666667, 83.886, 0, 0, 0]","[0.010666666666666666, 2.0188, 0.009333333333333334, 0, 0, 0]","[0.015466666666666667, 0.0196, 0.0004, 0, 0, 0]","[3890.078266666667, 16473.262533333334, 34276.114, 4295, 17180, 34360]","[371.9893333333333, 357.9812, 376.53066666666666, 372.0, 360.0, 376.54]","[199.98453333333333, 304.9804, 266.7496, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0005888888888888889), (8, 0.0, 0.0025944444444444444), (1, 0.0, 0.0015166666666666672), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109411111111111), (16097, 51.900000000000006, 6.187405555555555), (32211, 58.2, 11.638483333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]"
20,"[39.66244725738397, 37.756109602567264, 46.53342436844392, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1328.1028493656672, 369.2072044256732, 2932.346567098999, 0, 0, 0]","[2700.897150634333, 7732.792795574327, 13178.653432901001, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1598, 3059, 7497, 0, 0, 0]","[9.87942568878541, 3.9387597982149787, 0.5442231276678309, 0.0, 0.0, 0.0]","[424.32133333333337, 676.6789333333334, 186.99506666666667, 0, 0, 0]","[0.0112, 1.5602666666666667, 0.018266666666666664, 0, 0, 0]","[0.016266666666666665, 0.015466666666666667, 0.00026666666666666673, 0, 0, 0]","[3870.6786666666667, 16503.321066666667, 34173.00493333333, 4295, 17180, 34360]","[371.9888, 358.4397333333333, 376.5217333333334, 372.0, 360.0, 376.54]","[199.98373333333333, 304.98453333333333, 266.7497333333333, 200.0, 305.0, 266.75]","[(5, 1.666666666666667e-05, 0.0007000000000000001), (5, 0.003833333333333334, 0.004044444444444443), (3, 0.0, 0.002811111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09998333333333, 10.1093), (16100, 51.89616666666667, 6.185955555555555), (32209, 58.2, 11.637188888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0]"
