interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[30.404566890047157, 52.30807208096766, 32.4126373285333, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[842.5416130009366, 1621.618988167395, 0, 0, 0, 0]","[3186.4583869990634, 6480.3810118326055, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1225, 4238, 5222, 0, 0, 0]","[0.4516414435389989, 18.125757081878156, 12.695210710128057, 0.0, 0.0, 0.0]","[19.398, 3114.005066666667, 4362.0744, 0, 0, 0]","[0.0, 1.9981333333333333, 0.0, 0, 0, 0]","[0.0, 0.0196, 0.003466666666666667, 0, 0, 0]","[4275.602, 14065.994933333333, 29997.9256, 4295, 17180, 34360]","[372.0, 358.0018666666667, 376.54, 372.0, 360.0, 376.54]","[200.0, 304.9804, 266.74653333333333, 200.0, 305.0, 266.75]","[(6, 0.0, 8.333333333333333e-05), (8, 0.0, 0.0008611111111111111), (2, 0.09216666666666666, 0.0326), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109916666666667), (16097, 51.900000000000006, 6.1891388888888885), (32210, 58.10783333333334, 11.607399999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[42.09481260858774, 27.73389286595902, 24.47396188939234, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[901.992935517574, 0, 3804.3442740644605, 0, 0, 0]","[3127.007064482426, 8102, 12306.65572593554, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1696, 2247, 3943, 0, 0, 0]","[0.5512953046177727, 16.82929220023283, 0.6754489716724874, 0.0, 0.0, 0.0]","[23.678133333333335, 2891.2724, 232.08426666666668, 0, 0, 0]","[0.0, 1.5470666666666666, 0.009466666666666667, 0, 0, 0]","[0.0, 0.0132, 0.0004000000000000001, 0, 0, 0]","[4271.321866666667, 14288.7276, 34127.915733333335, 4295, 17180, 34360]","[372.0, 358.4529333333333, 376.5305333333334, 372.0, 360.0, 376.54]","[200.0, 304.9868, 266.7496, 200.0, 305.0, 266.75]","[(7, 0.0, 0.00018333333333333336), (4, 0.0, 0.0007388888888888888), (3, 0.0, 0.0028333333333333327), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109816666666665), (16101, 51.900000000000006, 6.189261111111111), (32209, 58.2, 11.637166666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[43.01315462894018, 10.849173043692915, 47.781019179442616, 0.0, 0.0, 0.0]","[3, 1, 4, 0, 0, 0]","[546.8531091368895, 879.886654267754, 7030.95826739954, 0, 0, 0]","[3482.1468908631105, 7222.113345732246, 9080.04173260046, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1733, 879, 7698, 0, 0, 0]","[9.838733410942956, 0.2990648040357005, 1.310206829646876, 0.0, 0.0, 0.0]","[422.57359999999994, 51.37933333333334, 450.1870666666666, 0, 0, 0]","[0.03293333333333333, 0.0316, 0.04599999999999999, 0, 0, 0]","[0.03306666666666667, 0.03186666666666667, 0.012266666666666667, 0, 0, 0]","[3872.4264000000003, 17128.620666666666, 33909.812933333335, 4295, 17180, 34360]","[371.96706666666665, 359.9684, 376.494, 372.0, 360.0, 376.54]","[199.96693333333334, 304.96813333333336, 266.7377333333333, 200.0, 305.0, 266.75]","[(7, 0.0001, 0.012977777777777776), (3, 0.0, 0.008994444444444446), (5, 0.11005, 0.053), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09989999999999, 10.097022222222222), (16102, 51.900000000000006, 6.181005555555555), (32207, 58.08995, 11.586999999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[28.74162323157111, 33.12762280918292, 47.781019179442616, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[875.1960251092005, 1909.781481491534, 1657.7193600048747, 0, 0, 0]","[3153.8039748907995, 6192.218518508466, 14453.280639995126, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1158, 2684, 7698, 0, 0, 0]","[8.919158711680248, 11.749157935584012, 0.9684132712456344, 0.0, 0.0, 0.0]","[383.0778666666667, 2018.5053333333333, 332.74679999999995, 0, 0, 0]","[0.042133333333333335, 0.0, 0.05426666666666668, 0, 0, 0]","[0.028933333333333335, 0.0013333333333333333, 0.017333333333333333, 0, 0, 0]","[3911.9221333333335, 15161.494666666667, 34027.2532, 4295, 17180, 34360]","[371.9578666666667, 360.0, 376.48573333333337, 372.0, 360.0, 376.54]","[199.97106666666667, 304.9986666666667, 266.73266666666666, 200.0, 305.0, 266.75]","[(6, 0.0, 0.0072611111111111105), (8, 0.0, 0.005922222222222221), (5, 0.00315, 0.004105555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.102738888888888), (16097, 51.900000000000006, 6.184077777777778), (32207, 58.196850000000005, 11.635894444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[46.463142218912886, 33.12762280918292, 12.010427658121781, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[1298.447791932341, 1768.8649087644228, 1739.3188752290168, 0, 0, 0]","[2730.552208067659, 6333.135091235577, 14371.681124770983, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1872, 2684, 1935, 0, 0, 0]","[9.398557569710071, 12.088915793558401, 0.7812409778812573, 0.0, 0.0, 0.0]","[403.66804761904757, 2076.8757333333333, 268.43440000000004, 0, 0, 0]","[0.03186666666666667, 0.0010666666666666667, 0.05413333333333333, 0, 0, 0]","[0.017333333333333333, 0.0018666666666666664, 0.017466666666666665, 0, 0, 0]","[3891.3319523809523, 15103.124266666666, 34091.5656, 4295, 17180, 34360]","[371.96813333333336, 359.99893333333335, 376.4858666666667, 372.0, 360.0, 376.54]","[199.98266666666666, 304.9981333333333, 266.7325333333333, 200.0, 305.0, 266.75]","[(7, 0.00011666666666666667, 0.006417460317460317), (8, 0.0, 0.000538888888888889), (1, 0.0056500000000000005, 0.024716666666666668), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09988333333332, 10.10358253968254), (16097, 51.900000000000006, 6.18946111111111), (32211, 58.19435, 11.615283333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[57.2102258624969, 33.12762280918292, 12.010427658121781, 0.0, 0.0, 0.0]","[4, 3, 1, 0, 0, 0]","[705.7584370590262, 906.4002803929747, 0, 0, 0, 0]","[3323.241562940974, 7195.599719607026, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2305, 2684, 1935, 0, 0, 0]","[8.871157159487776, 12.013644547923944, 0.7731028327512612, 0.0, 0.0, 0.0]","[381.01619999999997, 2063.9441333333334, 265.63813333333337, 0, 0, 0]","[0.04546666666666667, 0.0014666666666666665, 0.06853333333333333, 0, 0, 0]","[0.02026666666666667, 0.0029333333333333334, 0.022666666666666672, 0, 0, 0]","[3913.9838, 15116.055866666666, 34094.361866666666, 4295, 17180, 34360]","[371.95453333333336, 359.99853333333334, 376.4714666666667, 372.0, 360.0, 376.54]","[199.97973333333334, 304.9970666666667, 266.7273333333333, 200.0, 305.0, 266.75]","[(8, 0.0, 0.007551587301587301), (8, 0.0, 0.0006611111111111111), (1, 0.004566666666666667, 0.027766666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.102448412698411), (16097, 51.900000000000006, 6.189338888888888), (32211, 58.195433333333334, 11.612233333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[38.86820551005212, 34.79387805480128, 25.429830550555522, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[816.5417821553821, 1456.4271146577246, 4097.223776481955, 0, 0, 0]","[3212.458217844618, 6645.572885342275, 12013.776223518045, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1566, 2819, 4097, 0, 0, 0]","[1.4708513775708187, 12.800997283663177, 1.2288269305393866, 0.0, 0.0, 0.0]","[63.173066666666664, 2199.2113333333336, 422.2249333333333, 0, 0, 0]","[0.0038666666666666663, 0.005733333333333333, 0.0019999999999999996, 0, 0, 0]","[0.0038666666666666663, 0.008933333333333333, 0.0048, 0, 0, 0]","[4231.826933333334, 14980.788666666667, 33937.77506666667, 4295, 17180, 34360]","[371.9961333333333, 359.99426666666665, 376.538, 372.0, 360.0, 376.54]","[199.99613333333335, 304.99106666666665, 266.7452, 200.0, 305.0, 266.75]","[(5, 0.0, 3.888888888888889e-05), (7, 0.0, 0.004988888888888888), (6, 0.4453, 0.004127777777777777), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.10996111111111), (16098, 51.900000000000006, 6.185011111111111), (32206, 57.7547, 11.63587222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[34.35095557210226, 54.49271784744507, 45.639625100862766, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1210.407110285248, 2948.9662998508243, 2996.9512956937833, 0, 0, 0]","[2818.592889714752, 5153.033700149175, 13114.048704306217, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1384, 4415, 7353, 0, 0, 0]","[0.8727233216918897, 2.791306169965076, 8.630295304617773, 0.0, 0.0, 0.0]","[37.483466666666665, 479.5464, 2965.369466666667, 0, 0, 0]","[0.062, 16.5592, 0.002, 0, 0, 0]","[0.061466666666666676, 0.3, 0.006133333333333333, 0, 0, 0]","[4257.516533333333, 16700.4536, 31394.630533333333, 4295, 17180, 34360]","[371.938, 343.4408, 376.538, 372.0, 360.0, 376.54]","[199.93853333333334, 304.7, 266.7438666666667, 200.0, 305.0, 266.75]","[(7, 0.0, 4.4444444444444447e-05), (6, 8.906633333333335, 3.6919888888888885), (8, 0.78925, 0.011533333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109955555555555), (16099, 42.993366666666674, 2.498011111111111), (32204, 57.41075, 11.628466666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
19,"[51.104492429883344, 54.49271784744507, 33.21333250574142, 0.0, 0.0, 0.0]","[4, 3, 2, 0, 0, 0]","[1025.0326224125552, 0, 1492.2814312988123, 0, 0, 0]","[3003.967377587445, 8102, 14618.718568701188, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2059, 4415, 5351, 0, 0, 0]","[2.70783391540551, 3.100544819557625, 8.447197516492047, 0.0, 0.0, 0.0]","[116.30146666666666, 532.6736, 2902.457066666667, 0, 0, 0]","[0.054133333333333346, 0.17759999999999998, 0.002133333333333334, 0, 0, 0]","[0.05146666666666666, 1.2247999999999999, 0.006533333333333333, 0, 0, 0]","[4178.698533333333, 16647.3264, 31457.542933333334, 4295, 17180, 34360]","[371.9458666666667, 359.8224, 376.5378666666667, 372.0, 360.0, 376.54]","[199.94853333333333, 303.7752, 266.7434666666667, 200.0, 305.0, 266.75]","[(8, 0.0, 0.0006833333333333334), (6, 0.0, 0.0044111111111111104), (5, 0.7182166666666667, 0.011405555555555554), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.109316666666667), (16099, 51.900000000000006, 6.185588888888889), (32207, 57.48178333333334, 11.628594444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
20,"[43.75775626706378, 37.91656381140459, 59.48109986965427, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[1672.0205715262932, 1809.361293140629, 6153.770486257032, 0, 0, 0]","[2356.979428473707, 6292.638706859371, 9957.229513742968, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1763, 3072, 9583, 0, 0, 0]","[2.0710624757469933, 0.27108808692277847, 13.570038028715562, 0.0, 0.0, 0.0]","[88.95213333333335, 46.57293333333334, 4662.6650666666665, 0, 0, 0]","[12.1644, 0.0108, 0.039466666666666664, 0, 0, 0]","[12.11106666666667, 0.0018666666666666666, 0.0072, 0, 0, 0]","[4206.047866666667, 17133.427066666667, 29697.33493333333, 4295, 17180, 34360]","[359.8356, 359.9892, 376.50053333333335, 372.0, 360.0, 376.54]","[187.88893333333334, 304.9981333333333, 266.7428, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0006500000000000001), (4, 0.0, 0.001238888888888889), (8, 0.05115, 0.042994444444444446), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.10935), (16101, 51.900000000000006, 6.188761111111111), (32204, 58.14885, 11.597005555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0]"
