interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[15.56217423678332, 19.624784003949642, 9.409720067034945, 0.0, 0.0, 0.0]","[5, 9, 5, 0, 0, 0]","[205.23737275129128, 741.9294741831093, 714.6967581942034, 0, 0, 0]","[3823.7626272487087, 7360.070525816891, 15396.303241805797, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[627, 1590, 1516, 0, 0, 0]","[1.4301916957702756, 4.366757857974387, 3.363640861466822, 0.0, 0.0, 0.0]","[61.42673333333333, 750.2089999999998, 1155.747, 0, 0, 0]","[0.006, 24.294000000000008, 8.264133333333334, 0, 0, 0]","[0.006133333333333333, 24.36573333333333, 8.288133333333334, 0, 0, 0]","[4233.573266666666, 16429.791, 33204.253, 4295, 17180, 34360]","[371.994, 335.706, 368.2758666666667, 372.0, 360.0, 376.54]","[199.99386666666666, 280.6342666666667, 258.46186666666665, 200.0, 305.0, 266.75]","[(8, 3.3333333333333335e-05, 0.00155), (21, 0.00026666666666666673, 0.011155555555555557), (8, 0.0, 0.0007055555555555557), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.09996666666666, 10.10845), (16084, 51.89973333333334, 6.178844444444444), (32204, 58.2, 11.639294444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[9.85356167783569, 17.773389286595904, 11.892495810315932, 0.0, 0.0, 0.0]","[3, 9, 7, 0, 0, 0]","[109.38709866707944, 988.1299416755028, 989.54708512885, 0, 0, 0]","[3919.6129013329205, 7113.870058324497, 15121.45291487115, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[397, 1440, 1916, 0, 0, 0]","[1.2125401629802095, 3.370365541327124, 0.43232072176949937, 0.0, 0.0, 0.0]","[52.0786, 579.0287999999999, 148.5454, 0, 0, 0]","[0.009333333333333334, 21.79413333333333, 24.230000000000008, 0, 0, 0]","[0.0002666666666666667, 21.875066666666665, 24.28413333333333, 0, 0, 0]","[4242.9214, 16600.9712, 34211.4546, 4295, 17180, 34360]","[371.99066666666664, 338.2058666666667, 352.31, 372.0, 360.0, 376.54]","[199.99973333333332, 283.12493333333333, 242.46586666666667, 200.0, 305.0, 266.75]","[(6, 0.0, 0.001161111111111111), (17, 0.0012, 0.06581666666666666), (10, 0.0, 0.0015055555555555553), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108838888888888), (16088, 51.89880000000001, 6.124183333333333), (32202, 58.2, 11.638494444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[10.474063042938694, 17.36608244877808, 9.862826640183725, 0.0, 0.0, 0.0]","[3, 9, 6, 0, 0, 0]","[192.20656686728395, 660.866342161598, 540.740673314856, 0, 0, 0]","[3836.793433132716, 7441.133657838402, 15570.259326685144, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[422, 1407, 1589, 0, 0, 0]","[1.574675979821498, 1.9701296080714008, 3.0845320139697323, 0.0, 0.0, 0.0]","[67.63233333333334, 338.4682666666667, 1059.8452, 0, 0, 0]","[0.016, 22.021333333333338, 20.760666666666665, 0, 0, 0]","[0.0068, 22.05186666666667, 22.090799999999998, 0, 0, 0]","[4227.367666666667, 16841.531733333333, 33300.1548, 4295, 17180, 34360]","[371.984, 337.97866666666664, 355.77933333333334, 372.0, 360.0, 376.54]","[199.9932, 282.9481333333333, 244.6592, 200.0, 305.0, 266.75]","[(7, 0.0, 0.001072222222222222), (17, 0.0, 0.06249444444444445), (11, 0.0, 0.02518333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108927777777778), (16088, 51.900000000000006, 6.127505555555555), (32201, 58.2, 11.614816666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[9.977661950856293, 10.898543569489014, 11.290422692570294, 0.0, 0.0, 0.0]","[3, 6, 7, 0, 0, 0]","[163.76993292502013, 502.38790146284146, 1187.3369200537309, 0, 0, 0]","[3865.23006707498, 7599.612098537158, 14923.66307994627, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[402, 883, 1819, 0, 0, 0]","[2.406781528909584, 1.8752762902599922, 6.469544043461391, 0.0, 0.0, 0.0]","[103.37126666666666, 322.17246666666665, 2222.935333333334, 0, 0, 0]","[0.03, 0.08373333333333334, 22.272000000000002, 0, 0, 0]","[0.03253333333333333, 0.06586666666666667, 22.75586666666667, 0, 0, 0]","[4191.628733333333, 16857.827533333333, 32137.064666666665, 4295, 17180, 34360]","[371.97, 359.9162666666667, 354.26800000000003, 372.0, 360.0, 376.54]","[199.96746666666667, 304.9341333333333, 243.99413333333334, 200.0, 305.0, 266.75]","[(6, 0.003116666666666667, 0.009294444444444447), (10, 3.3333333333333335e-05, 0.0594111111111111), (13, 0.00065, 0.025666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09688333333332, 10.100705555555555), (16095, 51.89996666666667, 6.130588888888888), (32199, 58.19935, 11.614333333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[10.945644080416978, 9.676623056035547, 12.128359505927627, 0.0, 0.0, 0.0]","[3, 5, 8, 0, 0, 0]","[327.7312042519946, 515.4033548921918, 1535.45558654437, 0, 0, 0]","[3701.2687957480052, 7586.596645107808, 14575.544413455631, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[441, 784, 1954, 0, 0, 0]","[2.134142025611175, 1.3653853317811404, 6.288600116414435, 0.0, 0.0, 0.0]","[91.66139999999999, 234.57319999999993, 2160.763, 0, 0, 0]","[0.0176, 0.019200000000000002, 0.20600000000000002, 0, 0, 0]","[0.028400000000000005, 0.0216, 0.6408, 0, 0, 0]","[4203.3386, 16945.4268, 32199.237, 4295, 17180, 34360]","[371.9824, 359.9808, 376.334, 372.0, 360.0, 376.54]","[199.9716, 304.9784, 266.1092, 200.0, 305.0, 266.75]","[(5, 0.002233333333333333, 0.0006000000000000001), (9, 0.0, 0.004666666666666667), (14, 3.3333333333333335e-05, 0.02017777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09776666666666, 10.109399999999999), (16096, 51.900000000000006, 6.1853333333333325), (32198, 58.19996666666667, 11.61982222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[12.881608339538348, 8.28190570229573, 14.338029917447706, 0.0, 0.0, 0.0]","[4, 4, 9, 0, 0, 0]","[153.5584217368132, 261.3178386572824, 1045.192384356916, 0, 0, 0]","[3875.441578263187, 7840.682161342717, 15065.807615643083, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[519, 671, 2310, 0, 0, 0]","[1.6946806363989133, 0.6395805199844781, 6.688883973612728, 0.0, 0.0, 0.0]","[72.78653333333332, 109.87993333333333, 2298.300533333333, 0, 0, 0]","[0.019466666666666663, 0.01893333333333333, 0.18613333333333332, 0, 0, 0]","[0.030533333333333332, 0.02093333333333333, 0.6848, 0, 0, 0]","[4222.213466666667, 17070.120066666666, 32061.699466666665, 4295, 17180, 34360]","[371.9805333333333, 359.98106666666666, 376.3538666666667, 372.0, 360.0, 376.54]","[199.96946666666668, 304.97906666666665, 266.0652, 200.0, 305.0, 266.75]","[(7, 0.0027, 0.008505555555555554), (8, 0.0, 0.0019277777777777778), (15, 0.044399999999999995, 0.04652222222222223), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09729999999999, 10.101494444444445), (16097, 51.900000000000006, 6.188072222222222), (32197, 58.1556, 11.593477777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[12.608587738893027, 9.651937793137497, 11.998013779405376, 0.0, 0.0, 0.0]","[4, 4, 7, 0, 0, 0]","[318.37321071769804, 298.8740305840498, 966.6957038996676, 0, 0, 0]","[3710.626789282302, 7803.12596941595, 15144.304296100332, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[508, 782, 1933, 0, 0, 0]","[5.674145129996119, 5.946800543267364, 1.1741445479239425, 0.0, 0.0, 0.0]","[243.70453333333333, 1021.6603333333333, 403.43606666666665, 0, 0, 0]","[0.00026666666666666673, 0.23160000000000003, 0.021866666666666666, 0, 0, 0]","[0.004666666666666666, 1.4977333333333334, 0.021733333333333334, 0, 0, 0]","[4051.2954666666665, 16158.339666666667, 33956.56393333333, 4295, 17180, 34360]","[371.9997333333333, 359.7684, 376.51813333333337, 372.0, 360.0, 376.54]","[199.99533333333332, 303.5022666666667, 266.7282666666667, 200.0, 305.0, 266.75]","[(7, 0.0009833333333333332, 0.001411111111111111), (8, 0.0, 0.04951666666666667), (13, 1.666666666666667e-05, 0.050805555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09901666666666, 10.108588888888889), (16097, 51.900000000000006, 6.140483333333333), (32199, 58.199983333333336, 11.589194444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[13.576569868453712, 7.183411503332511, 10.620073241884427, 0.0, 0.0, 0.0]","[4, 3, 7, 0, 0, 0]","[323.6898121907717, 466.7610240781095, 858.3423386630784, 0, 0, 0]","[3705.3101878092284, 7635.23897592189, 15252.657661336922, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[547, 582, 1711, 0, 0, 0]","[4.125890570430733, 4.783587504850601, 4.423989910748932, 0.0, 0.0, 0.0]","[177.207, 821.8203333333333, 1520.0829333333331, 0, 0, 0]","[0.0, 0.17133333333333334, 1.0764000000000002, 0, 0, 0]","[0.0044, 0.7794666666666665, 0.34040000000000004, 0, 0, 0]","[4117.793, 16358.179666666667, 32839.91706666667, 4295, 17180, 34360]","[372.0, 359.82866666666666, 375.46360000000004, 372.0, 360.0, 376.54]","[199.9956, 304.2205333333333, 266.4096, 200.0, 305.0, 266.75]","[(6, 0.008783333333333332, 0.0014166666666666668), (7, 0.0, 0.024555555555555556), (16, 0.00065, 0.007238888888888888), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09121666666667, 10.108583333333332), (16098, 51.900000000000006, 6.165444444444444), (32196, 58.19935, 11.63276111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0]"
19,"[11.466865227103499, 10.120957788200444, 6.480044689963379, 0.0, 0.0, 0.0]","[4, 4, 4, 0, 0, 0]","[144.71405719799714, 419.9730175650927, 811.9507070184595, 0, 0, 0]","[3884.285942802003, 7682.026982434907, 15299.049292981541, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[462, 820, 1044, 0, 0, 0]","[5.615155607295304, 3.9769138533178108, 3.807796274738067, 0.0, 0.0, 0.0]","[241.17093333333332, 683.2337999999999, 1308.3588, 0, 0, 0]","[0.009066666666666666, 0.19213333333333332, 0.01653333333333333, 0, 0, 0]","[0.0014666666666666667, 0.6158666666666668, 0.058533333333333326, 0, 0, 0]","[4053.8290666666667, 16496.766200000002, 33051.6412, 4295, 17180, 34360]","[371.9909333333333, 359.80786666666665, 376.5234666666667, 372.0, 360.0, 376.54]","[199.99853333333334, 304.38413333333335, 266.69146666666666, 200.0, 305.0, 266.75]","[(7, 0.0003333333333333333, 0.004088888888888889), (10, 0.0, 0.0154), (11, 1.666666666666667e-05, 0.01687777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09966666666666, 10.10591111111111), (16095, 51.900000000000006, 6.1746), (32201, 58.199983333333336, 11.623122222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0]"
20,"[13.750310250682551, 11.93532461120711, 8.000744832722985, 0.0, 0.0, 0.0]","[5, 5, 5, 0, 0, 0]","[133.73857035027092, 764.5217641974643, 841.4161525410001, 0, 0, 0]","[3895.261429649729, 7337.478235802536, 15269.583847459, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[554, 967, 1289, 0, 0, 0]","[11.173369033760185, 0.7357116802483508, 4.32048661233993, 0.0, 0.0, 0.0]","[479.8961999999999, 126.39526666666666, 1484.5192, 0, 0, 0]","[0.013200000000000002, 0.12120000000000002, 0.0132, 0, 0, 0]","[0.007599999999999999, 0.19759999999999997, 0.04493333333333333, 0, 0, 0]","[3815.1038, 17053.604733333334, 32875.4808, 4295, 17180, 34360]","[371.9868, 359.8788, 376.52680000000004, 372.0, 360.0, 376.54]","[199.9924, 304.8024, 266.70506666666665, 200.0, 305.0, 266.75]","[(10, 0.00375, 0.007716666666666668), (10, 0.0048833333333333315, 0.03293888888888888), (14, 0.04671666666666667, 0.007305555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4016, 67.09625, 10.102283333333332), (16095, 51.895116666666674, 6.15706111111111), (32198, 58.153283333333334, 11.632694444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0]"
