cpu_0,ram_0,disk_0,cpu_1,ram_1,disk_1,cpu_2,ram_2,disk_2,cpu_3,ram_3,disk_3,cpu_4,ram_4,disk_4,cpu_5,ram_5,disk_5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.757508066517747,20.271933333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.500620501365102,67.45713333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.041945892280964,62.475866666666676,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.43906676594688,78.642,9.0,12.61416934090348,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.309257880367337,33.946799999999996,6.0,37.620340656627995,49.6322,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.463886820551004,51.90339999999999,9.0,25.00617131572451,60.81673333333333,2.0,14.822171187387498,23.0682,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.73690742119633,35.126599999999996,8.0,24.080473957047644,0.0,3.0,28.154676928806406,123.73146666666668,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.94415487714073,3.407,5.0,39.039743273265856,69.90453333333333,6.0,25.771212215256657,1162.5208,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.123603871928516,212.1608,6.0,25.709701308318934,16.7772,3.0,21.761529389857863,1152.7339333333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.68329610325143,207.17993333333334,5.0,23.463342384596398,247.4634,3.0,34.46092731674011,1248.5038666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.63365599404319,314.572,3.0,12.132806714391508,75.4974,3.0,49.481720563590095,1988.7982666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.4584264085381,522.8883999999999,4.0,12.132806714391508,109.0518,3.0,38.53267953572094,130.0232,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.07172995780591,439.7015999999999,6.0,28.659590224635895,159.2082,5.0,12.010427658121781,134.21720000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.27575080665177,314.9208,6.0,38.15107380893606,1715.6000666666669,6.0,13.853888647507913,1034.5942666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.19806403574088,198.0916666666666,6.0,49.46926684769193,1676.8021333333336,8.0,13.853888647507913,1398.101,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.98039215686274,192.5862,8.0,49.46926684769193,1601.8726666666669,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.778356912385206,51.3798,1.0,57.10935571463837,1417.2796,13.0,47.32170566693563,1110.0916666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.02357905187392,89.82759999999999,4.0,62.6758824981486,191.84433333333334,10.0,71.41704425547762,1839.9006,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.26309257880368,80.04013333333333,6.0,38.29918538632436,70.86546666666666,6.0,81.6522872571535,3049.2578,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.745098039215684,11.358133333333335,3.0,53.3201678597877,169.16986666666665,3.0,81.51573459127304,2803.1916666666666,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.44254157359146,19.09166666666667,4.0,53.3201678597877,202.72393333333335,3.0,56.24728446403079,2338.3238,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.00868701911143,22.499599999999997,5.0,60.54060725746729,1101.0043333333333,3.0,81.77642604431755,5035.959533333334,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.60833953834698,26.562266666666666,7.0,75.08022710441867,2432.6955333333335,6.0,60.70386692322016,2189.425866666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.88657235045917,79.55906666666667,7.0,27.795606023204144,1265.281,6.0,10.421451182421947,41.943,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.548771407297096,94.23966666666666,9.0,38.16341644038509,1430.2568666666666,8.0,10.421451182421947,33.5544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.516753536857784,192.9372666666667,8.0,20.562823994075536,443.19726666666656,5.0,34.78368816336664,161.48020000000002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.420699925539836,109.05133333333333,8.0,32.31300913354727,1361.7489999999998,7.0,34.78368816336664,217.4044,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.62645817820799,387.79699999999997,9.0,49.13601579856825,1915.3968,8.0,14.021476010179382,162.1796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.10598163315959,23.59166666666667,8.0,47.432732658602816,2740.2769333333335,5.0,22.431878840543728,171.966,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.623976172747575,34.73246666666667,6.0,61.37990619600099,3897.2049333333334,7.0,22.431878840543728,130.0232,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.99950359890792,26.64946666666666,6.0,44.27301900765243,2164.9584,5.0,34.98851716218733,390.0692,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.45668900471581,495.66853333333336,4.0,37.867193285608494,1098.2081999999998,6.0,33.03333126435355,391.46753333333345,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.153139736907423,420.8282,2.0,49.32115527030363,156.54286666666667,10.0,45.006517286326115,357.9132666666667,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.874658724249194,502.03315714285714,3.0,49.32115527030363,98.87093333333334,10.0,32.48091366147353,128.625,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.17101017622238,496.82336666666674,5.0,25.388792890644286,54.08846666666666,6.0,47.51412078703991,218.10326666666663,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.52866716306776,19.398066666666665,3.0,63.39175512219205,872.7197333333334,8.0,36.29818136676805,167.7715333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.968230330106728,30.6702,4.0,64.90989879042212,1089.1198,6.0,35.61541803736578,279.61946666666665,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
