interval,activecontainers,ips,apparentips,ram,disk,creationids,hostalloc,active
70,9,"[915.8908929650686, 1307.036107641666, 0, 2533.8807882880765, 245.54319931548474, 0, 0, 1328.2796737901665, 0, 513.0313782311925, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1009.7454258191793, 1492.3284750611547, 910.1586651206198, 2533.8807882880765, 465.83499855134875, 2514.5409276262694, 827.2664595345126, 1338.697343266122, 0, 595.4061779423231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(44.7392, 0.0046, 6.666666666666668e-05), (39.146800000000006, 0.004733333333333333, 6.666666666666668e-05), (60.816866666666684, 0.0004, 0.0028), (8.388, 0.0, 0.0), (5.5922, 0.0003333333333333333, 6.666666666666668e-05), (41.943, 0.0046, 0.0), (233.48239999999998, 0.0022666666666666664, 0.014133333333333333), (5.0238000000000005, 0.0, 0.0), 0, (64.3126, 0.004733333333333333, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0011166666666666666), (2, 0.0, 0.0016055555555555554), (2, 5e-05, 0.0002555555555555556), (3, 0.0, 0.00014444444444444444), (3, 0.0, 0.0), (2, 0.0, 0.0010722222222222222), (3, 0.06325, 0.012894444444444443), (2, 0.0, 0.0), 0, (3, 0.0, 0.00105), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[198, 199, 190, 195, 200, 192, 196, 193, -1, 197, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 2, 0, 2, 1, 1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
71,9,"[0, 877.505143074861, 1535.423044210032, 0, 0, 1626.0301554285925, 347.95014350013605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1009.7454258191793, 1492.3284750611547, 1935.3696540539536, 2533.8807882880765, 465.83499855134875, 1929.1756166240234, 514.5578929491571, 1338.697343266122, 0, 595.4061779423231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(83.886, 0.0046, 0.0), (39.146800000000006, 0.004666666666666667, 6.666666666666668e-05), (130.023, 0.01833333333333333, 0.006), (4.194, 0.0, 0.0), (6.291, 0.0, 0.0), (39.146800000000006, 0.004733333333333333, 6.666666666666668e-05), (20.271933333333333, 0.0, 0.0), (6.0283999999999995, 0.0, 0.0), 0, (0.0, 0.0046, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0010166666666666666), (2, 0.0, 0.0010722222222222222), (1, 0.11005, 0.05073333333333333), (3, 0.0, 0.00014444444444444444), (3, 0.0, 0.0), (2, 0.0, 0.0010999999999999998), (1, 0.0, 4.9999999999999996e-05), (2, 0.0, 0.0), 0, (3, 0.0, 0.0010444444444444444), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[198, 199, 201, 195, 200, 202, 203, 193, -1, 197, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 2, 2, 0, 2, 0, 4, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
72,9,"[1135.5979072025643, 0, 1657.7193600048747, 1193.8774572874102, 2157.5984783299377, 1929.1756166240234, 514.5578929491571, 985.1530201747586, 352.61113105048065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2010.2595573766505, 1492.3284750611547, 1935.3696540539536, 1196.600635528421, 2677.98914988151, 1929.1756166240234, 514.5578929491571, 1265.1289132729594, 431.445012565758, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(20.971333333333327, 0.04126666666666667, 0.0015333333333333334), (61.516400000000004, 0.0046, 0.0), (96.4688, 0.022666666666666672, 0.0086), (5.2421999999999995, 0.0, 0.0), (39.146800000000006, 0.004533333333333333, 6.666666666666668e-05), (36.3506, 0.004666666666666667, 0.0), (15.028933333333331, 0.0, 0.0), (499.1218, 0.0004, 0.0003333333333333333), (33.20446666666667, 6.666666666666668e-05, 0.0002), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.00016111111111111108), (2, 0.0, 0.0010888888888888888), (1, 0.00315, 0.0017555555555555556), (2, 0.0, 0.005655555555555555), (1, 0.0, 0.0010888888888888888), (2, 0.0, 0.0010333333333333334), (1, 0.0, 1.6666666666666667e-05), (2, 0.012733333333333334, 0.0036666666666666666), (1, 0.00065, 0.00018333333333333334), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 199, 201, 205, 206, 202, 203, 207, 208, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 2, 1, 2, 2, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
73,10,"[2010.2595573766505, 1535.423044210032, 0, 1196.600635528421, 2307.379096746488, 0, 350.4391872971012, 1227.2879232088728, 382.88732801202605, 421.13663538143993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2010.2595573766505, 1935.3696540539536, 1935.3696540539536, 1196.600635528421, 2677.98914988151, 1929.1756166240234, 514.5578929491571, 1265.1289132729594, 431.445012565758, 520.3754720407424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(56.622800000000005, 0.040799999999999996, 0.0014), (130.023, 0.01833333333333333, 0.006), (134.21720000000002, 0.027066666666666666, 0.008733333333333333), (5.2424, 0.0, 0.0), (22.3696, 0.0046, 0.0), (16.7772, 0.0046, 0.0), (20.62146666666667, 0.0, 0.0), (455.08166666666676, 0.012533333333333334, 0.18906666666666663), (75.49719999999999, 0.0002, 6.666666666666668e-05), (0.0, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.00011666666666666667), (1, 0.11005, 0.05073333333333333), (1, 0.0056500000000000005, 0.024716666666666668), (2, 0.0, 0.000638888888888889), (1, 0.0, 0.0010444444444444444), (2, 0.0, 0.0010555555555555557), (1, 0.0, 3.888888888888889e-05), (2, 0.0002833333333333333, 0.0029611111111111123), (1, 0.0, 0.00016666666666666666), (3, 0.0, 5.555555555555557e-06), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 209, 201, 205, 206, 202, 203, 207, 208, 210, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 2, 1, 2, 2, 0, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
74,9,"[0, 1657.7193600048747, 281.392397297898, 1195.3401954762337, 0, 0, 0, 0, 0, 383.86107483041934, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2010.2595573766505, 1935.3696540539536, 459.19024068251815, 1196.600635528421, 2677.98914988151, 0, 514.5578929491571, 1265.1289132729594, 431.445012565758, 520.3754720407424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(31.457, 0.041133333333333334, 0.0016), (96.4688, 0.022666666666666672, 0.0086), (11.577533333333333, 0.0, 0.0), (1.9220666666666666, 0.0, 0.0), (58.7202, 0.0044666666666666665, 0.0), 0, (17.825200000000002, 0.0, 0.0), (471.15966666666674, 0.013066666666666664, 0.18946666666666667), (39.14653333333333, 0.0, 0.0002666666666666667), (0.0, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.00015555555555555556), (1, 0.00315, 0.0017555555555555556), (3, 0.0, 9.999999999999999e-05), (2, 0.0, 0.0007111111111111111), (1, 0.0, 0.0010555555555555557), 0, (1, 0.0, 2.2222222222222223e-05), (2, 0.00035, 0.0039833333333333335), (1, 0.00065, 0.00016666666666666666), (3, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 209, 211, 205, 206, -1, 203, 207, 208, 210, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 0, 1, 2, -1, 0, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
75,8,"[805.5600047224181, 0, 0, 0, 0, 329.4707641769164, 452.02184410195173, 0, 0, 520.3754720407424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1412.5893007681223, 1935.3696540539536, 459.19024068251815, 1196.600635528421, 2148.2853171616557, 853.2299120300013, 645.2798230237914, 0, 0, 520.3754720407424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1230.3286666666668, 6.666666666666668e-05, 0.0009333333333333332), (134.21720000000002, 0.027066666666666666, 0.008733333333333333), (8.300666666666666, 0.0, 0.0), (2.621, 0.0, 0.0), (97.867, 0.5311333333333333, 0.43746666666666656), (11.883466666666667, 0.0, 0.0), (261.44446666666676, 0.5536, 0.16226666666666667), 0, 0, (0.0, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 4.9999999999999996e-05), (1, 0.0056500000000000005, 0.024716666666666668), (3, 0.0, 8.333333333333333e-05), (2, 0.0, 0.000638888888888889), (1, 0.0, 0.0014666666666666662), (3, 0.0, 0.00018888888888888888), (1, 0.0, 0.003850000000000001), 0, 0, (3, 0.0, 2.2222222222222223e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[212, 209, 211, 205, 213, 214, 215, -1, -1, 210, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 2, 0, 1, 2, 1, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
76,7,"[804.7020428681376, 1064.805751606491, 1076.6868189637923, 166.15920635027632, 0, 0, 426.29443601757237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1412.5893007681223, 1079.9587704257024, 1991.395519314369, 563.0417833158981, 0, 853.2299120300013, 645.2798230237914, 0, 0, 520.3754720407424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(872.4144, 0.0002, 0.0008), (69.90453333333333, 0.07913333333333333, 0.06766666666666667), (81.0898, 0.004666666666666667, 6.666666666666668e-05), (20.00973333333333, 0.0, 0.0), 0, (16.77666666666667, 0.0, 0.0), (436.207, 0.019333333333333327, 0.026666666666666672), 0, 0, (0.0, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 6.666666666666667e-05), (3, 0.0018666666666666669, 0.0009333333333333333), (1, 0.0, 0.0011055555555555554), (3, 0.0, 2.2222222222222223e-05), 0, (3, 0.0, 5.555555555555557e-06), (1, 0.0, 0.003427777777777778), 0, 0, (3, 0.0, 1.6666666666666667e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[212, 216, 217, 218, -1, 214, 215, -1, -1, 210, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 2, 0, -1, 1, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, False, True, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
77,8,"[0, 1079.9587704257024, 0, 0, 126.12688022292923, 369.2072044256732, 645.2798230237914, 463.43512885869814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1412.5893007681223, 1079.9587704257024, 1991.395519314369, 563.0417833158981, 1742.8036313704536, 1096.8684278883825, 645.2798230237914, 463.43512885869814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1163.2199333333333, 0.0, 0.0008666666666666667), (123.03226666666663, 0.08486666666666666, 0.07306666666666667), (47.5354, 0.004666666666666667, 0.0), (17.65073333333333, 0.0, 0.0), (79.69160000000001, 0.0018, 0.0022666666666666664), (48.23413333333333, 0.0, 6.666666666666668e-05), (307.58166666666676, 0.0061333333333333335, 0.017533333333333335), (100.6628, 0.0004, 0.0027333333333333333), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.046200000000000005, 0.016355555555555557), (3, 0.0, 0.00016666666666666666), (1, 0.0, 0.001011111111111111), (3, 0.0, 2.2222222222222223e-05), (2, 0.0, 0.0009333333333333333), (1, 0.003833333333333334, 0.002977777777777777), (1, 0.0, 0.0036333333333333335), (1, 0.0004166666666666667, 0.0008333333333333334), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[212, 216, 217, 218, 219, 220, 215, 221, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 2, 0, 2, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
78,8,"[1075.2614052479814, 0, 411.5683962973614, 674.467370947671, 0, 0, 0, 371.75877066614885, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2236.3518634195166, 1079.9587704257024, 805.5278583660453, 676.0361850752521, 1742.8036313704536, 1096.8684278883825, 645.2798230237914, 463.43512885869814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(36.3506, 0.004666666666666667, 6.666666666666668e-05), (68.50633333333332, 0.08626666666666669, 0.07426666666666666), (64.3126, 0.0009333333333333332, 0.0018666666666666666), (51.3798, 6.666666666666668e-05, 0.00013333333333333334), (109.05160000000001, 0.0014, 0.002), (58.0206, 0.0, 6.666666666666668e-05), (260.0464, 0.0071333333333333335, 0.02273333333333333), (121.63419999999999, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0011166666666666666), (3, 0.0, 0.0001277777777777778), (1, 0.0, 0.00014444444444444444), (1, 0.0, 0.0006666666666666666), (2, 0.0, 0.0005999999999999998), (1, 0.0039, 0.002655555555555556), (1, 0.0, 0.0035), (1, 0.0, 0.0008222222222222222), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[222, 216, 223, 224, 219, 220, 215, 221, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 1, 0, 2, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
79,8,"[1275.279954468995, 2122.456120514357, 0, 669.5938032392569, 2095.6805828629576, 604.8833407955718, 563.9394620750188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2236.3518634195166, 2127.7849120179944, 805.5278583660453, 676.0361850752521, 2095.6805828629576, 1058.378048838097, 595.4061779423231, 463.43512885869814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(25.1658, 0.0044666666666666665, 0.0), (294.999, 0.0006, 0.00046666666666666666), (36.3506, 0.0007333333333333332, 0.0012666666666666666), (45.0884, 0.0, 0.0), (169.8688, 0.0009333333333333332, 0.002333333333333333), (318.7666, 0.0030666666666666668, 0.0016666666666666668), (83.886, 0.0046, 6.666666666666668e-05), (104.85719999999999, 0.00046666666666666666, 0.0027333333333333333), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0010388888888888889), (1, 0.0, 0.0016055555555555554), (1, 0.0, 2.2222222222222223e-05), (1, 0.0, 0.0005555555555555557), (3, 0.44465, 0.003922222222222222), (3, 0.04546666666666667, 0.011127777777777778), (3, 0.0, 0.0010888888888888888), (1, 0.0004166666666666667, 0.0007999999999999999), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[222, 225, 223, 224, 226, 227, 228, 221, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 1, 0, 2, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
80,9,"[0, 2109.9244074215603, 2138.308283086843, 0, 1366.149239274299, 0, 0, 1035.9607076495156, 438.82270636743755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2236.3518634195166, 2127.7849120179944, 2388.666156056188, 676.0361850752521, 2095.6805828629576, 1058.378048838097, 595.4061779423231, 1035.9607076495156, 464.8590468950376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(16.7772, 0.0044, 0.0), (335.544, 0.0038, 0.0019333333333333331), (23.0682, 0.00013333333333333334, 0.00013333333333333334), (37.748400000000004, 0.0, 0.0), (190.8402, 0.0008, 0.0022666666666666664), (194.3354, 0.003733333333333333, 0.0022666666666666664), (64.3126, 0.004733333333333333, 0.0), (1426.063, 0.14286666666666667, 0.5943999999999999), (1.31, 0.00013333333333333334, 0.00013333333333333334), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0010222222222222221), (1, 0.0, 0.0015333333333333332), (2, 0.0, 0.0005888888888888889), (1, 0.0, 0.0005666666666666666), (3, 0.78925, 0.011394444444444445), (3, 0.0006833333333333333, 0.003388888888888888), (3, 0.0, 0.00105), (3, 0.005116666666666666, 0.1869), (3, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[222, 225, 229, 224, 226, 227, 228, 230, 231, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 2, 0, 2, 1, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
81,9,"[971.062093797411, 0, 1932.60301540134, 2060.4280407364645, 0, 699.8515467508195, 264.8407372849268, 0, 454.50376440061984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[971.062093797411, 2127.7849120179944, 2388.666156056188, 2060.4280407364645, 2095.6805828629576, 938.1939169386042, 576.2507065680937, 1035.9607076495156, 464.8590468950376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(18.8738, 6.666666666666668e-05, 0.0), (478.1502, 0.0005333333333333334, 0.003), (25.864466666666672, 0.0, 0.00046666666666666666), (39.146666666666654, 0.29753333333333337, 0.0019333333333333331), (226.492, 0.001066666666666667, 0.002333333333333333), (12.538799999999998, 0.0015333333333333334, 0.0016), (8.2132, 0.0, 0.0), (1311.4188000000001, 0.1956, 0.7402000000000001), (1.048, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.00075), (1, 0.0, 0.0011944444444444446), (2, 1.666666666666667e-05, 0.0002555555555555556), (1, 0.003, 0.06097777777777777), (3, 0.7182166666666667, 0.011355555555555555), (3, 0.0, 8.88888888888889e-05), (2, 0.0, 0.00019999999999999998), (3, 0.0006, 0.11304444444444445), (3, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[232, 225, 229, 233, 226, 234, 235, 230, 231, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 2, 2, 2, 2, 1, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
82,8,"[867.816385407974, 1470.918755855893, 0, 1039.8789760935626, 443.6949634928696, 673.5579985851256, 469.0610949838432, 0, 443.4000526232956, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[971.062093797411, 1679.4439962534511, 2388.666156056188, 2060.4280407364645, 457.73155329463674, 938.1939169386042, 576.2507065680937, 0, 464.8590468950376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(8.388333333333334, 0.0, 0.0), (41.943, 0.004666666666666667, 0.0002), (23.0686, 0.0, 0.0), (65.71033333333331, 0.2166, 0.004533333333333333), (55.924, 0.004733333333333333, 0.0002), (7.995, 0.0017333333333333335, 0.0018), (6.815266666666666, 0.0, 0.0), 0, (1.6596, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.0006333333333333333), (1, 0.0, 0.0015166666666666672), (2, 0.0, 0.00014444444444444444), (1, 0.0002833333333333333, 0.09404444444444444), (3, 0.0, 0.0011333333333333332), (3, 0.0, 9.444444444444444e-05), (2, 0.0, 1.6666666666666667e-05), 0, (3, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[232, 236, 229, 233, 237, 234, 235, -1, 231, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 2, 2, 2, 0, 1, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
