interval,numdestroyed,nummigrations,responsetime,avgresponsetime,migrationtime,avgmigrationtime,slaviolations,slaviolationspercentage,waittime
21,2,1,"[418.7397618852971, 842.683287884349]",630.7115248848231,"[0.0503316, 0.2684352]",0.15938339999999998,1,50.0,"[1, 1]"
22,4,4,"[328.5396875758072, 474.5489203672771, 404.2967364283507, 608.3469442805741]",453.9330721630023,"[0.009786, 0.11304248, 0.17763446666666663, 0.08173733333333333]",0.09555006999999999,1,25.0,"[1, 1, 1, 1]"
23,3,2,"[855.0295265907259, 910.5754615213763, 883.7030449383852]",883.1026776834957,"[1.9864219733333335, 0.91156176, 0.07631986666666667]",0.9914345333333334,1,33.333333333333336,"[1, 1, 1]"
24,4,3,"[595.8782443917625, 576.0077615778614, 591.1521691571162, 331.5135384220075]",523.6379283871869,"[1.5490957866666668, 1.48981648, 0.9368034666666667, 0.0785922]",1.0135769833333335,1,25.0,"[1, 1, 1, 1]"
25,1,2,[1178.6277825966079],1178.6277825966079,[0.08754859999999999],0.08754859999999999,1,100.0,[1]
26,3,4,"[684.1985522858421, 564.5526814043905, 881.9254946752291]",710.2255761218206,"[0.78860464, 0.0783696, 0.07964026666666667]",0.3155381688888889,1,33.333333333333336,"[1, 1, 1]"
27,1,2,[876.0450939885394],876.0450939885394,[0.134516],0.134516,1,100.0,[1]
28,3,2,"[940.8755649002669, 328.5377303758072, 394.8971721468888]",554.7701558076543,"[0.0503316, 0.0078288, 0.1317202]",0.06329353333333333,1,33.333333333333336,"[1, 1, 1]"
29,4,4,"[774.0800348023583, 941.0400574069337, 1036.609334950118, 821.2959984374208]",893.2563563992078,"[0.11072952, 0.21482410666666665, 0.10865126666666666, 0.22712730666666667]",0.16533305,1,25.0,"[1, 1, 1, 1]"
30,1,2,[698.9000414672549],698.9000414672549,[0.073],0.073,1,100.0,[1]
31,4,4,"[851.3996841810404, 1120.5682600970918, 439.18779300561386, 595.4521312256066]",751.6519671273381,"[0.4922072, 0.8344621866666666, 0.0335544, 0.09152426666666666]",0.36293701333333334,1,25.0,"[1, 1, 1, 1]"
32,3,3,"[1190.0831593960172, 764.784654364308, 604.4780207263013]",853.1152781622089,"[0.07911599999999999, 0.2080368, 1.2572483200000002]",0.5148003733333334,1,33.333333333333336,"[1, 1, 1]"
33,3,4,"[357.1647895722009, 615.1732909500828, 752.8444995761598]",575.0608600328145,"[0.08173733333333333, 1.2723477333333337, 0.08396606666666666]",0.4793503777777779,1,33.333333333333336,"[1, 1, 1]"
34,1,1,[786.6909965553535],786.6909965553535,[0.4093632],0.4093632,1,100.0,[1]
35,3,3,"[728.3910639461515, 964.1232438520351, 1184.3562805284391]",958.9568627755419,"[0.16672944, 0.0, 0.057118453333333326]",0.07461596444444445,1,33.333333333333336,"[1, 1, 1]"
36,6,5,"[399.5239579013204, 1193.6236337554055, 1176.2146996329577, 874.7570494075267, 664.4845354448213, 750.3575144921165]",843.1602317723579,"[0.08849435714285714, 0.12750645333333335, 0.5469556, 0.04697616, 0.12031259999999999, 0.10935059999999999]",0.17326596174603173,1,16.666666666666668,"[1, 1, 1, 1, 1, 1]"
37,3,3,"[363.69542639596364, 382.1554513243642, 987.7754056387842]",577.8754277863707,"[0.0223696, 0.0812132, 0.07606207999999999]",0.05988162666666667,1,33.333333333333336,"[1, 1, 1]"
38,4,3,"[616.4728885169851, 584.8904506173382, 371.26660938964653, 443.0838705923626]",503.92845477908304,"[0.04697599999999998, 0.6778748799999998, 0.09562992000000001, 0.08558279999999999]",0.22651589999999996,1,25.0,"[1, 1, 1, 1]"
39,4,4,"[764.7145594636328, 495.07030003922154, 499.37827360732575, 739.2689588056137]",624.6080229789484,"[0.9228217333333333, 0.1040184, 0.082699, 0.11472020000000001]",0.30606483333333334,1,25.0,"[1, 1, 1, 1]"
40,2,2,"[557.1567329764341, 626.0160918947532]",591.5864124355937,"[0.22712730666666667, 0.055999999999999994]",0.14156365333333332,1,50.0,"[1, 1]"
41,2,2,"[721.570182672471, 878.8387378266591]",800.204460249565,"[0.009331759999999998, 0.076495]",0.042913379999999994,1,50.0,"[1, 1]"
42,2,2,"[873.129289940447, 764.6806359643081]",818.9049629523776,"[0.10633111999999999, 0.1040184]",0.10517475999999999,1,50.0,"[1, 1]"
43,3,3,"[979.6509423044732, 758.6445927793995, 1171.6612739337656]",969.9856030058795,"[0.06263488, 0.0009781333333333333, 0.9845613333333334]",0.3493914488888889,1,33.333333333333336,"[1, 1, 1]"
44,4,3,"[940.8755649002669, 800.5252024184975, 543.3061663053286, 620.6165928624885]",726.3308816216454,"[0.0503316, 0.060089119999999996, 0.04026528, 0.0904748]",0.060290199999999995,1,25.0,"[1, 1, 1, 1]"
45,2,3,"[543.3500854253285, 852.0384143466661]",697.6942498859974,"[0.08418439999999999, 0.08531986666666666]",0.08475213333333333,1,50.0,"[1, 1]"
46,3,3,"[886.9327000614102, 821.5448917437056, 550.7242426318611]",753.0672781456591,"[7.133411333333332, 0.07165872, 0.0075492]",2.4042064177777775,1,33.333333333333336,"[4, 1, 1]"
47,1,4,[871.5208427227146],871.5208427227146,[0.06774351999999999],0.06774351999999999,1,100.0,[1]
48,3,4,"[539.7252573867282, 1113.9561036777964, 725.6474693094607]",793.1096101246617,"[0.0768008, 0.4127378666666667, 0.11808853333333333]",0.2025424,1,33.333333333333336,"[1, 1, 1]"
49,3,4,"[851.6948315329387, 1159.284037175285, 1130.5354146270427]",1047.1714277784222,"[0.13317511999999998, 0.055999999999999994, 0.056960666666666666]",0.0820452622222222,1,33.333333333333336,"[1, 1, 1]"
50,3,3,"[927.1237087365433, 542.7501726377908, 778.7989298030318]",749.5576037257887,"[0.91268048, 0.21929770666666665, 0.1065544]",0.41284419555555557,1,33.333333333333336,"[1, 1, 1]"
51,5,3,"[933.5595308791662, 576.2751633115068, 862.8886697348102, 495.7702734052919, 778.7989298030318]",729.4585134267614,"[0.046976159999999996, 0.0167772, 0.055999999999999994, 0.20384255999999998, 0.1065544]",0.08603006399999999,1,20.0,"[1, 1, 1, 1, 1]"
52,5,5,"[664.1232438520352, 567.6536842609272, 1125.3124483602007, 383.0237493974515, 804.6726409962771]",708.9571533733783,"[0.0, 0.2416674666666667, 0.1608568, 0.08977679999999999, 0.078592]",0.11417861333333335,1,20.0,"[1, 1, 1, 1, 1]"
53,1,1,[679.6352835844732],679.6352835844732,[0.04697616],0.04697616,1,100.0,[1]
54,4,4,"[758.6450818460662, 871.5307577856601, 778.7989298030318, 569.9923704117388]",744.7417849616241,"[0.0014672, 0.060473599999999995, 0.1065544, 0.08077646666666666]",0.06231791666666666,1,25.0,"[1, 1, 1, 1]"
55,4,4,"[608.1028512400969, 596.947706260908, 642.0494060357094, 801.7763380681993]",662.2190754012283,"[0.055924, 0.1317202, 0.14659687999999998, 0.09025326666666666]",0.10612358666666666,1,25.0,"[1, 1, 1, 1]"
56,3,2,"[1103.6274006567091, 549.6471310925485, 550.4888668738186]",734.5877995410254,"[1.59271584, 0.14763936, 0.08457753333333333]",0.6083109111111112,1,33.333333333333336,"[1, 1, 1]"
57,3,4,"[445.660058450171, 859.1850865141845, 774.5394132872772]",693.1281860838776,"[0.1449184, 0.21202744, 0.1035354]",0.15349374666666668,1,33.333333333333336,"[1, 1, 1]"
58,3,2,"[801.5000460141297, 593.0798522804888, 830.5017810317179]",741.6938931087789,"[1.4227074400000002, 0.07631986666666667, 0.03131733333333332]",0.51011488,1,33.333333333333336,"[1, 1, 1]"
59,3,4,"[774.5299062072771, 995.0828641086044, 477.2644661905908]",748.9590788354908,"[0.09402832, 0.1065544, 0.08068919999999999]",0.09375730666666666,1,33.333333333333336,"[1, 1, 1]"
60,2,1,"[850.5151850096291, 657.8157688941282]",754.1654769518786,"[0.01509912, 0.04026528]",0.0276822,1,50.0,"[1, 1]"
61,4,3,"[1186.2254033139707, 673.0854682823135, 556.0174092631951, 708.6764917991187]",781.0011931646495,"[0.0, 0.10745008, 0.4093632, 0.3344444666666668]",0.21281443666666672,1,25.0,"[1, 1, 1, 1]"
62,3,4,"[893.4085505447531, 775.2170272884831, 717.311068118289]",795.312215317175,"[0.07613247999999999, 1.4820630000000001, 0.15618646666666666]",0.5714606488888889,1,33.333333333333336,"[1, 1, 1]"
63,3,3,"[305.5611630759516, 583.30552248417, 804.6726409962771]",564.5131088521329,"[0.21768384, 0.36470047999999994, 0.078592]",0.22032543999999998,1,33.333333333333336,"[1, 1, 1]"
64,2,2,"[750.3575144921165, 576.2751633115068]",663.3163389018116,"[0.10935059999999999, 0.0167772]",0.06306389999999999,1,50.0,"[1, 1]"
65,1,2,[707.2715547079662],707.2715547079662,[0.09327193333333333],0.09327193333333333,1,100.0,[1]
66,4,4,"[875.1339033757034, 1095.6181641680314, 499.7670688615671, 937.9581816454648]",852.1193295126917,"[0.08172479999999999, 0.020132160000000003, 0.07632019999999999, 0.12087184]",0.07476225,1,25.0,"[1, 1, 1, 1]"
67,3,3,"[900.8066619176411, 722.8264554787477, 1171.1397211601982]",931.590946185529,"[1.24151312, 0.13653056, 0.1205354]",0.49952636,1,33.333333333333336,"[1, 1, 1]"
68,3,3,"[550.7217262318611, 893.4018397180865, 612.517087429504]",685.5468844598172,"[0.0050328000000000005, 0.06942165333333333, 0.0897766]",0.05474368444444444,1,33.333333333333336,"[1, 1, 1]"
69,2,3,"[862.8886697348102, 858.1065743070112]",860.4976220209107,"[0.055999999999999994, 0.08361633333333333]",0.06980816666666667,1,50.0,"[1, 1]"
70,4,3,"[688.4588366137526, 1187.7744991006375, 804.7952025535526, 478.79892980303174]",789.9568670177437,"[0.07046424, 1.5490957866666668, 0.10620446666666666, 0.1065544]",0.45807972333333336,1,25.0,"[1, 1, 1, 1]"
71,3,4,"[1189.9581664062891, 886.8063192553126, 557.1567329764341]",877.9737395460119,"[0.09388816, 0.04026528, 0.22712730666666667]",0.12042691555555556,1,33.333333333333336,"[1, 1, 1]"
72,5,5,"[571.6289543995223, 771.2473105435432, 543.3444932253285, 1189.927276766289, 831.7311138441884]",781.5758297557743,"[0.10968703999999999, 0.0075492, 0.0785922, 0.06299851999999999, 0.156886]",0.083142592,1,20.0,"[1, 1, 1, 1, 1]"
73,1,2,[739.2493854056137],739.2493854056137,[0.0951468],0.0951468,1,100.0,[1]
74,2,1,"[764.7326451643081, 730.1799284543257]",747.4562868093169,"[0.1560276, 0.03131744]",0.09367252,1,50.0,"[1, 1]"
75,5,4,"[636.8475568588581, 800.2331970721328, 920.9429959164501, 825.1912091201268, 804.7952025535526]",797.6020323042239,"[0.041942666666666656, 0.04697616, 0.09327193333333333, 0.5551218, 0.10620446666666666]",0.16870340533333333,1,20.0,"[1, 1, 1, 1, 1]"
76,4,3,"[764.6806359643081, 550.4888668738186, 1197.1912511920555, 1.9449684036040389]",628.5764306084465,"[0.1040184, 0.08457753333333333, 0.06438751999999999, 0.1174404]",0.09260596333333333,1,25.0,"[1, 1, 1, 1]"
77,2,3,"[555.5724376780936, 980.4680426217285]",768.020240149911,"[0.06788346666666666, 0.073]",0.07044173333333333,1,50.0,"[1, 1]"
78,3,3,"[885.0529392842861, 547.8996965675254, 301.60915300673076]",578.1872629528474,"[2.0245258666666666, 0.06487184, 0.09300973333333332]",0.7274691466666666,1,33.333333333333336,"[1, 1, 1]"
79,4,4,"[842.5547381243491, 352.3437059111623, 566.465281786708, 908.2710107162762]",667.4086841346239,"[0.13988543999999997, 0.09562992000000001, 0.09458730666666666, 0.3344444666666668]",0.16613678333333337,1,25.0,"[1, 1, 1, 1]"
80,2,3,"[373.0854682823135, 721.0456987848299]",547.0655835335717,"[0.10745008, 0.1736628]",0.14055644,1,50.0,"[1, 1]"
81,4,4,"[615.3618045217463, 896.5693056159084, 332.5825312554906, 542.7969593839232]",596.8276501942671,"[0.043620719999999995, 0.1243798, 0.31101328, 0.156886]",0.15897495,1,25.0,"[1, 1, 1, 1]"
82,3,2,"[896.8707805291252, 687.4259571890751, 518.8924197133481]",701.0630524771829,"[0.47199840000000004, 0.20384255999999998, 1.1968504000000002]",0.6242304533333334,1,33.333333333333336,"[1, 1, 1]"
83,1,1,[811.3060731087241],811.3060731087241,[0.02768184],0.02768184,1,100.0,[1]
84,3,3,"[616.4728885169851, 682.1554513243642, 1162.7400141439775]",820.4561179951089,"[0.04697599999999998, 0.0812132, 0.07431]",0.06749973333333333,1,33.333333333333336,"[1, 1, 1]"
85,2,3,"[1106.8935519045096, 987.7678823587842]",1047.330717131647,"[0.08619808, 0.0685388]",0.07736844,1,50.0,"[1, 1]"
86,4,4,"[940.8587877002669, 698.9000414672549, 368.04097586233564, 1184.0469201036758]",797.9616812833833,"[0.0335544, 0.073, 0.08242351999999999, 0.12892399999999998]",0.07947547999999999,1,25.0,"[1, 1, 1, 1]"
87,2,2,"[328.53381597580716, 821.3387802640875]",574.9362981199473,"[0.0039144, 0.26990913333333333]",0.13691176666666666,1,50.0,"[1, 1]"
88,3,3,"[768.5511454134072, 1074.2025404344702, 896.5693056159084]",913.107663821262,"[0.0503316, 0.1484974, 0.1243798]",0.10773626666666668,1,33.333333333333336,"[1, 1, 1]"
89,4,4,"[604.0108103706493, 894.3066493256614, 622.3075681363719, 832.0341518441885]",738.1647949192177,"[0.06194090666666666, 0.15099479999999998, 1.716244866666667, 0.459924]",0.5972761433333333,1,25.0,"[1, 1, 1, 1]"
90,2,2,"[615.3472642817462, 858.1065743070112]",736.7269192943787,"[0.02908048, 0.08361633333333333]",0.05634840666666667,1,50.0,"[1, 1]"
91,3,4,"[859.1850865141845, 775.2170272884831, 708.6764917991187]",781.0262018672621,"[0.21202744, 1.4820630000000001, 0.3344444666666668]",0.6761783022222222,1,33.333333333333336,"[1, 1, 1]"
92,4,3,"[764.784654364308, 679.6352835844732, 827.8430910406903, 543.3444932253285]",703.9018805537,"[0.2080368, 0.04697616, 0.10935059999999999, 0.0785922]",0.11073894000000001,1,25.0,"[1, 1, 1, 1]"
93,4,4,"[328.5377303758072, 1155.7879243458917, 766.5379888351029, 349.6770123661395]",650.1351639807352,"[0.0078288, 0.09179135999999999, 0.2416674666666667, 0.07361567999999999]",0.10372582666666666,1,25.0,"[1, 1, 1, 1]"
94,3,3,"[569.9923704117388, 852.6614759444202, 783.1733646820048]",735.2757370127214,"[0.08077646666666666, 0.0671088, 0.37918366666666675]",0.17568964444444446,1,33.333333333333336,"[1, 1, 1]"
95,5,4,"[352.3755825511623, 777.9153877562766, 605.1373726051994, 469.4955063381628, 494.88088762468476]",539.9609473750971,"[0.12750656000000002, 0.08619848, 1.1570043333333333, 0.02516559999999999, 0.1317202]",0.30551903466666663,1,20.0,"[1, 1, 1, 1, 1]"
96,1,2,[567.2139260099959],567.2139260099959,[0.1484974],0.1484974,1,100.0,[1]
97,3,3,"[1158.4894588717466, 871.4356882895404, 820.7628756437584]",950.2293409350151,"[0.043620719999999995, 0.13653056, 1.0290777333333332]",0.40307633777777774,1,33.333333333333336,"[1, 1, 1]"
98,4,3,"[710.8233314994103, 893.0795205163374, 728.354154132818, 833.0613013971648]",791.3295768864326,"[5.556613120000001, 0.0, 0.12981962666666666, 0.0812132]",1.4419114866666667,1,25.0,"[1, 1, 1, 1]"
99,4,4,"[2.9290912631710313, 604.0776046196346, 475.8032957451725, 763.9933627969662]",461.70083860623606,"[0.1174404, 0.8568322133333335, 0.10262166666666667, 0.20162506666666663]",0.31962983666666667,1,25.0,"[1, 1, 1, 1]"
100,3,2,"[319.15594555981966, 611.9938308267064, 852.6391063444203]",594.5962942436487,"[0.055999999999999994, 0.0167772, 0.0447392]",0.03917213333333333,1,33.333333333333336,"[1, 1, 1]"
101,2,3,"[883.7030449383852, 504.6726409962772]",694.1878429673312,"[0.07631986666666667, 0.078592]",0.07745593333333334,1,50.0,"[1, 1]"
102,3,2,"[679.6509423044732, 413.51034799830114, 726.8861451900291]",606.6824784976012,"[0.06263488, 0.0, 0.06774311999999999]",0.04345933333333333,1,33.333333333333336,"[1, 1, 1]"
103,2,3,"[567.7465179942607, 1125.2774960935342]",846.5120070438975,"[0.33450120000000005, 0.12590453333333335]",0.2302028666666667,1,50.0,"[1, 1]"
104,3,4,"[1106.5659540869483, 851.6819690129387, 871.139721160198]",943.1292147533617,"[0.459924, 0.12031259999999999, 0.1205354]",0.23359066666666664,1,33.333333333333336,"[1, 1, 1]"
105,5,3,"[646.0191557119072, 882.7206275706807, 328.53577317580715, 576.269570911507, 490.5512443190685]",584.819274337794,"[0.0335544, 0.09152426666666666, 0.005871599999999999, 0.0111848, 0.0796404]",0.04435509333333333,1,20.0,"[1, 1, 1, 1, 1]"
106,0,1,[],0.0,[],0.0,1,0.0,[]
107,4,4,"[846.8009899238042, 774.0800348023583, 697.8237805695644, 681.69697405218]",750.1004448369767,"[0.057047999999999995, 0.11072952, 0.05840266666666666, 0.12333119999999999]",0.08737784666666666,1,25.0,"[1, 1, 1, 1]"
108,1,2,[824.5638408839454],824.5638408839454,[0.055999999999999994],0.055999999999999994,1,100.0,[1]
109,2,3,"[1155.8058200258918, 916.3561658080578]",1036.0809929169748,"[0.10968703999999999, 0.20162506666666663]",0.15565605333333332,1,50.0,"[1, 1]"
110,5,4,"[885.4242340524024, 895.4017418143343, 1170.4780607698694, 871.5307577856601, 894.4073537221971]",943.4484296288927,"[0.08053056, 0.008597679999999998, 0.08121339999999999, 0.060473599999999995, 0.21560586666666665]",0.08928422133333333,1,20.0,"[1, 1, 1, 1, 1]"
111,3,3,"[786.4863149553535, 217.15982155309067, 563.712240657291]",522.4527923885784,"[0.2046816, 0.13317461333333333, 0.07915993333333332]",0.13900538222222222,1,33.333333333333336,"[1, 1, 1]"
112,3,3,"[657.8157688941282, 593.0798522804888, 1112.6799462871277]",787.8585224872483,"[0.04026528, 0.07631986666666667, 0.0772812]",0.06462211555555555,1,33.333333333333336,"[1, 1, 1]"
113,4,4,"[909.016213229657, 709.4341782194103, 728.9797608882405, 569.9902296117388]",729.3550954872617,"[0.9463107199999998, 4.16745984, 0.08168966666666666, 0.07863566666666666]",1.3185239733333334,1,25.0,"[1, 1, 1, 1]"
114,3,3,"[811.3060731087241, 664.4716729248212, 599.3785136036355]",691.7187532123936,"[0.02768184, 0.10745008, 0.0612422]",0.06545804000000001,1,33.333333333333336,"[1, 1, 1]"
115,5,4,"[653.6487030429823, 575.9687389485395, 495.1223094792216, 395.82440648711867, 894.4073537221971]",602.9943023360119,"[0.12268879999999999, 0.05816096, 0.15602784, 0.13764885333333332, 0.21560586666666665]",0.13802646400000002,1,20.0,"[1, 1, 1, 1, 1]"
116,3,2,"[2.9682380631710314, 550.7242426318611, 778.7989298030318]",444.16380349935463,"[0.1565872, 0.0075492, 0.1065544]",0.09023026666666667,1,33.333333333333336,"[1, 1, 1]"
117,1,2,[612.517087429504],612.517087429504,[0.0897766],0.0897766,1,100.0,[1]
118,5,5,"[551.8265659003586, 345.86084584143816, 1186.2254033139707, 806.8910031004356, 708.6764917991187]",719.8960619910642,"[0.07109909333333332, 0.08068919999999999, 0.0, 0.0593552, 0.3344444666666668]",0.10911759200000001,1,20.0,"[1, 1, 1, 1, 1]"
119,2,3,"[1057.4935424895236, 569.9923704117388]",813.7429564506313,"[0.02768184, 0.08077646666666666]",0.05422915333333333,1,50.0,"[1, 1]"
120,1,2,[821.2959984374208],821.2959984374208,[0.22712730666666667],0.22712730666666667,1,100.0,[1]
121,4,4,"[628.4927294565434, 754.5125135346264, 842.5407572176824, 750.3575144921165]",743.9758786752421,"[2.2817012, 2.50770994, 0.12590453333333335, 0.10935059999999999]",1.2561665683333334,1,25.0,"[1, 1, 1, 1]"
122,3,2,"[927.5800489765435, 478.36875962653374, 658.2021760427235]",688.0503282152669,"[1.36902072, 0.04026528, 0.1065544]",0.5052801333333333,1,33.333333333333336,"[1, 1, 1]"
123,2,3,"[1134.0062001942101, 883.5914284136907]",1008.7988143039504,"[0.09850223999999999, 0.08121339999999999]",0.08985781999999999,1,50.0,"[1, 1]"
124,5,4,"[688.4823246937526, 667.4511253805398, 764.0065750957126, 813.8107015444631, 553.7607495431806]",697.5022952515299,"[0.09395231999999999, 0.31037784, 1.0961871466666668, 0.2673357333333333, 0.2491604]",0.403402688,1,20.0,"[1, 1, 1, 1, 1]"
125,1,2,[899.0614599698982],899.0614599698982,[0.06019375999999999],0.06019375999999999,1,100.0,[1]
126,3,3,"[636.8307797921913, 560.3602271617234, 820.5682600970916]",672.5864223503354,"[0.02516559999999999, 0.10904426666666667, 0.8344621866666666]",0.3228906844444444,1,33.333333333333336,"[1, 1, 1]"
127,4,3,"[721.5732932591377, 824.5638408839454, 423.08115443628725, 1133.9907163640946]",775.8022512358663,"[0.012442346666666666, 0.055999999999999994, 0.03299493333333332, 0.10904426666666667]",0.05262038666666666,1,25.0,"[1, 1, 1, 1]"
128,2,3,"[1084.6370722849997, 874.6616286845189]",979.6493504847592,"[0.3020654666666667, 0.11773919999999999]",0.20990233333333336,1,50.0,"[1, 1]"
129,3,3,"[494.88088762468476, 652.7908268927691, 835.8492410899404]",661.1736518691314,"[0.1317202, 0.04026528, 0.079291]",0.08375882666666667,1,33.333333333333336,"[1, 1, 1]"
130,4,3,"[611.9938308267064, 871.5208427227146, 961.7850469504957, 563.0841314577588]",752.0959629894188,"[0.0167772, 0.06774351999999999, 0.13317511999999998, 0.0014672]",0.054790759999999994,1,25.0,"[1, 1, 1, 1]"
131,0,1,[],0.0,[],0.0,1,0.0,[]
132,4,5,"[883.2036033612509, 739.4087687389473, 883.5914284136907, 1141.9634960821436]",912.0418241490081,"[0.09626528, 0.2545301333333333, 0.08121339999999999, 0.1484974]",0.14512655333333332,1,25.0,"[1, 1, 1, 1]"
133,4,3,"[709.4341782194103, 893.8540684096707, 879.7345130018687, 1219.741184645536]",925.6909860691214,"[4.16745984, 0.7745478933333334, 0.43091346666666674, 0.45529744]",1.45705466,1,25.0,"[1, 1, 1, 1]"
134,2,1,"[401.52959847526193, 407.5238320624127]",404.5267152688373,"[0.0332916, 1.717986133333333]",0.8756388666666666,1,50.0,"[1, 1]"
135,5,5,"[413.6179687955792, 917.3029922857586, 843.0857928329016, 611.5158046515255, 677.7829031803371]",692.6610923492203,"[0.016637066666666665, 0.11808853333333333, 0.3512785600000001, 0.06224713333333333, 0.07710666666666666]",0.125071592,1,20.0,"[1, 1, 1, 1, 1]"
136,0,1,[],0.0,[],0.0,1,0.0,[]
137,5,4,"[1171.5267144827146, 542.7909970644574, 1171.1397211601982, 425.677978288031, 482.2804428420081]",758.683170767482,"[0.07361527999999999, 0.26012213333333334, 0.1205354, 0.010065600000000001, 0.0503316]",0.10293400266666668,1,20.0,"[1, 1, 1, 1, 1]"
138,3,4,"[1119.1212628520357, 893.572049702072, 344.0875018338436]",785.5936047959837,"[0.2841128, 0.0759224, 0.1275258]",0.16252033333333335,1,33.333333333333336,"[1, 1, 1]"
139,5,4,"[371.2984860296465, 576.2751633115068, 542.6685237844574, 599.3506470118419, 1166.8164662439522]",651.281857276281,"[0.12750656000000002, 0.0167772, 0.13764885333333332, 0.21560586666666665, 0.076495]",0.114806696,1,20.0,"[1, 1, 1, 1, 1]"
140,1,2,[443.52780439217446],443.52780439217446,[0.6734009599999999],0.6734009599999999,1,100.0,[1]
141,5,5,"[506.89268070043545, 319.3289945608933, 801.5000460141297, 739.1854790749957, 858.4635694392899]",645.0741539579489,"[0.06103279999999999, 0.08361633333333333, 1.4227074400000002, 0.05949499999999999, 0.12333119999999999]",0.3500365546666667,1,20.0,"[1, 1, 1, 1, 1]"
142,3,3,"[667.55458466054, 816.7077105513217, 364.18491574180615]",616.1490703178894,"[0.41383712000000006, 0.1314974, 0.0764946]",0.20727637333333335,1,33.333333333333336,"[1, 1, 1]"
143,3,3,"[596.2655183384292, 567.839351727594, 584.646599545714]",582.9171565372457,"[1.9363697333333334, 0.4273349333333334, 0.055999999999999994]",0.8065682222222224,1,33.333333333333336,"[1, 1, 1]"
144,4,4,"[368.0321680223356, 1045.405613646584, 852.6614759444202, 700.9441277767365]",741.7608463475191,"[0.07361567999999999, 0.1040184, 0.0671088, 0.08488319999999999]",0.08240651999999998,1,25.0,"[1, 1, 1, 1]"
145,3,2,"[701.8391303728714, 576.269570911507, 683.0237493974515]",653.7108168939434,"[0.0, 0.0111848, 0.08977679999999999]",0.033653866666666664,1,33.333333333333336,"[1, 1, 1]"
