cpu_0,ram_0,disk_0,cpu_1,ram_1,disk_1,cpu_2,ram_2,disk_2,cpu_3,ram_3,disk_3,cpu_4,ram_4,disk_4,cpu_5,ram_5,disk_5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.877637130801688,3530.205666666666,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.08513278729213,2303.3706666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.459915611814345,1623.5004666666669,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.891288160833955,18.0872,5.0,22.117995556652676,15.727866666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.03301067262348,101.7108,4.0,39.54579116267588,1252.5228666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.43261355174981,129.93406666666667,7.0,39.54579116267588,884.2978,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.69769173492182,115.51646666666666,7.0,28.017773389286592,1197.4732,4.0,21.56290733039538,55.924,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.896252171754774,20.9702,8.0,20.513453468279437,83.18666666666667,5.0,35.59059027993297,118.83840000000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.80094316207496,926.5022666666667,8.0,26.45025919526043,38.534800000000004,5.0,42.43063745267209,205.52013333333332,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.53909158600149,1045.7788,4.0,53.01160207356208,1494.8752000000002,11.0,17.851157594190305,64.3126,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.53909158600149,1230.3287333333333,4.0,43.075783757097014,1316.4426,8.0,31.72987399913103,100.6632,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.79126334077935,3543.661866666666,6.0,72.7227844976549,1291.9307999999999,12.0,13.878716404940725,25.1658,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.59841151650534,2336.4877333333334,8.0,31.856331769933348,32.504999999999995,4.0,51.194835826453975,1462.4136,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.12037726482998,40.98013333333333,8.0,28.795359170575168,91.57493333333332,3.0,47.86791633045745,1392.5086000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.96425912137007,40.325,6.0,26.47494445815848,52.7776,3.0,61.684563341816144,2596.2733333333335,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.283693224125095,68.02533333333332,7.0,39.755615897309305,1269.1257333333335,4.0,24.368443920302898,999.6412666666665,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.283693224125095,60.81613333333334,7.0,24.080473957047644,1197.4288666666666,4.0,42.548569300477936,2274.7092000000002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.845867460908416,222.25286666666665,8.0,24.080473957047644,1020.8750666666665,4.0,28.731922289119233,1322.6030666666668,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.995532390171256,494.79546666666675,5.0,42.508022710441864,1123.3734666666667,7.0,47.092048910682145,1589.2906,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.68577810871184,643.5612666666666,7.0,29.22735127129104,62.214866666666666,6.0,31.30780212277326,159.38326666666669,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.50558451228593,322.0420000000001,6.0,41.02690693655887,87.3372,8.0,24.722239463720438,36.3506,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
