interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,cpufailures
180,"[30.92578803673368, 54.65317205628239, 46.924461548010676, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[620.8906222193348, 3170.3270253531437, 2804.1160301044392, 0, 0, 0]","[3408.1093777806655, 4931.672974646856, 13306.88396989556, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1246, 4428, 7560, 0, 0, 0]","[(41.94226666666667, 0.038266666666666664, 0.0012666666666666666), (36.6992, 0.0010666666666666667, 0.0017333333333333333), (156.23720000000003, 0.006266666666666667, 0.0022666666666666664), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4253.057733333333, 1859.9617333333333, 999.9987333333333), (17143.3008, 1799.9989333333333, 1524.9982666666667), (34203.7628, 1882.6937333333333, 1333.7477333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.007622222222222224), (9, 0.0, 0.0059499999999999996), (4, 0.0, 0.0026444444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.102377777777777), (16096, 51.900000000000006, 6.184049999999999), (32208, 58.2, 11.637355555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
181,"[30.90096798212956, 52.69069365588743, 39.79889516479424, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[1095.0440411779796, 1945.1903949061175, 1076.6868189637923, 0, 0, 0]","[2933.9559588220204, 6156.809605093882, 15034.313181036208, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1245, 4269, 6412, 0, 0, 0]","[(74.70986666666668, 0.038200000000000005, 0.0013333333333333333), (60.46713333333332, 0.0012, 0.0018), (246.0654, 0.0106, 0.0020666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4220.290133333333, 1859.9618, 999.9986666666666), (17119.53286666667, 1799.9988, 1524.9982), (34113.9346, 1882.6894, 1333.7479333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0005555555555555557), (11, 0.04601666666666666, 0.017150000000000002), (4, 0.0, 0.0027277777777777773), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109444444444444), (16094, 51.85398333333334, 6.1728499999999995), (32208, 58.2, 11.63727222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
182,"[42.591213700670146, 25.586274993828685, 37.1981875737074, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[722.1088138904001, 2066.390427804974, 3240.64060424123, 0, 0, 0]","[3306.8911861096, 6035.609572195026, 12870.35939575877, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1716, 2073, 5993, 0, 0, 0]","[(65.40339999999999, 0.038266666666666664, 0.0012), (76.8954, 0.0006, 0.0014), (219.50160000000002, 0.006666666666666667, 0.0026), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4229.5966, 1859.9617333333333, 999.9988), (17103.1046, 1799.9994, 1524.9986), (34140.4984, 1882.6933333333334, 1333.7474), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0006277777777777778), (6, 0.0, 0.0001666666666666667), (4, 0.0, 0.0078000000000000005), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109372222222222), (16099, 51.900000000000006, 6.189833333333333), (32208, 58.2, 11.6322), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
183,"[39.985107967237525, 35.95408541100963, 37.1981875737074, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1074.264243841976, 1705.4743701024945, 0, 0, 0, 0]","[2954.735756158024, 6396.5256298975055, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1611, 2913, 5993, 0, 0, 0]","[(37.61633333333333, 0.0009333333333333332, 6.666666666666668e-05), (211.11293333333333, 0.0012666666666666668, 0.015266666666666666), (257.2502, 0.006066666666666666, 0.0026666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4257.383666666667, 1859.9990666666667, 999.9999333333334), (16968.887066666666, 1799.9987333333333, 1524.9847333333332), (34102.7498, 1882.6939333333335, 1333.7473333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0007277777777777779), (8, 0.06103333333333333, 0.014166666666666668), (4, 1.666666666666667e-05, 0.0040888888888888884), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109272222222222), (16097, 51.83896666666667, 6.175833333333332), (32208, 58.199983333333336, 11.63591111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
184,"[43.857036485480265, 35.60849173043693, 12.693190987524053, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[1107.7373011889551, 971.062093797411, 1283.1686751166799, 0, 0, 0]","[2921.262698811045, 7130.937906202589, 14827.83132488332, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1767, 2885, 2045, 0, 0, 0]","[(396.71026666666677, 0.0010666666666666667, 6.666666666666668e-05), (248.16193333333325, 0.0020666666666666667, 0.0067333333333333325), (27.962, 0.0, 0.001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3898.289733333333, 1859.9989333333333, 999.9999333333334), (16931.838066666667, 1799.9979333333333, 1524.9932666666666), (34332.038, 1882.7, 1333.749), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.12083333333333332, 0.00225), (6, 0.29986666666666667, 0.012488888888888888), (1, 0.04615, 0.016233333333333336), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 66.97916666666666, 10.10775), (16099, 51.60013333333334, 6.1775111111111105), (32211, 58.153850000000006, 11.623766666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
185,"[50.5584512285927, 25.01851394717354, 37.16715287691639, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1404.6976102539734, 1703.470966183063, 4237.319402375495, 0, 0, 0]","[2624.3023897460266, 6398.529033816937, 11873.680597624505, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2037, 2027, 5988, 0, 0, 0]","[(413.13753333333324, 0.004266666666666667, 0.007533333333333334), (89.47813333333333, 0.0, 0.0), (86.6822, 0.004666666666666667, 0.0021333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3881.862466666667, 1859.9957333333334, 999.9924666666667), (17090.521866666666, 1800.0, 1525.0), (34273.3178, 1882.6953333333333, 1333.7478666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.03961666666666667, 0.003855555555555555), (3, 0.0, 0.0008944444444444445), (4, 0.04615, 0.017383333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.06038333333333, 10.106144444444444), (16102, 51.900000000000006, 6.189105555555555), (32208, 58.153850000000006, 11.622616666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
186,"[64.53214197071233, 40.70599851888423, 37.16715287691639, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[927.532531881686, 1906.6351445476894, 2863.0422252830895, 0, 0, 0]","[3101.467468118314, 6195.364855452311, 13247.95777471691, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2600, 3298, 5988, 0, 0, 0]","[(1033.1954666666668, 0.0042, 0.007933333333333334), (95.41966666666666, 6.666666666666668e-05, 0.0005333333333333334), (67.1088, 0.004533333333333333, 0.0020666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3261.804533333333, 1859.9958, 999.9920666666667), (17084.580333333335, 1799.9999333333333, 1524.9994666666666), (34292.8912, 1882.6954666666668, 1333.7479333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0017722222222222223), (6, 0.0, 0.0010166666666666666), (4, 0.0, 0.0010722222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108227777777778), (16099, 51.900000000000006, 6.188983333333333), (32208, 58.2, 11.638927777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 0, 0, 0, 0]"
187,"[60.486473070240756, 42.557393236237964, 37.99888275091553, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[982.4851612013748, 2447.768155914, 1750.6742626488133, 0, 0, 0]","[3046.514838798625, 5654.231844086, 14360.325737351186, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2437, 3448, 6122, 0, 0, 0]","[(1026.9042, 0.0026, 0.0074), (163.31493333333333, 0.0046, 0.00013333333333333334), (12.582600000000001, 6.666666666666668e-05, 0.0020666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3268.0958, 1859.9974, 999.9926), (17016.685066666665, 1799.9954, 1524.9998666666668), (34347.4174, 1882.6999333333333, 1333.7479333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.001111111111111111), (6, 0.0, 0.0038222222222222225), (3, 0.0, 0.0004333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.108888888888888), (16099, 51.900000000000006, 6.186177777777777), (32209, 58.2, 11.639566666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 0, 0, 0, 0]"
188,"[56.06850335070737, 59.380399901258954, 32.20780832971262, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[1664.2686881575141, 1965.4316054041856, 2031.6206895189841, 0, 0, 0]","[2364.731311842486, 6136.568394595814, 14079.379310481016, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2259, 4811, 5189, 0, 0, 0]","[(1303.7286666666664, 0.0007333333333333332, 0.001333333333333333), (771.8818666666666, 0.6908000000000001, 1.4692666666666667), (18.174933333333335, 0.00013333333333333334, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(2991.2713333333336, 1859.9992666666667, 999.9986666666666), (16408.118133333333, 1799.3092, 1523.5307333333333), (34341.825066666664, 1882.6998666666668, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.028922222222222224), (7, 0.07585, 0.048277777777777774), (1, 0.0, 2.7777777777777776e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.081077777777777), (16098, 51.82415, 6.141722222222222), (32211, 58.2, 11.639972222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 1, 0, 0, 0]"
189,"[72.84686026309258, 30.646753887928906, 60.976972254981064, 0.0, 0.0, 0.0]","[4, 2, 3, 0, 0, 0]","[1231.50038231613, 1277.9500456799758, 2259.639103334677, 0, 0, 0]","[2797.49961768387, 6824.049954320024, 13851.360896665323, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2935, 2483, 9824, 0, 0, 0]","[(1234.8716666666664, 0.0013999999999999998, 0.0012666666666666668), (738.1968, 0.7278666666666668, 1.2136666666666667), (231.035, 0.004866666666666667, 0.00020000000000000004), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3060.1283333333336, 1859.9986, 999.9987333333333), (16441.8032, 1799.2721333333334, 1523.7863333333332), (34128.965, 1882.6951333333334, 1333.7498), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0023833333333333337), (2, 0.0017166666666666665, 0.003427777777777778), (7, 0.05556666666666666, 0.027799999999999995), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.107616666666667), (16103, 51.89828333333334, 6.186572222222222), (32205, 58.14443333333334, 11.6122), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 1, 0, 0, 0]"
190,"[55.77066269545793, 44.766724265613426, 73.8625783626094, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1675.6904168734857, 1635.759608141706, 3290.251165116392, 0, 0, 0]","[2353.3095831265146, 6466.240391858294, 12820.748834883609, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2247, 3627, 11900, 0, 0, 0]","[(174.9362, 0.0005333333333333334, 0.0002), (749.3809333333334, 0.6948666666666665, 1.3297333333333332), (275.4254, 0.004933333333333333, 0.0003333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4120.0638, 1859.9994666666666, 999.9998), (16430.619066666666, 1799.3051333333333, 1523.6702666666667), (34084.5746, 1882.6950666666667, 1333.7496666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.0030833333333333333), (7, 0.00225, 0.06960555555555556), (7, 0.01295, 0.010877777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.106916666666667), (16098, 51.89775000000001, 6.120394444444444), (32205, 58.187050000000006, 11.629122222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 2, 0, 0, 0]"
191,"[71.97815835194838, 27.943717600592443, 69.02116566321148, 0.0, 0.0, 0.0]","[4, 2, 3, 0, 0, 0]","[356.21520181969316, 1373.7859934988655, 3519.923805180059, 0, 0, 0]","[3672.784798180307, 6728.2140065011345, 12591.076194819942, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2900, 2264, 11120, 0, 0, 0]","[(172.3140666666667, 0.0007333333333333332, 0.0002666666666666667), (125.65333333333332, 0.0, 0.0004), (188.74313333333333, 0.0208, 0.02213333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4122.685933333333, 1859.9992666666667, 999.9997333333333), (17054.346666666668, 1800.0, 1524.9996), (34171.25686666667, 1882.6792, 1333.7278666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0028444444444444446), (6, 0.0, 0.003833333333333333), (6, 0.0, 0.002227777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.107155555555554), (16099, 51.900000000000006, 6.186166666666666), (32206, 58.2, 11.637772222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 2, 0, 0, 0]"
192,"[29.238024323653512, 61.20710935571464, 26.218111849047236, 0.0, 0.0, 0.0]","[2, 5, 2, 0, 0, 0]","[502.70379551894536, 1638.9999149825808, 3690.801234781487, 0, 0, 0]","[3526.2962044810547, 6463.000085017419, 12420.198765218513, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1178, 4959, 4224, 0, 0, 0]","[(477.0570666666667, 4.806, 0.02386666666666667), (583.0064, 0.0098, 0.2313333333333333), (174.7622, 0.012666666666666665, 0.017533333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3817.9429333333333, 1855.194, 999.9761333333333), (16596.9936, 1799.9902, 1524.7686666666666), (34185.2378, 1882.6873333333333, 1333.7324666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0050999999999999995), (12, 0.21076666666666666, 0.12283888888888891), (3, 0.0, 0.0011888888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.104899999999999), (16093, 51.68923333333334, 6.067161111111111), (32209, 58.2, 11.63881111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
193,"[24.398113675850087, 46.32189582819057, 57.482465396313074, 0.0, 0.0, 0.0]","[2, 4, 4, 0, 0, 0]","[953.3401946265467, 1595.4424442054105, 3513.8145309904517, 0, 0, 0]","[3075.6598053734533, 6506.5575557945895, 12597.185469009548, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[983, 3753, 9261, 0, 0, 0]","[(440.4016, 1.9277333333333333, 0.02513333333333333), (829.2472666666666, 0.015666666666666666, 0.2136), (339.7376666666666, 0.023066666666666666, 0.018933333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3854.5984, 1858.0722666666666, 999.9748666666667), (16350.752733333333, 1799.9843333333333, 1524.7864), (34020.26233333333, 1882.6769333333334, 1333.7310666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0061444444444444446), (9, 0.1038, 0.06368888888888888), (7, 0.0021000000000000003, 0.0037722222222222224), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.103855555555555), (16096, 51.796200000000006, 6.126311111111111), (32205, 58.197900000000004, 11.636227777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
194,"[40.35740878629933, 25.388792890644286, 63.70181863323195, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[933.3625684149881, 567.3462621356693, 2861.6655108607274, 0, 0, 0]","[3095.6374315850117, 7534.653737864331, 13249.334489139274, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1626, 2057, 10263, 0, 0, 0]","[(433.4106, 3.8393333333333333, 0.0464), (206.91819999999998, 0.004333333333333333, 0.0026666666666666666), (1061.6824000000001, 0.0094, 0.0009333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3861.5894, 1856.1606666666667, 999.9536), (16973.0818, 1799.9956666666667, 1524.9973333333332), (33298.3176, 1882.6906000000001, 1333.7490666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.00036666666666666667, 0.35346666666666665), (6, 0.0006833333333333333, 0.0035444444444444434), (7, 0.0, 0.0028944444444444443), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09963333333333, 9.756533333333334), (16099, 51.89931666666667, 6.186455555555555), (32205, 58.2, 11.637105555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
195,"[37.676842889054356, 25.52456183658356, 49.97206877288809, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1371.312921667026, 915.8908929650686, 1494.6715624560145, 0, 0, 0]","[2657.687078332974, 7186.109107034931, 14616.328437543985, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1518, 2068, 8051, 0, 0, 0]","[(44.040000000000006, 0.009133333333333334, 6.666666666666668e-05), (227.89006666666666, 0.007933333333333334, 0.0018666666666666666), (1316.8348666666668, 0.09333333333333331, 0.34293333333333337), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4250.96, 1859.9908666666668, 999.9999333333334), (16952.109933333333, 1799.9920666666667, 1524.9981333333333), (33043.165133333336, 1882.6066666666668, 1333.4070666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0022055555555555552), (6, 0.009383333333333332, 0.0027277777777777773), (4, 0.0008333333333333333, 0.5123555555555557), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.107794444444444), (16099, 51.89061666666667, 6.187272222222222), (32208, 58.19916666666667, 11.127644444444442), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
196,"[53.660958054107724, 12.453715132066156, 29.824343616162867, 0.0, 0.0, 0.0]","[4, 1, 2, 0, 0, 0]","[485.97200743316597, 1007.7389936476189, 1980.5304480756645, 0, 0, 0]","[3543.027992566834, 7094.261006352381, 14130.469551924336, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2162, 1009, 4805, 0, 0, 0]","[(75.4964, 0.009466666666666667, 0.00013333333333333337), (83.886, 0.0046, 0.0), (648.7178666666669, 0.019666666666666666, 0.0017333333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4219.5036, 1859.9905333333334, 999.9998666666667), (17096.114, 1799.9954, 1525.0), (33711.282133333334, 1882.6803333333335, 1333.7482666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(11, 5e-05, 0.3496388888888889), (3, 0.0, 0.0010166666666666666), (4, 0.05115, 0.037488888888888884), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4015, 67.09994999999999, 9.760361111111111), (16102, 51.900000000000006, 6.188983333333333), (32208, 58.14885, 11.60251111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
197,"[29.784065524944154, 50.1974821031844, 12.289739929240891, 0.0, 0.0, 0.0]","[2, 4, 1, 0, 0, 0]","[1151.2829148057433, 2629.6093119310417, 0, 0, 0, 0]","[2877.7170851942565, 5472.390688068958, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1200, 4067, 1980, 0, 0, 0]","[(144.70286666666667, 0.0007333333333333332, 0.0006), (110.05606666666667, 0.013533333333333335, 0.00020000000000000004), (328.5534, 0.0005333333333333334, 0.0006), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4150.2971333333335, 1859.9992666666667, 999.9994), (17069.943933333332, 1799.9864666666667, 1524.9998), (34031.4466, 1882.6994666666667, 1333.7494), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.028916666666666667), (9, 0.0, 0.003083333333333333), (3, 0.06125, 0.025472222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.081083333333332), (16096, 51.900000000000006, 6.186916666666666), (32209, 58.13875, 11.614527777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
198,"[45.4951600893522, 37.73142433966922, 17.528396747563775, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[1166.9465018387243, 2765.0958704765717, 1494.6715624560145, 0, 0, 0]","[2862.0534981612755, 5336.904129523428, 14616.328437543985, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1833, 3057, 2824, 0, 0, 0]","[(1021.3112000000001, 0.0012666666666666666, 0.0012), (32.373733333333334, 0.009000000000000001, 0.0), (328.2036666666667, 0.09333333333333331, 0.342), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3273.6888, 1859.9987333333333, 999.9988), (17147.626266666666, 1799.991, 1525.0), (34031.79633333333, 1882.6066666666668, 1333.408), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0018222222222222225), (6, 0.0, 0.0019277777777777783), (1, 0.0008333333333333333, 0.5113666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108177777777778), (16099, 51.900000000000006, 6.188072222222222), (32211, 58.19916666666667, 11.128633333333331), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
199,"[41.102010424422936, 54.258207849913596, 17.528396747563775, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[878.8160752542537, 1334.8951447236057, 0, 0, 0, 0]","[3150.1839247457465, 6767.104855276394, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1656, 4396, 2824, 0, 0, 0]","[(1105.897, 0.0009333333333333333, 0.0010666666666666667), (45.65553333333334, 0.008933333333333335, 6.666666666666668e-05), (390.06966666666676, 0.00013333333333333334, 0.00013333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3189.103, 1859.9990666666667, 999.9989333333333), (17134.344466666666, 1799.9910666666667, 1524.9999333333333), (33969.93033333333, 1882.6998666666668, 1333.7498666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.001583333333333333), (8, 0.0, 0.0019444444444444444), (1, 0.0, 0.0005444444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108416666666667), (16097, 51.900000000000006, 6.188055555555555), (32211, 58.2, 11.639455555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
200,"[39.190866219905686, 26.511972352505552, 40.51269319098753, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[384.2661505437094, 2126.9680161078213, 4519.746683956723, 0, 0, 0]","[3644.7338494562905, 5975.031983892179, 11591.253316043276, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1579, 2148, 6527, 0, 0, 0]","[(1193.5404666666666, 4.1293999999999995, 4.142333333333334), (24.422000000000004, 0.0002, 0.00013333333333333334), (113.2456, 0.013666666666666667, 0.00013333333333333337), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3101.4595333333336, 1855.8706, 995.8576666666667), (17155.578, 1799.9998, 1524.9998666666668), (34246.7544, 1882.6863333333333, 1333.7498666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.0, 9.999999999999999e-05), (3, 0.0, 0.0004222222222222222), (5, 0.0, 0.0030777777777777782), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.1099), (16102, 51.900000000000006, 6.189577777777777), (32207, 58.2, 11.636922222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
