interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[31.000248200546043, 40.3480622068625, 40.655452796226186, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[620.8906222193348, 1544.4030367340663, 4364.43603538712, 0, 0, 0]","[3408.1093777806655, 6557.5969632659335, 11746.56396461288, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1249, 3269, 6550, 0, 0, 0]","[(35.65126666666667, 0.038266666666666664, 0.0012666666666666666), (613.766, 0.014199999999999999, 0.011733333333333333), (1180.6952, 0.027266666666666665, 0.009933333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4259.348733333333, 1859.9617333333333, 999.9987333333333), (16566.234, 1799.9858, 1524.9882666666667), (33179.3048, 1882.6727333333333, 1333.7400666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.00763888888888889), (6, 0.012750000000000001, 0.0056500000000000005), (5, 0.0056500000000000005, 0.02546666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.10236111111111), (16099, 51.88725000000001, 6.184349999999999), (32207, 58.19435, 11.614533333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
12,"[29.486224869694716, 41.755122192051346, 39.70579107442121, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[904.9406363184789, 3286.1549076920583, 3131.996854523876, 0, 0, 0]","[3124.059363681521, 4815.845092307942, 12979.003145476123, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1188, 3383, 6397, 0, 0, 0]","[(118.13906666666668, 0.04273333333333334, 0.0012666666666666666), (952.8052666666667, 7.684799999999999, 2.692), (1491.0742666666667, 0.3472, 0.015400000000000002), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4176.860933333333, 1859.9572666666666, 999.9987333333333), (16227.194733333334, 1792.3152, 1522.308), (32868.92573333333, 1882.3528000000001, 1333.7346), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.00165), (7, 0.0003, 0.019644444444444447), (7, 0.0007333333333333333, 0.00043333333333333337), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.10835), (16098, 51.8997, 6.170355555555555), (32205, 58.19926666666667, 11.639566666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
13,"[47.20774385703649, 41.755122192051346, 25.889144063062503, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[627.8174887392672, 1134.6052171820327, 1243.311401391711, 0, 0, 0]","[3401.182511260733, 6967.394782817967, 14867.688598608289, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1902, 3383, 4171, 0, 0, 0]","[(107.76849047619046, 0.04293333333333333, 0.0012), (1234.5222666666668, 19.026466666666668, 2.6865333333333337), (70.604, 0.0, 0.001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4187.231509523809, 1859.9570666666666, 999.9988), (15945.477733333333, 1780.9735333333333, 1522.3134666666667), (34289.396, 1882.7, 1333.749), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0015730158730158728), (7, 0.00035, 0.009466666666666667), (5, 0.0, 0.00014444444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108426984126984), (16098, 51.89965000000001, 6.180533333333333), (32207, 58.2, 11.639855555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
14,"[40.60560933234053, 27.80794865465317, 35.55955558314196, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[347.95014350013605, 566.7049898947557, 3941.9275010430188, 0, 0, 0]","[3681.049856499864, 7535.295010105245, 12169.07249895698, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1636, 2253, 5729, 0, 0, 0]","[(52.402633333333334, 0.004533333333333333, 6.666666666666668e-05), (433.41100000000006, 16.114266666666666, 2.5798666666666663), (367.7002, 0.0006, 0.0014666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4242.597366666667, 1859.9954666666667, 999.9999333333334), (16746.589, 1783.8857333333333, 1522.4201333333333), (33992.2998, 1882.6994, 1333.7485333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.001107142857142857), (5, 0.0, 0.0033277777777777776), (5, 0.0, 0.001661111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108892857142857), (16100, 51.900000000000006, 6.186672222222222), (32207, 58.2, 11.638338888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
15,"[25.961777115909655, 38.62009380399901, 34.83334367823227, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[398.9829821031236, 2571.6095231498416, 3774.8744728709657, 0, 0, 0]","[3630.0170178968765, 5530.390476850158, 12336.125527129034, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1046, 3129, 5612, 0, 0, 0]","[(17.38773333333333, 0.029066666666666668, 0.028866666666666672), (1330.9911333333332, 0.007733333333333333, 0.0024000000000000002), (344.631, 0.0038, 0.0019333333333333331), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4277.612266666667, 1859.9709333333333, 999.9711333333333), (15849.008866666667, 1799.9922666666666, 1524.9976), (34015.369, 1882.6962, 1333.7480666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 3.888888888888889e-05), (8, 0.04546666666666667, 0.012227777777777778), (4, 0.0, 0.0019555555555555554), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.10996111111111), (16097, 51.854533333333336, 6.177772222222222), (32208, 58.2, 11.638044444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
16,"[26.383718044179698, 54.73957047642557, 23.536714046303768, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[793.1514132969983, 2595.4161340756546, 2125.432151282944, 0, 0, 0]","[3235.8485867030017, 5506.583865924345, 13985.567848717055, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1063, 4435, 3792, 0, 0, 0]","[(6.290533333333333, 0.05273333333333334, 0.05226666666666667), (1315.6114666666667, 0.013333333333333334, 0.0031999999999999997), (480.24719999999996, 0.0005333333333333334, 0.003), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4288.709466666666, 1859.9472666666666, 999.9477333333333), (15864.388533333333, 1799.9866666666667, 1524.9968), (33879.7528, 1882.6994666666667, 1333.747), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 4.4444444444444447e-05), (10, 0.0006833333333333333, 0.005366666666666665), (3, 0.0, 0.001338888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109955555555555), (16095, 51.89931666666667, 6.184633333333333), (32209, 58.2, 11.63866111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
17,"[43.16207495656491, 40.928165884966674, 25.814660790764076, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1126.471808668617, 1097.1572057186477, 1750.6742626488133, 0, 0, 0]","[2902.528191331383, 7004.842794281352, 14360.325737351186, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1739, 3316, 4159, 0, 0, 0]","[(60.81633333333334, 0.050400000000000014, 0.049999999999999996), (1221.9391333333333, 0.0078, 0.0026), (359.3112, 0.0005333333333333334, 0.0004666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4234.183666666667, 1859.9496, 999.95), (15958.060866666667, 1799.9922, 1524.9974), (34000.6888, 1882.6994666666667, 1333.7495333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0007166666666666667), (7, 0.009383333333333332, 0.0024722222222222216), (2, 0.0, 0.001661111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109283333333332), (16098, 51.89061666666667, 6.1875277777777775), (32210, 58.2, 11.638338888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
18,"[55.54728220402085, 42.409281658849665, 55.25417416671839, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1077.7051817012255, 879.886654267754, 4626.792827016257, 0, 0, 0]","[2951.2948182987748, 7222.113345732246, 11484.207172983743, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2238, 3436, 8902, 0, 0, 0]","[(56.97106666666667, 0.0238, 0.023600000000000003), (48.05906666666667, 0.020200000000000003, 0.015933333333333334), (78.1178, 0.007266666666666667, 0.0026000000000000003), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4238.028933333333, 1859.9762, 999.9764), (17131.940933333335, 1799.9798, 1524.9840666666666), (34281.8822, 1882.6927333333333, 1333.7474), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0006055555555555557), (5, 0.0, 0.009811111111111112), (6, 0.0, 0.0011277777777777777), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109394444444444), (16100, 51.900000000000006, 6.180188888888888), (32206, 58.2, 11.63887222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
19,"[58.550508811119386, 37.299432238953344, 59.27006393147539, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[775.661364043893, 1605.5241046914675, 4549.740188076001, 0, 0, 0]","[3253.3386359561073, 6496.475895308533, 11561.259811924, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2359, 3022, 9549, 0, 0, 0]","[(44.34446666666667, 0.0, 0.0), (27.786000000000005, 0.0, 0.0), (101.62386666666669, 0.009866666666666666, 0.0007333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4250.655533333334, 1860.0, 1000.0), (17152.214, 1800.0, 1525.0), (34258.37613333333, 1882.6901333333333, 1333.7492666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0005722222222222221), (6, 0.0, 0.005672222222222222), (6, 0.0, 0.0021444444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109427777777777), (16099, 51.900000000000006, 6.184327777777777), (32206, 58.2, 11.637855555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
20,"[66.0958054107719, 49.913601579856824, 43.572714294581345, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[808.1287841096528, 1022.0287790173022, 2307.379096746488, 0, 0, 0]","[3220.8712158903472, 7079.971220982698, 13803.620903253512, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2663, 4044, 7020, 0, 0, 0]","[(86.85606666666666, 0.004733333333333333, 6.666666666666668e-05), (23.679066666666664, 0.0, 0.001), (22.806266666666666, 0.0054, 0.0008), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4208.143933333334, 1859.9952666666666, 999.9999333333334), (17156.320933333333, 1800.0, 1524.999), (34337.19373333333, 1882.6946, 1333.7492), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0014666666666666665), (8, 0.0, 0.00047222222222222235), (4, 0.0, 0.0010444444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108533333333332), (16097, 51.900000000000006, 6.189527777777777), (32208, 58.2, 11.638955555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 1, 1, 0, 0, 0]"
21,"[70.43931496649293, 38.39792643791656, 53.497610328347086, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[963.8530877144076, 1354.548960826751, 2555.260426406582, 0, 0, 0]","[3065.1469122855924, 6747.451039173249, 13555.739573593419, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2838, 3111, 8619, 0, 0, 0]","[(74.66626666666666, 0.004933333333333333, 0.00013333333333333334), (198.53013333333334, 0.0008, 0.014533333333333332), (1434.4516, 0.009133333333333334, 0.001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4220.333733333333, 1859.9950666666666, 999.9998666666667), (16981.469866666666, 1799.9992, 1524.9854666666668), (32925.5484, 1882.6908666666668, 1333.749), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.00185), (4, 0.06103333333333333, 0.012594444444444445), (4, 0.0, 0.002188888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.10815), (16101, 51.83896666666667, 6.177405555555555), (32208, 58.2, 11.63781111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 1, 1, 0, 0, 0]"
22,"[70.63787540332589, 49.716119476672425, 36.87542672708088, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[785.106438835453, 786.0782185175603, 1313.5662230264002, 0, 0, 0]","[3243.893561164547, 7315.92178148244, 14797.4337769736, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2846, 4028, 5941, 0, 0, 0]","[(91.2248, 0.004533333333333333, 0.0), (348.12639999999993, 0.0023333333333333335, 0.006999999999999999), (1179.9974, 0.004666666666666667, 0.0010666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4203.7752, 1859.9954666666667, 1000.0), (16831.8736, 1799.9976666666666, 1524.993), (33180.0026, 1882.6953333333333, 1333.7489333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0026611111111111115), (6, 0.29986666666666667, 0.014105555555555553), (3, 0.04548333333333333, 0.017116666666666662), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.107338888888888), (16099, 51.60013333333334, 6.175894444444444), (32209, 58.154516666666666, 11.622883333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 1, 1, 0, 0, 0]"
