interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,cpufailures
149,"[40.03474807644577, 45.87756109602567, 11.290422692570294, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[936.324364767022, 673.2621285693309, 1819.471380528662, 0, 0, 0]","[3092.675635232978, 7428.737871430669, 14291.528619471337, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1613, 3717, 1819, 0, 0, 0]","[(413.66179999999997, 1.9268666666666667, 0.02693333333333333), (486.5389333333333, 0.12753333333333333, 0.29693333333333327), (0.0, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3881.3382, 1858.0731333333333, 999.9730666666667), (16693.461066666667, 1799.8724666666667, 1524.7030666666667), (34360.0, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0065722222222222215), (4, 0.07660000000000003, 0.006155555555555556), (1, 0.0, 5.555555555555555e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.103427777777776), (16101, 51.82340000000001, 6.183844444444444), (32211, 58.2, 11.639944444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
150,"[40.38222884090345, 32.350037027894345, 35.29265719073925, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1050.8500844159869, 673.2621285693309, 2706.063461667466, 0, 0, 0]","[2978.149915584013, 7428.737871430669, 13404.936538332535, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1627, 2621, 5686, 0, 0, 0]","[(456.6534666666667, 3.8396666666666666, 0.048466666666666665), (0.0, 0.12146666666666667, 0.11006666666666665), (1282.0583333333334, 0.004866666666666667, 0.0008666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3838.3465333333334, 1856.1603333333333, 999.9515333333334), (17180.0, 1799.8785333333333, 1524.8899333333334), (33077.941666666666, 1882.6951333333334, 1333.7491333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.00031666666666666665, 0.005788888888888889), (2, 0.0, 0.006111111111111111), (6, 0.0, 0.0013222222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09968333333333, 10.10421111111111), (16103, 51.900000000000006, 6.183888888888888), (32206, 58.2, 11.638677777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
151,"[38.0987838173244, 34.58405332016786, 36.10576624666377, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1531.7908058571438, 1307.036107641666, 3987.982603204394, 0, 0, 0]","[2497.209194142856, 6794.963892358334, 12123.017396795607, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1535, 2802, 5817, 0, 0, 0]","[(54.08753333333334, 0.006666666666666667, 0.0036), (39.146800000000006, 0.0114, 0.0024), (1266.5481333333335, 0.0044666666666666665, 0.0009333333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4240.912466666667, 1859.9933333333333, 999.9964), (17140.8532, 1799.9886, 1524.9976), (33093.45186666667, 1882.6955333333333, 1333.7490666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0008222222222222222), (3, 0.0, 0.004772222222222222), (7, 0.0, 0.0011111111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109177777777777), (16102, 51.900000000000006, 6.1852277777777775), (32205, 58.2, 11.638888888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
152,"[49.789029535864984, 18.4152061219452, 48.811371112904226, 0.0, 0.0, 0.0]","[4, 1, 4, 0, 0, 0]","[676.0354217910585, 877.505143074861, 3436.2297271426332, 0, 0, 0]","[3352.9645782089415, 7224.494856925139, 12674.770272857368, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2006, 1492, 7864, 0, 0, 0]","[(70.60213333333334, 0.006933333333333333, 0.003933333333333333), (39.146800000000006, 0.004666666666666667, 6.666666666666668e-05), (1127.5237333333334, 0.0044666666666666665, 0.0008666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4224.397866666666, 1859.9930666666667, 999.9960666666667), (17140.8532, 1799.9953333333333, 1524.9999333333333), (33232.476266666665, 1882.6955333333333, 1333.7491333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0008555555555555556), (2, 0.0, 0.0010722222222222222), (8, 0.0, 0.002816666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109144444444444), (16103, 51.900000000000006, 6.188927777777777), (32204, 58.2, 11.637183333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
153,"[33.01067262347977, 48.30905949148359, 24.802929675377072, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[426.67913363334486, 3488.373378068254, 1791.9824020518593, 0, 0, 0]","[3602.320866366655, 4613.626621931746, 14319.017597948141, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1330, 3914, 3996, 0, 0, 0]","[(26.299999999999997, 0.0058, 0.0038666666666666667), (104.37626666666668, 0.010133333333333333, 0.0008666666666666667), (67.23933333333332, 0.00013333333333333334, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4268.7, 1859.9942, 999.9961333333333), (17075.623733333334, 1799.9898666666666, 1524.9991333333332), (34292.76066666667, 1882.6998666666668, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.00020555555555555556), (7, 0.0, 0.002794444444444444), (3, 0.0, 0.0011777777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109794444444445), (16098, 51.900000000000006, 6.187205555555555), (32209, 58.2, 11.63882222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
154,"[28.716803176966987, 70.47642557393236, 12.699397926882256, 0.0, 0.0, 0.0]","[2, 5, 1, 0, 0, 0]","[945.6114086234203, 2757.1738275477055, 0, 0, 0, 0]","[3083.38859137658, 5344.8261724522945, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1157, 5710, 2046, 0, 0, 0]","[(59.5932, 0.0058, 0.0022), (1315.8306666666667, 0.010266666666666667, 0.001266666666666667), (40.5448, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4235.4068, 1859.9942, 999.9978), (15864.169333333333, 1799.9897333333333, 1524.9987333333333), (34319.4552, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0005888888888888889), (9, 0.0, 0.0023444444444444446), (1, 0.0, 0.0011555555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109411111111111), (16096, 51.900000000000006, 6.187655555555555), (32211, 58.2, 11.638844444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
155,"[45.445519980143956, 45.80350530733152, 35.6774874309478, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[758.3710367028292, 2071.3232995155613, 2610.5016614654523, 0, 0, 0]","[3270.6289632971707, 6030.676700484439, 13500.498338534548, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1831, 3711, 5748, 0, 0, 0]","[(100.66206666666668, 0.0088, 0.0025333333333333336), (1254.7951333333333, 0.0048, 0.001), (3654.2864000000004, 0.6166, 0.04293333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4194.337933333333, 1859.9912, 999.9974666666667), (15925.204866666667, 1799.9952, 1524.999), (30705.7136, 1882.0834, 1333.7070666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 1.666666666666667e-05, 0.0006333333333333333), (4, 1.666666666666667e-05, 0.0012555555555555555), (6, 3.2586999999999997, 0.7270722222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.09998333333333, 10.109366666666666), (16101, 51.89998333333334, 6.188744444444444), (32206, 54.941300000000005, 10.912927777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
156,"[47.62968478530652, 43.50777585781289, 46.744460306622805, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1022.2556855767425, 2343.7438598253793, 3350.3594131118716, 0, 0, 0]","[3006.7443144232575, 5758.256140174621, 12760.640586888128, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1919, 3525, 7531, 0, 0, 0]","[(138.76033333333334, 0.0018666666666666666, 0.0002), (1101.7026666666666, 0.0044666666666666665, 0.0009333333333333332), (3493.8546, 0.6197999999999999, 0.04826666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4156.239666666666, 1859.9981333333333, 999.9998), (16078.297333333334, 1799.9955333333332, 1524.9990666666667), (30866.1454, 1882.0802, 1333.7017333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0004722222222222222), (4, 0.04548333333333333, 0.016972222222222222), (9, 2.827466666666667, 0.6741222222222221), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109527777777776), (16101, 51.85451666666667, 6.173027777777778), (32203, 55.37253333333334, 10.965877777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
157,"[40.45668900471581, 40.582572204393976, 40.680280553658996, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[354.7662454720879, 1832.6164350968556, 3223.841849467375, 0, 0, 0]","[3674.233754527912, 6269.383564903144, 12887.158150532625, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1630, 3288, 6554, 0, 0, 0]","[(395.6610666666667, 0.5942000000000001, 0.19219999999999998), (236.27853333333334, 0.005266666666666667, 0.013533333333333333), (3678.4038000000005, 0.6366666666666666, 0.054), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3899.3389333333334, 1859.4058, 999.8078), (16943.721466666666, 1799.9947333333334, 1524.9864666666667), (30681.5962, 1882.0633333333333, 1333.696), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.06313333333333333, 0.44882222222222223), (5, 0.06103333333333333, 0.013394444444444445), (9, 2.1079166666666667, 0.7077833333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.03686666666665, 9.661177777777777), (16100, 51.83896666666667, 6.176605555555555), (32203, 56.092083333333335, 10.932216666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
158,"[20.997766195085628, 53.01160207356208, 39.08509713860096, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[842.7702298829267, 2635.8624969175244, 2311.451269983098, 0, 0, 0]","[3186.2297701170733, 5466.137503082476, 13799.548730016902, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[846, 4295, 6297, 0, 0, 0]","[(1567.271, 0.5134666666666667, 0.1372), (318.9401333333333, 0.0072, 0.0104), (407.54560000000004, 0.0005333333333333334, 0.0015999999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(2727.7290000000003, 1859.4865333333332, 999.8628), (16861.059866666666, 1799.9928, 1524.9896), (33952.4544, 1882.6994666666667, 1333.7484), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 1.666666666666667e-05, 0.22730555555555557), (7, 0.30063333333333336, 0.013261111111111109), (9, 0.06125, 0.025766666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09998333333333, 9.882694444444445), (16098, 51.599366666666675, 6.176738888888888), (32203, 58.13875, 11.614233333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
159,"[35.666418466120625, 36.8797827696865, 40.4382099186891, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[894.40440689463, 2122.4327320385746, 2001.543193618997, 0, 0, 0]","[3134.59559310537, 5979.567267961425, 14109.456806381004, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1437, 2988, 6515, 0, 0, 0]","[(1479.1903333333335, 0.49233333333333323, 0.1604), (226.3164, 0.0008666666666666666, 0.007333333333333332), (348.1257333333333, 0.0017333333333333335, 0.005533333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(2815.8096666666665, 1859.5076666666666, 999.8396), (16953.6836, 1799.9991333333332, 1524.9926666666668), (34011.874266666666, 1882.6982666666668, 1333.7444666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 8.333333333333333e-05, 0.2862611111111111), (5, 0.04343333333333333, 0.009583333333333333), (9, 0.0015166666666666666, 0.016488888888888886), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.09991666666666, 9.823738888888888), (16100, 51.85656666666667, 6.180416666666666), (32203, 58.198483333333336, 11.62351111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
160,"[38.52072474559444, 41.2861021969884, 25.75259139718205, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[733.0033471786171, 1193.8774572874102, 0, 0, 0, 0]","[3295.9966528213827, 6908.12254271259, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1552, 3345, 4149, 0, 0, 0]","[(1202.4971333333335, 0.0002, 0.0007333333333333332), (103.80726666666669, 0.0006666666666666668, 0.003266666666666667), (148.1978, 0.5311333333333333, 0.43746666666666656), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3092.5028666666667, 1859.9998, 999.9992666666667), (17076.192733333333, 1799.9993333333334, 1524.9967333333334), (34211.8022, 1882.1688666666666, 1333.3125333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.00016666666666666666), (5, 0.06351666666666665, 0.019772222222222222), (4, 0.0, 0.001544444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.109833333333333), (16100, 51.83648333333334, 6.170227777777777), (32208, 58.2, 11.638455555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
161,"[45.296599652519234, 27.092076030609725, 25.659487306809016, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[389.072940082895, 2182.491100184316, 3161.7736920209095, 0, 0, 0]","[3639.927059917105, 5919.508899815684, 12949.22630797909, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1825, 2195, 4134, 0, 0, 0]","[(75.05933333333333, 0.00013333333333333334, 0.001), (22.019466666666666, 0.00046666666666666666, 0.0003333333333333333), (192.9374666666667, 0.004733333333333333, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4219.940666666666, 1859.9998666666668, 999.999), (17157.98053333333, 1799.9995333333334, 1524.9996666666666), (34167.06253333333, 1882.6952666666666, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0006611111111111111), (5, 0.0, 0.0007944444444444446), (5, 0.0, 0.00145), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109338888888889), (16100, 51.900000000000006, 6.189205555555555), (32207, 58.2, 11.638549999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
162,"[33.87937453462398, 54.85065415946679, 35.72093600645522, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[1195.8210273922803, 3235.1900136390905, 3056.7666303975375, 0, 0, 0]","[2833.1789726077195, 4866.8099863609095, 13054.233369602462, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1365, 4444, 5755, 0, 0, 0]","[(78.86086666666665, 6.666666666666668e-05, 0.001), (34.86373333333333, 0.0006, 0.0004), (116.04226666666666, 0.004666666666666667, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4216.139133333333, 1859.9999333333333, 999.999), (17145.13626666667, 1799.9994, 1524.9996), (34243.95773333334, 1882.6953333333333, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 0.0005722222222222221), (9, 0.0, 0.0008666666666666667), (5, 0.0, 0.0010388888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.109427777777777), (16096, 51.900000000000006, 6.1891333333333325), (32207, 58.2, 11.63896111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 1, 0, 0, 0]"
163,"[45.56962025316456, 40.07652431498395, 48.078952268636336, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[955.1431242034123, 2319.0961763144064, 1076.6868189637923, 0, 0, 0]","[3073.8568757965877, 5782.903823685594, 15034.313181036208, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1836, 3247, 7746, 0, 0, 0]","[(98.69593333333333, 0.0004, 0.0014666666666666665), (29.6648, 0.0006, 0.0004), (215.3072, 0.009266666666666666, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4196.304066666667, 1859.9996, 999.9985333333333), (17150.3352, 1799.9994, 1524.9996), (34144.6928, 1882.6907333333334, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0005611111111111111), (7, 0.0, 0.0001666666666666667), (6, 1.666666666666667e-05, 0.00245), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109438888888889), (16098, 51.900000000000006, 6.189833333333333), (32206, 58.199983333333336, 11.63755), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 1, 0, 0, 0]"
164,"[44.40307768677091, 48.24734633423846, 34.38644404444169, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[373.69944797718307, 1521.9636309878945, 1626.0301554285925, 0, 0, 0]","[3655.300552022817, 6580.036369012106, 14484.969844571408, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1789, 3909, 5540, 0, 0, 0]","[(42.29093333333333, 6.666666666666668e-05, 6.666666666666668e-05), (451.0174666666667, 0.0027999999999999995, 0.0038), (86.68220000000001, 0.0094, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4252.709066666666, 1859.9999333333333, 999.9999333333334), (16728.982533333332, 1799.9972, 1524.9962), (34273.3178, 1882.6906000000001, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.00016666666666666666), (6, 0.011300000000000001, 0.0026555555555555555), (3, 0.0, 0.002111111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109833333333333), (16099, 51.88870000000001, 6.187344444444444), (32209, 58.2, 11.637888888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 1, 0, 0, 0]"
165,"[29.13874410523703, 46.76623056035547, 49.177580535038175, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[543.2242706685897, 2788.3752070755277, 6302.98516078608, 0, 0, 0]","[3485.7757293314103, 5313.624792924473, 9808.01483921392, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1174, 3789, 7923, 0, 0, 0]","[(90.1764, 0.00046666666666666666, 0.0004), (1693.099666666667, 0.0026666666666666666, 0.0031333333333333335), (167.0726, 0.008, 0.0012666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4204.8236, 1859.9995333333334, 999.9996), (15486.900333333333, 1799.9973333333332, 1524.9968666666666), (34192.9274, 1882.692, 1333.7487333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0006611111111111111), (4, 0.015133333333333334, 0.001172222222222222), (7, 0.0, 0.0019555555555555554), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109338888888889), (16101, 51.884866666666674, 6.188827777777777), (32205, 58.2, 11.638044444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 1, 0, 0, 0]"
166,"[25.663936460660214, 71.21698346087386, 49.177580535038175, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[698.4661475857002, 1710.2647155449051, 1699.2180341187577, 0, 0, 0]","[3330.5338524143, 6391.735284455095, 14411.781965881242, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1034, 5770, 7923, 0, 0, 0]","[(65.49146666666667, 0.0, 0.0), (1277.8631333333333, 0.007866666666666666, 0.005200000000000001), (189.44240000000002, 0.008, 0.0014666666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4229.508533333334, 1860.0, 1000.0), (15902.136866666668, 1799.9921333333334, 1524.9948), (34170.5576, 1882.692, 1333.7485333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.00012777777777777776), (5, 0.01145, 0.0022222222222222227), (7, 0.0, 0.0017666666666666668), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109872222222222), (16100, 51.88855, 6.187777777777777), (32205, 58.2, 11.638233333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 1, 0, 0, 0]"
167,"[39.76172747580045, 34.38657121698346, 50.294829619514616, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[913.90398447758, 740.2994142318395, 2426.037053447771, 0, 0, 0]","[3115.09601552242, 7361.700585768161, 13684.962946552228, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1602, 2786, 8103, 0, 0, 0]","[(103.02153333333332, 0.004666666666666667, 6.666666666666668e-05), (120.2366, 0.0054, 0.0013333333333333333), (1544.9013333333335, 0.0446, 0.0038000000000000004), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4191.9784666666665, 1859.9953333333333, 999.9999333333334), (17059.7634, 1799.9946, 1524.9986666666666), (32815.098666666665, 1882.6554, 1333.7462), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0013055555555555555), (2, 0.0, 0.001061111111111111), (6, 0.0, 0.0010611111111111112), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108694444444444), (16103, 51.900000000000006, 6.188938888888888), (32206, 58.2, 11.638938888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 1, 0, 0, 0]"
168,"[42.69049391908662, 26.869908664527276, 34.4360995593073, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[952.3934467908216, 835.6545807750889, 4969.108302359693, 0, 0, 0]","[3076.6065532091784, 7266.345419224911, 11141.891697640307, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1720, 2177, 5548, 0, 0, 0]","[(89.52086666666666, 0.0046, 0.0), (81.0898, 0.0046, 6.666666666666668e-05), (1258.9898, 0.045399999999999996, 0.002466666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4205.479133333333, 1859.9954, 1000.0), (17098.9102, 1799.9954, 1524.9999333333333), (33101.0102, 1882.6546, 1333.7475333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.002255555555555556), (3, 0.0, 0.001311111111111111), (4, 0.04548333333333333, 0.017305555555555553), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.107744444444444), (16102, 51.900000000000006, 6.188688888888889), (32208, 58.154516666666666, 11.622694444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
169,"[45.17249937949864, 24.74697605529499, 48.047917571845325, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[927.5066705133294, 1362.3103722629698, 3248.86368950205, 0, 0, 0]","[3101.4933294866705, 6739.689627737031, 12862.13631049795, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1820, 2005, 7741, 0, 0, 0]","[(47.88433333333334, 0.0046, 6.666666666666668e-05), (159.3834, 0.004666666666666667, 0.0006000000000000001), (1350.6522666666667, 0.046, 0.0026), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4247.115666666667, 1859.9954, 999.9999333333334), (17020.6166, 1799.9953333333333, 1524.9994), (33009.347733333336, 1882.654, 1333.7474), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0024555555555555554), (3, 0.0, 0.0014944444444444445), (6, 0.0, 0.0013499999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.107544444444445), (16102, 51.900000000000006, 6.1885055555555555), (32206, 58.2, 11.638649999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
