interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,cpufailures
186,"[40.15884834946637, 54.71488521352752, 30.202966917013217, 0.0, 0.0, 0.0]","[3, 4, 2, 0, 0, 0]","[424.2092031852845, 1928.803049930762, 2236.3518634195166, 0, 0, 0]","[3604.7907968147156, 6173.196950069238, 13874.648136580483, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1618, 4433, 4866, 0, 0, 0]","[(204.8212, 0.0046, 0.0), (1543.7641333333333, 19.009133333333335, 2.4874), (1230.3288666666667, 0.0044, 0.0006666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4090.1788, 1859.9954, 1000.0), (15636.235866666666, 1780.9908666666668, 1522.5126), (33129.67113333334, 1882.6956, 1333.7493333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0013388888888888888), (6, 1.666666666666667e-05, 0.00695), (4, 1.666666666666667e-05, 0.001072222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108661111111111), (16099, 51.89998333333334, 6.18305), (32208, 58.199983333333336, 11.638927777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
187,"[30.181186398610077, 46.82794371760059, 39.54441065110794, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[1066.7192650352372, 1413.3398021901016, 2223.896927829945, 0, 0, 0]","[2962.280734964763, 6688.660197809899, 13887.103072170055, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1216, 3794, 6371, 0, 0, 0]","[(267.03679999999997, 0.004666666666666667, 0.00013333333333333334), (539.6665333333333, 16.115066666666667, 2.581666666666666), (89.30286666666667, 0.0088, 0.004733333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4027.9632, 1859.9953333333333, 999.9998666666667), (16640.333466666667, 1783.8849333333333, 1522.4183333333333), (34270.697133333335, 1882.6912, 1333.7452666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.0013777777777777777), (7, 0.0, 0.005211111111111111), (8, 0.0, 0.0019722222222222224), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.108622222222222), (16098, 51.900000000000006, 6.184788888888888), (32204, 58.2, 11.638027777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
188,"[59.79151154132539, 22.40187607998025, 50.381726770529454, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[947.8033429384893, 1600.0196355976868, 6374.215351440725, 0, 0, 0]","[3081.1966570615105, 6501.980364402313, 9736.784648559275, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2409, 1815, 8117, 0, 0, 0]","[(609.2216, 1.3995999999999997, 0.0056), (116.04206666666666, 0.0008666666666666666, 0.0013333333333333333), (409.90413333333333, 0.021666666666666664, 0.004333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3685.7784, 1858.6004, 999.9944), (17063.957933333335, 1799.9991333333332, 1524.9986666666666), (33950.09586666667, 1882.6783333333333, 1333.7456666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 1.666666666666667e-05, 0.01096111111111111), (4, 0.0, 0.001188888888888889), (11, 0.0518, 0.03774999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09998333333333, 10.099038888888888), (16101, 51.900000000000006, 6.188811111111111), (32201, 58.1482, 11.602249999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 0, 0, 0, 0]"
189,"[60.75949367088608, 37.83016539126142, 39.56303146918255, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1020.4206053967698, 762.5521196399111, 1250.0262377682147, 0, 0, 0]","[3008.57939460323, 7339.447880360089, 14860.973762231784, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2448, 3065, 6374, 0, 0, 0]","[(768.6048, 0.6645333333333333, 0.02), (275.4250666666667, 0.018199999999999997, 0.0048), (379.3208666666667, 0.0013333333333333335, 0.0014), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3526.3952, 1859.3354666666667, 999.98), (16904.574933333333, 1799.9818, 1524.9952), (33980.67913333333, 1882.6986666666667, 1333.7486), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0001, 0.013316666666666666), (5, 0.0032333333333333337, 0.00165), (9, 0.06125, 0.02555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09989999999999, 10.096683333333333), (16100, 51.89676666666667, 6.18835), (32203, 58.13875, 11.614449999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 0, 0, 0, 0]"
190,"[58.997269793993546, 37.978276968649716, 42.72857054186581, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1156.9107670736034, 1510.193851519388, 1290.4391462452068, 0, 0, 0]","[2872.0892329263966, 6591.806148480612, 14820.560853754792, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2377, 3077, 6884, 0, 0, 0]","[(498.94579999999996, 6.720666666666667, 6.048200000000001), (362.1074, 0.052533333333333335, 0.026333333333333334), (1672.6522, 0.0017333333333333335, 0.0064), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3796.0542, 1853.2793333333334, 993.9518), (16817.8926, 1799.9474666666667, 1524.9736666666668), (32687.3478, 1882.6982666666668, 1333.7436), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.007438888888888889), (3, 1.666666666666667e-05, 0.0048222222222222225), (5, 0.0008666666666666667, 0.016894444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.102561111111111), (16102, 51.89998333333334, 6.185177777777778), (32207, 58.199133333333336, 11.623105555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 0, 0, 0, 0]"
191,"[55.47282204020849, 51.75265366576154, 10.942834088510956, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[803.895199480645, 1971.045156946719, 1313.5662230264002, 0, 0, 0]","[3225.104800519355, 6130.954843053281, 14797.4337769736, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2235, 4193, 1763, 0, 0, 0]","[(217.0540666666666, 0.020666666666666667, 0.0088), (255.85153333333332, 0.0688, 0.029800000000000004), (1146.443, 0.0, 0.001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4077.9459333333334, 1859.9793333333334, 999.9912), (16924.148466666666, 1799.9312, 1524.9702), (33213.557, 1882.7, 1333.749), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.00011666666666666667, 0.007438888888888889), (6, 0.0014333333333333331, 0.0011456349206349207), (1, 0.04548333333333333, 0.016088888888888885), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09988333333332, 10.102561111111111), (16099, 51.898566666666675, 6.188854365079364), (32211, 58.154516666666666, 11.62391111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 0, 0, 0, 0]"
192,"[37.10598163315959, 38.373241175018514, 24.151201042765813, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[686.6592779159065, 1549.1582987793004, 2122.456120514357, 0, 0, 0]","[3342.3407220840936, 6552.841701220699, 13988.543879485644, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1495, 3109, 3891, 0, 0, 0]","[(39.058600000000006, 0.034133333333333335, 0.029266666666666673), (132.11986666666667, 0.05246666666666666, 0.027133333333333336), (1581.252, 0.0008666666666666666, 0.0014666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4255.9414, 1859.9658666666667, 999.9707333333333), (17047.880133333332, 1799.9475333333332, 1524.9728666666667), (32778.748, 1882.6991333333333, 1333.7485333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.00105), (8, 0.0, 0.00105), (2, 0.0, 0.0017), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.10895), (16097, 51.900000000000006, 6.188949999999999), (32210, 58.2, 11.6383), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
193,"[36.559940431868945, 39.43470747963465, 23.629818136676807, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[686.8283501952696, 2055.36485501633, 3580.8431632774536, 0, 0, 0]","[3342.1716498047304, 6046.63514498367, 12530.156836722546, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1473, 3195, 3807, 0, 0, 0]","[(100.40033333333331, 0.11266666666666666, 0.028199999999999996), (84.58446666666666, 0.07973333333333334, 0.06906666666666667), (377.48699999999997, 0.008466666666666667, 0.002133333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4194.599666666667, 1859.8873333333333, 999.9718), (17095.415533333333, 1799.9202666666667, 1524.9309333333333), (33982.513, 1882.6915333333334, 1333.7478666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.08211111111111111), (9, 0.0018666666666666669, 0.0010833333333333333), (2, 0.0, 0.0030500000000000006), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.027888888888889), (16096, 51.89813333333334, 6.188916666666666), (32210, 58.2, 11.636949999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
194,"[43.33581533879374, 35.65786225623303, 35.40438209918689, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[962.7354208362804, 1887.160585064703, 2745.000445552172, 0, 0, 0]","[3066.2645791637196, 6214.839414935297, 13365.999554447828, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1746, 2889, 5704, 0, 0, 0]","[(3595.129466666666, 0.11246666666666667, 0.03146666666666667), (155.53746666666663, 0.08566666666666667, 0.0736), (548.0552, 0.009733333333333333, 0.0031333333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(699.8705333333342, 1859.8875333333333, 999.9685333333333), (17024.462533333335, 1799.9143333333334, 1524.9264), (33811.9448, 1882.6902666666667, 1333.7468666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.07543888888888889), (7, 0.0, 0.0007444444444444445), (4, 0.0, 0.0033611111111111107), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.03456111111111), (16098, 51.900000000000006, 6.189255555555555), (32208, 58.2, 11.636638888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
195,"[43.2861752295855, 35.63317699333498, 36.07473154987276, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[262.61535995470337, 1747.9150182791866, 2959.342845856969, 0, 0, 0]","[3766.3846400452967, 6354.084981720814, 13151.657154143031, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1744, 2887, 5812, 0, 0, 0]","[(2364.1880666666666, 0.08426666666666667, 0.004866666666666667), (321.2121333333333, 1.0838666666666668, 0.08126666666666667), (145.4024, 0.013933333333333332, 0.00020000000000000004), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(1930.8119333333334, 1859.9157333333333, 999.9951333333333), (16858.787866666666, 1798.9161333333334, 1524.9187333333334), (34214.5976, 1882.6860666666666, 1333.7498), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.07043333333333333), (7, 0.0, 0.0006555555555555556), (6, 0.0, 0.003633333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.039566666666666), (16098, 51.900000000000006, 6.189344444444444), (32206, 58.2, 11.636366666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
196,"[28.74162323157111, 46.80325845470254, 38.07336602321396, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[960.8562536278655, 2502.6474004764536, 3276.823148087992, 0, 0, 0]","[3068.1437463721345, 5599.352599523547, 12834.176851912009, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1158, 3792, 6134, 0, 0, 0]","[(211.5057333333333, 0.01653333333333333, 0.0166), (1963.9815333333336, 1.5636, 0.015266666666666668), (91.57526666666666, 0.009, 0.00013333333333333337), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4083.4942666666666, 1859.9834666666666, 999.9834), (15216.018466666666, 1798.4364, 1524.9847333333332), (34268.42473333333, 1882.691, 1333.7498666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0001, 0.01286111111111111), (8, 0.0, 0.0019333333333333333), (8, 0.00065, 0.0022944444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09989999999999, 10.097138888888889), (16097, 51.900000000000006, 6.188066666666666), (32204, 58.19935, 11.637705555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
197,"[40.655249441548776, 34.497654900024685, 39.00440692694433, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1087.1197123753466, 1333.9726163992866, 2046.8749041745743, 0, 0, 0]","[2941.8802876246536, 6768.027383600714, 14064.125095825426, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1638, 2795, 6284, 0, 0, 0]","[(206.17493333333334, 0.021066666666666668, 0.014400000000000001), (1511.3463333333334, 0.09639999999999999, 0.0018666666666666666), (146.79953333333336, 0.0044666666666666665, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4088.8250666666668, 1859.9789333333333, 999.9856), (15668.653666666667, 1799.9036, 1524.9981333333333), (34213.20046666667, 1882.6955333333333, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.0, 0.007966666666666667), (5, 0.0, 0.0010722222222222222), (7, 0.0, 0.0027944444444444436), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.102033333333333), (16100, 51.900000000000006, 6.188927777777777), (32205, 58.2, 11.637205555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
198,"[41.3005708612559, 36.5835596149099, 22.76084662652846, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1330.086911327759, 925.3237311832575, 3406.386034434483, 0, 0, 0]","[2698.913088672241, 7176.676268816743, 12704.613965565517, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1664, 2964, 3667, 0, 0, 0]","[(197.61133333333328, 0.015933333333333334, 0.008666666666666666), (1453.674866666667, 0.004733333333333333, 0.0009999999999999998), (209.7144, 0.00013333333333333334, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4097.388666666667, 1859.9840666666666, 999.9913333333334), (15726.325133333334, 1799.9952666666666, 1524.999), (34150.2856, 1882.6998666666668, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.00011666666666666667, 0.0071), (6, 0.0, 0.00155), (4, 0.0, 0.0015111111111111113), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.09988333333332, 10.1029), (16099, 51.900000000000006, 6.18845), (32208, 58.2, 11.638488888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
199,"[54.5048399106478, 12.083436188595408, 52.715535969213576, 0.0, 0.0, 0.0]","[4, 1, 4, 0, 0, 0]","[1498.6981831806788, 897.1678038680203, 6926.777068474792, 0, 0, 0]","[2530.301816819321, 7204.83219613198, 9184.222931525208, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2196, 979, 8493, 0, 0, 0]","[(172.838, 0.05, 0.03733333333333334), (14.417399999999999, 0.0, 6.666666666666668e-05), (484.0914, 0.09339999999999998, 0.3420666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4122.162, 1859.95, 999.9626666666667), (17165.5826, 1800.0, 1524.9999333333333), (33875.9086, 1882.6066, 1333.4079333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(12, 0.0, 0.008255555555555556), (2, 0.0, 0.0004111111111111111), (8, 0.0014833333333333332, 0.5127277777777779), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4014, 67.1, 10.101744444444444), (16103, 51.900000000000006, 6.189588888888888), (32204, 58.19851666666667, 11.12727222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
200,"[54.52965996525192, 27.450012342631446, 52.715535969213576, 0.0, 0.0, 0.0]","[4, 2, 4, 0, 0, 0]","[949.5954071102907, 628.7750658402916, 0, 0, 0, 0]","[3079.4045928897094, 7473.224934159708, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2197, 2224, 8493, 0, 0, 0]","[(298.2309333333333, 0.03993333333333334, 0.0324), (187.60693333333336, 0.0, 0.0002666666666666667), (595.5890666666668, 0.0003333333333333334, 0.0002666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3996.7690666666667, 1859.9600666666668, 999.9676), (16992.393066666667, 1800.0, 1524.9997333333333), (33764.41093333333, 1882.6996666666666, 1333.7497333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(10, 0.0, 0.036022222222222226), (5, 0.0, 0.004738888888888888), (8, 1.666666666666667e-05, 0.0021444444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4016, 67.1, 10.073977777777777), (16100, 51.900000000000006, 6.18526111111111), (32204, 58.199983333333336, 11.637855555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
201,"[44.22933730454207, 43.44606270056776, 10.5517969089442, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[694.3373387380856, 1547.8186749026802, 1397.7390594094966, 0, 0, 0]","[3334.6626612619143, 6554.18132509732, 14713.260940590504, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1782, 3520, 1700, 0, 0, 0]","[(108.96320000000001, 0.027400000000000004, 0.02673333333333333), (219.50133333333332, 0.0022, 0.0061333333333333335), (0.0, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4186.0368, 1859.9726, 999.9732666666666), (16960.498666666666, 1799.9978, 1524.9938666666667), (34360.0, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0018222222222222223), (8, 0.0, 0.004922222222222222), (2, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108177777777778), (16097, 51.900000000000006, 6.185077777777777), (32210, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
202,"[27.32688011913626, 60.77511725499877, 20.638073366023214, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[879.327663256812, 3328.126832540247, 2884.6102818912696, 0, 0, 0]","[3149.6723367431878, 4773.873167459753, 13226.38971810873, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1101, 4924, 3325, 0, 0, 0]","[(51.7292, 0.004666666666666667, 6.666666666666668e-05), (1202.3665333333333, 0.008333333333333335, 0.0064), (15.379, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4243.2708, 1859.9953333333333, 999.9999333333334), (15977.633466666666, 1799.9916666666666, 1524.9936), (34344.621, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0012333333333333332), (9, 0.0, 0.0014944444444444445), (4, 0.0, 0.00015555555555555554), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108766666666666), (16096, 51.900000000000006, 6.1885055555555555), (32208, 58.2, 11.639844444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
203,"[40.38222884090345, 46.05035793631202, 31.065731487803365, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[790.3800913317282, 705.7484970562865, 1470.918755855893, 0, 0, 0]","[3238.619908668272, 7396.251502943714, 14640.081244144107, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1627, 3731, 5005, 0, 0, 0]","[(514.5001333333333, 4.810666666666667, 0.02386666666666667), (1157.6272666666666, 0.004666666666666666, 0.0019333333333333333), (74.09873333333333, 0.004666666666666667, 0.0002), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3780.4998666666665, 1855.1893333333333, 999.9761333333333), (16022.372733333334, 1799.9953333333333, 1524.9980666666668), (34285.90126666667, 1882.6953333333333, 1333.7498), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0062388888888888884), (6, 0.0, 0.0011444444444444445), (5, 0.0, 0.0016222222222222228), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.10376111111111), (16099, 51.900000000000006, 6.188855555555555), (32207, 58.2, 11.638377777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
204,"[37.254901960784316, 29.49888916316959, 40.66165973558438, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[932.6932672995865, 1256.0025722833768, 4165.754744877247, 0, 0, 0]","[3096.3067327004137, 6845.997427716623, 11945.245255122754, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1501, 2390, 6551, 0, 0, 0]","[(437.6054, 1.9322000000000001, 0.025066666666666664), (399.8566, 0.004533333333333333, 0.0034666666666666665), (1214.9496, 0.0092, 0.0007333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3857.3946, 1858.0678, 999.9749333333333), (16780.1434, 1799.9954666666667, 1524.9965333333334), (33145.0504, 1882.6908, 1333.7492666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.007172222222222222), (4, 0.0, 0.0012166666666666667), (4, 0.0, 0.0022333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.102827777777778), (16101, 51.900000000000006, 6.188783333333332), (32208, 58.2, 11.637766666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
205,"[39.960287912633405, 29.32609232288324, 53.863819750481035, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[803.1496504242475, 1754.245379746496, 6543.8256376957015, 0, 0, 0]","[3225.8503495757523, 6347.754620253504, 9567.174362304298, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1610, 2376, 8678, 0, 0, 0]","[(505.3251333333333, 3.8393333333333333, 0.0464), (408.24519999999995, 0.0046, 0.0038666666666666663), (1468.7045333333333, 0.01, 0.0014666666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3789.6748666666667, 1856.1606666666667, 999.9536), (16771.7548, 1799.9954, 1524.9961333333333), (32891.29546666667, 1882.69, 1333.7485333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.00031666666666666665, 0.006033333333333333), (3, 0.0, 0.0012055555555555556), (5, 0.0, 0.0042), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09968333333333, 10.103966666666667), (16102, 51.900000000000006, 6.188794444444444), (32207, 58.2, 11.635799999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
206,"[44.13005708612559, 46.14909898790422, 43.442368568059095, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[694.3373387380856, 1225.132191172346, 3514.7086733342294, 0, 0, 0]","[3334.6626612619143, 6876.867808827654, 12596.29132666577, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1778, 3739, 6999, 0, 0, 0]","[(52.864666666666665, 0.0046, 6.666666666666668e-05), (950.7080000000001, 0.6908000000000001, 1.472), (1480.5886666666665, 0.010066666666666666, 0.010866666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4242.135333333334, 1859.9954, 999.9999333333334), (16229.292, 1799.3092, 1523.528), (32879.41133333334, 1882.6899333333333, 1333.7391333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0012722222222222223), (4, 0.07585, 0.04802777777777777), (4, 0.0, 0.0026388888888888885), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108727777777776), (16101, 51.82415, 6.141972222222222), (32208, 58.2, 11.63736111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
