interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,cpufailures
145,"[24.199553239017128, 55.887435201184886, 21.438768543231333, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[963.2872764346766, 3101.833173922152, 2326.905071386394, 0, 0, 0]","[3065.7127235653234, 5000.166826077848, 13784.094928613606, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[975, 4528, 3454, 0, 0, 0]","[(9.785466666666666, 0.00013333333333333334, 0.00013333333333333334), (1585.4452, 0.19046666666666667, 0.4724666666666666), (86.68220000000001, 0.009333333333333332, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4285.214533333334, 1859.9998666666668, 999.9998666666667), (15594.5548, 1799.8095333333333, 1524.5275333333334), (34273.3178, 1882.6906666666666, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0), (8, 1.666666666666667e-05, 0.14124444444444445), (6, 0.0, 0.0021444444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.11), (16097, 51.89998333333334, 6.048755555555555), (32206, 58.2, 11.637855555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
146,"[35.591958302308264, 43.10046901999506, 31.38849233442989, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[700.8385595220977, 3064.7675287466805, 2076.681717144696, 0, 0, 0]","[3328.161440477902, 5037.232471253319, 14034.318282855304, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1434, 3492, 5057, 0, 0, 0]","[(17.8244, 0.0004, 0.0004), (67.108, 0.005, 0.0011333333333333332), (1205.1632, 0.0098, 0.001266666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4277.1756, 1859.9996, 999.9996), (17112.892, 1799.995, 1524.9988666666666), (33154.8368, 1882.6902, 1333.7487333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.00010555555555555555), (5, 0.0, 0.0036944444444444446), (9, 0.0032, 0.003877777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109894444444445), (16100, 51.900000000000006, 6.186305555555555), (32203, 58.1968, 11.636122222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
147,"[33.705634152395135, 53.73981732905455, 20.364968034262304, 0.0, 0.0, 0.0]","[3, 4, 2, 0, 0, 0]","[474.53904722084934, 1034.9849868755737, 1392.7419302419803, 0, 0, 0]","[3554.460952779151, 7067.015013124426, 14718.25806975802, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1358, 4354, 3281, 0, 0, 0]","[(30.014066666666665, 0.0, 0.0), (94.02093333333333, 0.007466666666666667, 0.021466666666666665), (1009.4286666666666, 0.004733333333333333, 0.0007333333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4264.985933333333, 1860.0, 1000.0), (17085.979066666667, 1799.9925333333333, 1524.9785333333334), (33350.57133333333, 1882.6952666666666, 1333.7492666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.0, 0.0007888888888888889), (6, 0.00075, 0.0021722222222222225), (6, 0.0, 0.0011444444444444447), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.10921111111111), (16099, 51.89925000000001, 6.187827777777778), (32206, 58.2, 11.638855555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
148,"[31.397369074211962, 50.691187361145396, 43.603748991372356, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[760.9816372485877, 2174.479312578203, 3428.7038708900363, 0, 0, 0]","[3268.0183627514125, 5927.5206874217965, 12682.296129109964, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1265, 4107, 7025, 0, 0, 0]","[(146.45039999999997, 0.0005333333333333334, 0.0014666666666666667), (1063.4294666666667, 0.006066666666666666, 0.013066666666666667), (5715.4367999999995, 0.6167333333333334, 0.04446666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4148.5496, 1859.9994666666666, 999.9985333333333), (16116.570533333334, 1799.9939333333334, 1524.9869333333334), (28644.5632, 1882.0832666666668, 1333.7055333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0705, 0.02627222222222222), (6, 0.0001, 0.0022777777777777774), (7, 3.203133333333333, 0.70065), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.0295, 10.083727777777778), (16099, 51.8999, 6.187722222222222), (32205, 54.99686666666667, 10.93935), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
149,"[35.145197319434104, 42.49568007899284, 60.61076283284712, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[1159.3226669878795, 2689.979402309762, 5965.229593207236, 0, 0, 0]","[2869.6773330121205, 5412.020597690238, 10145.770406792764, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1416, 3443, 9765, 0, 0, 0]","[(137.01286666666664, 6.666666666666668e-05, 0.0011333333333333336), (1056.9637333333335, 0.005666666666666667, 0.0013333333333333333), (4641.695266666667, 0.6359999999999999, 0.07046666666666668), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4157.987133333333, 1859.9999333333333, 999.9988666666667), (16123.036266666666, 1799.9943333333333, 1524.9986666666666), (29718.304733333334, 1882.064, 1333.6795333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 1.666666666666667e-05, 0.0007777777777777778), (7, 0.0, 0.001288888888888889), (7, 2.8595833333333336, 0.6882833333333331), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.09998333333333, 10.109222222222222), (16098, 51.900000000000006, 6.188711111111111), (32205, 55.34041666666667, 10.951716666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
150,"[50.806651774633906, 42.49568007899284, 44.863757681087456, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[749.843915319902, 990.5591034098386, 2961.799463507259, 0, 0, 0]","[3279.156084680098, 7111.440896590161, 13149.20053649274, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2047, 3443, 7228, 0, 0, 0]","[(104.1568, 0.00013333333333333337, 0.0016), (1077.2362, 0.0052, 0.0012000000000000001), (3654.6362000000004, 0.6299333333333333, 0.0696), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4190.8432, 1859.9998666666668, 999.9984), (16102.7638, 1799.9948, 1524.9988), (30705.3638, 1882.0700666666667, 1333.6804), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0007333333333333334), (7, 0.0, 0.001288888888888889), (6, 2.0567833333333336, 0.6733277777777779), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109266666666667), (16098, 51.900000000000006, 6.188711111111111), (32206, 56.14321666666667, 10.96667222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
151,"[47.331844130057085, 24.94445815847939, 59.12730432623673, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[828.1663114446707, 1022.0287790173022, 3868.3148236375237, 0, 0, 0]","[3200.8336885553294, 7079.971220982698, 12242.685176362476, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1907, 2021, 9526, 0, 0, 0]","[(289.4054000000001, 0.5536, 0.16226666666666667), (12.582799999999999, 0.0006, 0.0014), (658.5044666666666, 0.03773333333333333, 0.020533333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4005.5946, 1859.4464, 999.8377333333333), (17167.4172, 1799.9994, 1524.9986), (33701.495533333335, 1882.6622666666667, 1333.7294666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.003850000000000001), (5, 0.0, 0.00015555555555555556), (8, 0.05325, 0.04422222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.10615), (16100, 51.900000000000006, 6.189844444444444), (32204, 58.146750000000004, 11.595777777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
152,"[45.867460908413996, 28.11651444087879, 42.61063869405996, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[967.6497219443131, 1256.0025722833768, 4882.398125188463, 0, 0, 0]","[3061.350278055687, 6845.997427716623, 11228.601874811537, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1848, 2278, 6865, 0, 0, 0]","[(524.9859333333334, 0.023933333333333327, 0.026733333333333338), (304.7858, 0.0, 0.004399999999999999), (415.2356, 0.009866666666666668, 0.0006666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3770.0140666666666, 1859.9760666666666, 999.9732666666666), (16875.2142, 1800.0, 1524.9956), (33944.7644, 1882.6901333333333, 1333.7493333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.00455), (4, 0.0, 0.0001277777777777778), (8, 0.06125, 0.027633333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.10545), (16101, 51.900000000000006, 6.189872222222221), (32204, 58.13875, 11.612366666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
153,"[40.20848845867461, 31.17748704023698, 43.01408975234312, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[397.33107594720565, 1753.892937504276, 2341.3717368486064, 0, 0, 0]","[3631.6689240527944, 6348.107062495724, 13769.628263151393, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1620, 2526, 6930, 0, 0, 0]","[(634.7368, 0.5380000000000001, 0.1754666666666667), (396.01126666666664, 0.0, 0.003733333333333333), (109.0518, 0.008933333333333333, 0.001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3660.2632, 1859.462, 999.8245333333333), (16783.98873333333, 1800.0, 1524.9962666666668), (34250.9482, 1882.6910666666668, 1333.749), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.008716666666666666), (5, 0.0, 6.666666666666667e-05), (6, 0.04615, 0.018294444444444447), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.101283333333333), (16100, 51.900000000000006, 6.189933333333332), (32206, 58.153850000000006, 11.621705555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
154,"[23.454951600893523, 64.44087879535917, 23.722922227049843, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[755.3319129484448, 1926.6315923194659, 1196.6813573689292, 0, 0, 0]","[3273.668087051555, 6175.368407680534, 14914.318642631071, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[945, 5221, 3822, 0, 0, 0]","[(420.8274, 0.008666666666666666, 0.028933333333333332), (1420.906066666667, 0.0003333333333333334, 0.0036), (50.331599999999995, 0.004533333333333333, 0.001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3874.1726, 1859.9913333333334, 999.9710666666666), (15759.093933333334, 1799.9996666666666, 1524.9964), (34309.6684, 1882.6954666666668, 1333.749), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0045), (10, 0.0, 0.0005055555555555555), (4, 0.0, 0.0010555555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.1055), (16095, 51.900000000000006, 6.189494444444444), (32208, 58.2, 11.638944444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
155,"[36.88260114172251, 48.93853369538385, 32.29470548072745, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[626.5133354534387, 903.6492783485028, 4720.969496176988, 0, 0, 0]","[3402.4866645465613, 7198.350721651497, 11390.03050382301, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1486, 3965, 5203, 0, 0, 0]","[(362.1072, 0.0064666666666666674, 0.02153333333333333), (870.4473333333333, 6.666666666666668e-05, 0.0008), (13.981, 0.004533333333333333, 0.0010666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3932.8928, 1859.9935333333333, 999.9784666666667), (16309.552666666666, 1799.9999333333333, 1524.9992), (34346.019, 1882.6954666666668, 1333.7489333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0038666666666666663), (8, 0.0, 0.0001277777777777778), (3, 0.0, 0.0011055555555555554), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.106133333333332), (16097, 51.900000000000006, 6.189872222222221), (32209, 58.2, 11.638894444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
156,"[39.463886820551004, 31.017032831399654, 52.299671032214015, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[808.068365998734, 559.2500165593077, 2447.7090885855023, 0, 0, 0]","[3220.931634001266, 7542.749983440693, 13663.290911414497, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1590, 2513, 8426, 0, 0, 0]","[(58.32620000000001, 0.002333333333333333, 0.0021333333333333334), (1054.1676, 0.0092, 0.0122), (1303.0298666666667, 0.0051333333333333335, 0.002066666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4236.6738, 1859.9976666666666, 999.9978666666667), (16125.8324, 1799.9908, 1524.9878), (33056.970133333336, 1882.6948666666667, 1333.7479333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.00014444444444444444), (5, 3.333333333333334e-05, 0.0005277777777777777), (9, 0.0032, 0.002677777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109855555555555), (16100, 51.89996666666667, 6.189472222222221), (32203, 58.1968, 11.63732222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
157,"[40.63042938694465, 25.956553937299432, 36.81956427285705, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[526.216990066169, 1550.6750703101834, 5706.934276524369, 0, 0, 0]","[3502.7830099338307, 6551.324929689817, 10404.06572347563, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1637, 2103, 5932, 0, 0, 0]","[(4.718066666666666, 0.002933333333333333, 0.0027333333333333333), (173.3644, 0.013533333333333335, 0.011199999999999996), (1200.9683333333332, 0.003333333333333333, 0.002), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4290.281933333334, 1859.9970666666666, 999.9972666666666), (17006.6356, 1799.9864666666667, 1524.9888), (33159.03166666667, 1882.6966666666667, 1333.748), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 2.2222222222222223e-05), (6, 1.666666666666667e-05, 0.0014055555555555557), (9, 0.0, 0.0007444444444444443), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109977777777777), (16099, 51.89998333333334, 6.188594444444444), (32203, 58.2, 11.639255555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
158,"[30.404566890047157, 56.83781782275982, 36.81956427285705, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[747.8029103132185, 2301.443275432598, 1699.2180341187577, 0, 0, 0]","[3281.1970896867815, 5800.556724567402, 14411.781965881242, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1225, 4605, 5932, 0, 0, 0]","[(33.5538, 0.0072, 0.004666666666666667), (1523.9298666666668, 0.0164, 0.0166), (1431.6548666666665, 0.0036666666666666666, 0.0022666666666666664), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4261.4462, 1859.9928, 999.9953333333333), (15656.070133333333, 1799.9836, 1524.9834), (32928.345133333336, 1882.6963333333333, 1333.7477333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0009166666666666666, 0.0047777777777777775), (10, 0.0, 0.002505555555555556), (9, 1.666666666666667e-05, 0.0010388888888888887), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09908333333333, 10.105222222222222), (16095, 51.900000000000006, 6.187494444444444), (32203, 58.199983333333336, 11.63896111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
159,"[45.9915611814346, 44.69266847691928, 30.420209794550306, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[546.8531091368895, 812.385201438567, 1492.620801770176, 0, 0, 0]","[3482.1468908631105, 7289.614798561433, 14618.379198229824, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1853, 3621, 4901, 0, 0, 0]","[(250.2595333333333, 0.02353333333333333, 0.021933333333333332), (1332.390133333333, 0.007, 0.005666666666666667), (178.34466666666668, 0.003333333333333333, 0.0014), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4044.7404666666666, 1859.9764666666667, 999.9780666666667), (15847.609866666668, 1799.993, 1524.9943333333333), (34181.655333333336, 1882.6966666666667, 1333.7486), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0001, 0.016372222222222222), (7, 0.0, 0.0014277777777777776), (5, 0.0, 0.0009166666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09989999999999, 10.093627777777778), (16098, 51.900000000000006, 6.188572222222222), (32207, 58.2, 11.639083333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
160,"[32.46463142218913, 40.55788694149592, 33.82161256284526, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[1263.5605227722735, 2154.2215756201495, 4403.992527878498, 0, 0, 0]","[2765.4394772277265, 5947.778424379851, 11707.007472121502, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1308, 3286, 5449, 0, 0, 0]","[(3704.967799999999, 0.0222, 0.015133333333333335), (56.2722, 0.004866666666666667, 0.0006), (1264.1450666666667, 0.0002, 0.0008), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(590.032200000001, 1859.9778, 999.9848666666667), (17123.7278, 1799.9951333333333, 1524.9994), (33095.854933333336, 1882.6998, 1333.7492), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0072611111111111105), (6, 0.0, 0.007705555555555555), (6, 0.0, 0.0001722222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.102738888888888), (16099, 51.900000000000006, 6.182294444444444), (32206, 58.2, 11.639827777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
161,"[43.857036485480265, 26.746482350037027, 44.26789150270002, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[1138.8167887649277, 1196.600635528421, 6055.379961439793, 0, 0, 0]","[2890.183211235072, 6905.399364471579, 10055.620038560206, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1767, 2167, 7132, 0, 0, 0]","[(2477.2591333333335, 0.015866666666666668, 0.009266666666666666), (51.379400000000004, 0.0, 0.0004), (1255.4067333333335, 0.0044666666666666665, 0.0010666666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(1817.7408666666665, 1859.9841333333334, 999.9907333333333), (17128.6206, 1800.0, 1524.9996), (33104.59326666666, 1882.6955333333333, 1333.7489333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.00011666666666666667, 0.007383333333333334), (3, 0.0, 0.0012944444444444446), (8, 0.0, 0.0011666666666666668), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09988333333332, 10.102616666666666), (16102, 51.900000000000006, 6.188705555555555), (32204, 58.2, 11.638833333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
162,"[54.15735914619012, 30.140705998518886, 57.7928123642232, 0.0, 0.0, 0.0]","[3, 2, 5, 0, 0, 0]","[433.1775814580644, 628.7750658402916, 1727.9414031281997, 0, 0, 0]","[3595.822418541936, 7473.224934159708, 14383.0585968718, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2182, 2442, 9311, 0, 0, 0]","[(1603.8828666666668, 0.0016666666666666668, 0.002266666666666667), (175.28633333333335, 0.0, 0.0002), (1152.7335333333333, 0.020200000000000003, 0.022933333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(2691.117133333333, 1859.9983333333332, 999.9977333333334), (17004.713666666667, 1800.0, 1524.9998), (33207.26646666667, 1882.6798000000001, 1333.7270666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0007055555555555555), (5, 0.0, 0.005022222222222221), (10, 0.0, 0.0011555555555555557), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109294444444444), (16100, 51.900000000000006, 6.184977777777777), (32202, 58.2, 11.638844444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 0, 0, 0, 0]"
163,"[37.77612310747084, 40.42211799555665, 24.07051083110918, 0.0, 0.0, 0.0]","[2, 3, 2, 0, 0, 0]","[439.0876958201859, 2209.383976588797, 3263.3108493609407, 0, 0, 0]","[3589.912304179814, 5892.616023411203, 12847.68915063906, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1522, 3275, 3878, 0, 0, 0]","[(47.272666666666666, 0.0066, 0.0019999999999999996), (127.88126666666665, 0.0008, 0.0012000000000000001), (134.2174, 0.012666666666666665, 0.017533333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4247.727333333333, 1859.9934, 999.998), (17052.118733333333, 1799.9992, 1524.9988), (34225.7826, 1882.6873333333333, 1333.7324666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 0.0011277777777777777), (5, 0.0, 0.0038666666666666667), (4, 0.0, 3.3333333333333335e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.108872222222221), (16100, 51.900000000000006, 6.186133333333333), (32208, 58.2, 11.639966666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 0, 0, 0, 0]"
164,"[43.2861752295855, 64.14465564058257, 24.07051083110918, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[800.30084341935, 1552.1554578647363, 1700.3789519328436, 0, 0, 0]","[3228.69915658065, 6549.8445421352635, 14410.621048067156, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1744, 5197, 3878, 0, 0, 0]","[(48.9334, 0.004666666666666667, 0.0), (201.4565333333333, 0.0008, 0.0009333333333333334), (197.13166666666663, 0.0136, 0.018666666666666668), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4246.0666, 1859.9953333333333, 1000.0), (16978.543466666666, 1799.9992, 1524.9990666666667), (34162.86833333333, 1882.6864, 1333.7313333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.042083333333333334, 0.015933333333333334), (7, 0.0, 0.004188888888888889), (4, 0.0021000000000000003, 0.0003611111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.05791666666666, 10.094066666666667), (16098, 51.900000000000006, 6.185811111111111), (32208, 58.197900000000004, 11.639638888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 0, 0, 0, 0]"
165,"[53.71059816331596, 34.67045174031104, 34.20644280305382, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1445.8187858628835, 786.6350890147144, 2896.1581994924545, 0, 0, 0]","[2583.1812141371165, 7315.364910985286, 13214.841800507545, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2164, 2809, 5511, 0, 0, 0]","[(73.79266666666668, 0.0046, 0.0), (92.62353333333333, 0.0007333333333333332, 0.0012666666666666666), (96.46833333333333, 0.004666666666666667, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4221.207333333334, 1859.9954, 1000.0), (17087.37646666667, 1799.9992666666667, 1524.9987333333333), (34263.53166666667, 1882.6953333333333, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 5e-05, 0.0012944444444444444), (3, 0.0, 0.0004444444444444444), (4, 0.0, 0.001161111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09994999999999, 10.108705555555556), (16102, 51.900000000000006, 6.189555555555555), (32208, 58.2, 11.638838888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 0, 0, 0, 0]"
