interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[42.81459419210722, 26.141693409034804, 30.57538327850537, 0.0, 0.0, 0.0]","[4, 2, 2, 0, 0, 0]","[811.8823803213306, 1608.6934201628283, 0, 0, 0, 0]","[3217.117619678669, 6493.306579837172, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1725, 2118, 4926, 0, 0, 0]","[(2513.0861333333332, 0.009866666666666668, 0.0018666666666666666), (61.51586666666668, 0.0, 0.0016666666666666666), (8.824666666666667, 0.0008, 0.0008), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(1781.9138666666668, 1859.9901333333332, 999.9981333333334), (17118.48413333333, 1800.0, 1524.9983333333332), (34351.17533333333, 1882.6992, 1333.7492), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(10, 0.0, 0.0022888888888888885), (4, 0.0, 0.0008055555555555555), (6, 0.0, 0.00014444444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4016, 67.1, 10.10771111111111), (16101, 51.900000000000006, 6.1891944444444436), (32206, 58.2, 11.639855555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
12,"[35.219657483246465, 49.12367316711923, 0.0, 0.0, 0.0, 0.0]","[3, 4, 0, 0, 0, 0]","[717.0437456984832, 1263.8865861074216, 0, 0, 0, 0]","[3311.9562543015168, 6838.113413892578, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1419, 3980, 0, 0, 0, 0]","[(1210.8857333333335, 0.0048, 0.0007333333333333332), (200.27646666666664, 0.0031999999999999997, 0.02293333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3084.1142666666665, 1859.9952, 999.9992666666667), (16979.723533333334, 1799.9968, 1524.9770666666666), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0012000000000000001), (8, 0.04623333333333333, 0.01745), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.108799999999999), (16097, 51.85376666666667, 6.172549999999999), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
13,"[40.580789277736415, 33.831152801777336, 29.43951337595432, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[726.4869825690246, 1870.4457576775926, 1608.05354497194, 0, 0, 0]","[3302.513017430975, 6231.554242322407, 14502.94645502806, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1635, 2741, 4743, 0, 0, 0]","[(1056.1767333333335, 0.003, 0.0011333333333333334), (91.57453333333332, 0.017733333333333334, 0.028666666666666667), (1161.6469333333332, 0.0006000000000000001, 0.0011333333333333336), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3238.8232666666663, 1859.997, 999.9988666666667), (17088.425466666667, 1799.9822666666666, 1524.9713333333334), (33198.35306666667, 1882.6994, 1333.7488666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 1.666666666666667e-05, 0.00035), (7, 0.0001, 0.009611111111111112), (4, 0.0032, 0.0019722222222222224), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.09998333333333, 10.10965), (16098, 51.8999, 6.1803888888888885), (32208, 58.1968, 11.638027777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
14,"[46.487962273517006, 35.64551962478401, 41.214077338464406, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1160.2775495097724, 1628.7584053431492, 3150.211300131866, 0, 0, 0]","[2868.722450490228, 6473.241594656851, 12960.788699868133, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1873, 2888, 6640, 0, 0, 0]","[(77.2436, 0.0, 0.0), (81.61346666666667, 0.0052, 0.0004666666666666667), (1061.3325333333332, 0.004666666666666667, 0.0008666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4217.7564, 1860.0, 1000.0), (17098.386533333334, 1799.9948, 1524.9995333333334), (33298.667466666666, 1882.6953333333333, 1333.7491333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 5e-05, 0.34763333333333335), (9, 0.0, 0.006944444444444444), (6, 0.0, 0.0020611111111111108), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.09994999999999, 9.762366666666667), (16096, 51.900000000000006, 6.183055555555555), (32206, 58.2, 11.637938888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
15,"[46.487962273517006, 35.64551962478401, 39.25889144063063, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1140.1860408084335, 985.890464655895, 4499.803002683948, 0, 0, 0]","[2888.8139591915665, 7116.109535344105, 11611.196997316052, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1873, 2888, 6325, 0, 0, 0]","[(79.86533333333333, 6.0545333333333335, 6.0293333333333345), (121.28439999999999, 0.005066666666666666, 0.0003333333333333333), (1541.7551333333333, 0.09813333333333331, 0.3428666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4215.134666666667, 1853.9454666666666, 993.9706666666667), (17058.7156, 1799.9949333333334, 1524.9996666666666), (32818.24486666667, 1882.6018666666666, 1333.4071333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.05158333333333333, 0.01838888888888889), (9, 0.0, 0.0016444444444444445), (6, 0.0008333333333333333, 0.5126166666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.04841666666665, 10.09161111111111), (16096, 51.900000000000006, 6.188355555555555), (32206, 58.19916666666667, 11.127383333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
16,"[45.4951600893522, 24.438410269069365, 65.79976413630439, 0.0, 0.0, 0.0]","[3, 2, 5, 0, 0, 0]","[1064.622762575205, 1823.0339320241233, 3411.5317767028737, 0, 0, 0]","[2964.377237424795, 6278.966067975876, 12699.468223297126, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1833, 1980, 10601, 0, 0, 0]","[(24.028399999999998, 0.00013333333333333334, 0.00013333333333333334), (18.174933333333332, 0.0006, 0.0004), (2579.3637333333336, 0.004933333333333333, 0.0018666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4270.9716, 1859.9998666666668, 999.9998666666667), (17161.825066666668, 1799.9994, 1524.9996), (31780.63626666667, 1882.6950666666667, 1333.7481333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.00017222222222222224), (6, 0.0, 0.0004333333333333333), (9, 0.0, 0.0018277777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109827777777777), (16099, 51.900000000000006, 6.189566666666666), (32203, 58.2, 11.63817222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
17,"[51.203772648299825, 35.39866699580351, 28.309850412761467, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1137.0055825080328, 815.3310623623827, 1389.3548229680591, 0, 0, 0]","[2891.9944174919674, 7286.668937637617, 14721.64517703194, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2063, 2868, 4561, 0, 0, 0]","[(99.87506666666667, 0.006333333333333332, 0.004866666666666666), (31.412266666666667, 0.0014, 0.0012000000000000001), (1109.3487333333335, 0.0, 0.0008666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4195.1249333333335, 1859.9936666666667, 999.9951333333333), (17148.587733333334, 1799.9986, 1524.9988), (33250.65126666667, 1882.7, 1333.7491333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0004666666666666667), (7, 0.0, 0.0005833333333333333), (3, 0.04608333333333333, 0.01632222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.109533333333333), (16098, 51.900000000000006, 6.189416666666666), (32209, 58.15391666666667, 11.623677777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
18,"[71.72995780590718, 27.0797333991607, 37.03060021103594, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1004.3199241661257, 1917.9869544506264, 3712.947339932702, 0, 0, 0]","[3024.680075833874, 6184.013045549374, 12398.052660067298, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2890, 2194, 5966, 0, 0, 0]","[(92.05493333333335, 0.0, 0.0002), (87.51126666666667, 0.005266666666666667, 0.0008666666666666667), (56.05480000000001, 0.009466666666666667, 0.00020000000000000004), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4202.945066666666, 1860.0, 999.9998), (17092.48873333333, 1799.9947333333334, 1524.9991333333332), (34303.9452, 1882.6905333333334, 1333.7498), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.00020555555555555556), (3, 0.0, 0.0009277777777777778), (7, 0.0, 0.0025388888888888887), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.109794444444445), (16102, 51.900000000000006, 6.189072222222221), (32205, 58.2, 11.63746111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 0, 0, 0, 0]"
19,"[70.29039463886821, 42.49568007899284, 24.927068462541122, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[949.907208121984, 2478.046734723677, 3976.6441437054837, 0, 0, 0]","[3079.092791878016, 5623.953265276323, 12134.355856294516, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2832, 3443, 4016, 0, 0, 0]","[(91.924, 0.004666666666666667, 0.00013333333333333337), (168.1204, 0.022666666666666665, 0.004266666666666667), (36.3506, 0.009333333333333334, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4203.076, 1859.9953333333333, 999.9998666666667), (17011.8796, 1799.9773333333333, 1524.9957333333334), (34323.6494, 1882.6906666666666, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.05473333333333333, 0.020383333333333333), (4, 0.0032333333333333337, 0.0012388888888888888), (5, 0.0, 0.0026944444444444446), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.04526666666666, 10.089616666666666), (16101, 51.89676666666667, 6.188761111111111), (32207, 58.2, 11.637305555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 0, 0, 0, 0]"
20,"[62.2735170017374, 57.04764255739324, 24.927068462541122, 0.0, 0.0, 0.0]","[3, 4, 2, 0, 0, 0]","[870.7304602495958, 1799.4744444062449, 0, 0, 0, 0]","[3158.269539750404, 6302.525555593755, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2509, 4622, 4016, 0, 0, 0]","[(112.3716, 0.0051333333333333335, 0.0027333333333333333), (1116.3384666666668, 0.0054666666666666665, 0.0019333333333333333), (16.7772, 0.009133333333333334, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4182.6284, 1859.9948666666667, 999.9972666666666), (16063.661533333334, 1799.9945333333333, 1524.9980666666668), (34343.2228, 1882.6908666666668, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0004166666666666667, 0.0023055555555555555), (7, 1.666666666666667e-05, 0.0012944444444444444), (5, 0.0, 0.0023500000000000005), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09958333333333, 10.107694444444444), (16098, 51.89998333333334, 6.188705555555555), (32207, 58.2, 11.637649999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 0, 0, 0, 0]"
21,"[57.25986597170514, 43.952110589977785, 30.35193346161008, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[770.7417527692725, 1844.2507272928474, 3895.461919194495, 0, 0, 0]","[3258.2582472307276, 6257.749272707153, 12215.538080805505, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2307, 3561, 4890, 0, 0, 0]","[(157.54739999999998, 0.03373333333333334, 0.028866666666666672), (1424.6640666666667, 0.021533333333333335, 0.003999999999999999), (1166.0159333333331, 0.0002, 0.0012000000000000001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4137.4526, 1859.9662666666666, 999.9711333333333), (15755.335933333334, 1799.9784666666667, 1524.996), (33193.984066666664, 1882.6998, 1333.7488), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0019444444444444444), (6, 0.0014333333333333331, 0.0016055555555555556), (2, 0.0, 0.005911111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108055555555556), (16099, 51.898566666666675, 6.188394444444444), (32210, 58.2, 11.634088888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 0, 0, 0, 0]"
