interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[38.76892529163564, 11.478647247593186, 55.19831171249457, 0.0, 0.0, 0.0]","[3, 1, 4, 0, 0, 0]","[431.4771930300991, 689.008795365434, 4407.1953395450355, 0, 0, 0]","[3597.522806969901, 7412.991204634566, 11703.804660454964, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1562, 930, 8893, 0, 0, 0]","[(455.2991333333334, 3.836733333333333, 0.0474), (3.7130666666666663, 0.0008, 0.0008), (1485.8312, 0.054599999999999996, 0.05386666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3839.7008666666666, 1856.1632666666667, 999.9526), (17176.286933333333, 1799.9992, 1524.9992), (32874.1688, 1882.6454, 1333.6961333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.00031666666666666665, 0.005377777777777778), (3, 0.0, 9.999999999999999e-05), (8, 0.0032, 0.0044), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.09968333333333, 10.104622222222222), (16102, 51.900000000000006, 6.1899), (32204, 58.1968, 11.635599999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
12,"[22.065028543062795, 32.26363860775117, 38.76233629197443, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[879.9336313401388, 1878.6866003268674, 3502.6663376635406, 0, 0, 0]","[3149.066368659861, 6223.313399673132, 12608.33366233646, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[889, 2614, 6245, 0, 0, 0]","[(21.9754, 0.0, 0.0), (81.83160000000001, 0.020666666666666667, 0.0162), (1378.5270666666665, 0.0084, 0.002666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4273.0246, 1860.0, 1000.0), (17098.1684, 1799.9793333333334, 1524.9838), (32981.47293333333, 1882.6916, 1333.7473333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 0.001), (9, 0.0, 0.010244444444444445), (6, 0.0, 0.0027055555555555552), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.109), (16096, 51.900000000000006, 6.1797555555555554), (32206, 58.2, 11.637294444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
13,"[35.2692975924547, 32.26363860775117, 23.158090745453418, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[833.0834851226479, 1462.8186952615677, 2125.432151282944, 0, 0, 0]","[3195.9165148773523, 6639.181304738432, 13985.567848717055, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1421, 2614, 3731, 0, 0, 0]","[(21.2322, 0.029066666666666668, 0.028866666666666672), (65.27286666666667, 0.005333333333333333, 0.0007999999999999999), (1646.9624666666666, 0.0008, 0.0038), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4273.7678, 1859.9709333333333, 999.9711333333333), (17114.727133333334, 1799.9946666666667, 1524.9992), (32713.037533333332, 1882.6992, 1333.7462), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0006722222222222221), (9, 0.0, 0.006844444444444444), (4, 0.0, 0.0013944444444444447), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109327777777777), (16096, 51.900000000000006, 6.183155555555555), (32208, 58.2, 11.638605555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
14,"[37.50310250682551, 34.559368057269815, 26.50983799888275, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1352.9282311099128, 1661.136749166513, 1510.7508426135992, 0, 0, 0]","[2676.0717688900872, 6440.863250833487, 14600.2491573864, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1511, 2800, 4271, 0, 0, 0]","[(14.940933333333334, 0.023800000000000005, 0.02353333333333333), (84.93393333333333, 0.0046, 0.001), (791.3244, 0.2636, 0.0102), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4280.059066666667, 1859.9762, 999.9764666666666), (17095.066066666666, 1799.9954, 1524.999), (33568.6756, 1882.4364, 1333.7398), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0008722222222222223), (9, 0.0, 0.001527777777777778), (3, 0.0, 0.010933333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109127777777777), (16096, 51.900000000000006, 6.188472222222222), (32209, 58.2, 11.629066666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
15,"[47.55522462149417, 24.62354974080474, 23.636025076035008, 0.0, 0.0, 0.0]","[4, 2, 2, 0, 0, 0]","[1121.2811019534654, 563.2678341234054, 1664.9500654494054, 0, 0, 0]","[2907.7188980465344, 7538.732165876595, 14446.049934550594, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1916, 1995, 3808, 0, 0, 0]","[(1298.7474, 0.11853333333333334, 0.028333333333333332), (22.5438, 0.0007333333333333332, 0.0016666666666666666), (332.0484, 0.016933333333333335, 0.001066666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(2996.2526, 1859.8814666666667, 999.9716666666667), (17157.4562, 1799.9992666666667, 1524.9983333333332), (34027.9516, 1882.6830666666667, 1333.7489333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0007499999999999999), (6, 0.0, 0.000538888888888889), (4, 0.0, 0.0005166666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.10925), (16099, 51.900000000000006, 6.18946111111111), (32208, 58.2, 11.639483333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
16,"[48.22536609580541, 27.548753394223645, 21.345664452858294, 0.0, 0.0, 0.0]","[4, 2, 2, 0, 0, 0]","[622.1536454996326, 1116.065298514448, 1645.2825219566423, 0, 0, 0]","[3406.8463545003674, 6985.934701485552, 14465.717478043358, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1943, 2232, 3439, 0, 0, 0]","[(1239.59, 0.0003333333333333334, 0.0008666666666666667), (8.3886, 0.0, 0.002), (58.021, 0.0046, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3055.41, 1859.9996666666666, 999.9991333333334), (17171.6114, 1800.0, 1524.998), (34301.979, 1882.6954, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0011444444444444447), (6, 0.0, 2.2222222222222223e-05), (3, 0.0, 0.0012444444444444443), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.108855555555555), (16099, 51.900000000000006, 6.189977777777777), (32209, 58.2, 11.638755555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
17,"[38.66964507321916, 36.5835596149099, 28.54571410837316, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[594.1340891818422, 2117.7214548258667, 1494.6715624560145, 0, 0, 0]","[3434.8659108181578, 5984.278545174133, 14616.328437543985, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1558, 2964, 4599, 0, 0, 0]","[(1248.1536, 0.00046666666666666666, 0.0008666666666666666), (66.4092, 6.666666666666668e-05, 0.0010666666666666667), (353.3694666666667, 0.09793333333333332, 0.342), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3046.8464, 1859.9995333333334, 999.9991333333334), (17113.5908, 1799.9999333333333, 1524.9989333333333), (34006.63053333334, 1882.6020666666668, 1333.408), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0008777777777777778), (6, 0.0, 0.0009722222222222222), (2, 0.0008333333333333333, 0.512388888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.109122222222222), (16099, 51.900000000000006, 6.189027777777778), (32210, 58.19916666666667, 11.12761111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
18,"[27.500620501365102, 57.81288570723279, 17.528396747563775, 0.0, 0.0, 0.0]","[2, 5, 1, 0, 0, 0]","[706.8978161213474, 2419.4241811759794, 0, 0, 0, 0]","[3322.102183878653, 5682.575818824021, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1108, 4684, 2824, 0, 0, 0]","[(60.81633333333333, 0.0, 0.0), (261.9680666666667, 0.0166, 0.03046666666666667), (390.06966666666676, 0.00013333333333333334, 0.00013333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4234.183666666667, 1860.0, 1000.0), (16918.031933333332, 1799.9834, 1524.9695333333334), (33969.93033333333, 1882.6998666666668, 1333.7498666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.00044444444444444447), (11, 0.06103333333333333, 0.022394444444444446), (1, 0.0, 0.0005444444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109555555555556), (16094, 51.83896666666667, 6.167605555555555), (32211, 58.2, 11.639455555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
19,"[44.27897741375031, 32.041471241668724, 30.370554279684686, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1145.4220841678375, 2083.9716314896164, 2526.3601378902417, 0, 0, 0]","[2883.5779158321625, 6018.028368510384, 13584.639862109758, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1784, 2596, 4893, 0, 0, 0]","[(108.00219999999999, 0.0012, 0.0002666666666666667), (259.17186666666663, 0.002, 0.0057333333333333325), (311.4262, 0.018466666666666662, 0.0061333333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4186.9978, 1859.9988, 999.9997333333333), (16920.828133333333, 1799.998, 1524.9942666666666), (34048.5738, 1882.6815333333334, 1333.7438666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0011), (7, 0.29986666666666667, 0.017594444444444444), (4, 0.16561666666666666, 0.0774111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.1089), (16098, 51.60013333333334, 6.172405555555555), (32208, 58.03438333333334, 11.562588888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
20,"[41.449491188880614, 60.26906936558875, 30.370554279684686, 0.0, 0.0, 0.0]","[3, 4, 2, 0, 0, 0]","[1150.2250791070903, 1412.7511751445977, 1657.7193600048747, 0, 0, 0]","[2878.77492089291, 6689.248824855402, 14453.280639995126, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1670, 4883, 4893, 0, 0, 0]","[(69.72906666666667, 0.001, 0.0), (186.9947333333333, 0.00046666666666666666, 0.005599999999999999), (255.8520666666667, 0.022800000000000004, 0.008666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4225.270933333333, 1859.999, 1000.0), (16993.005266666667, 1799.9995333333334, 1524.9944), (34104.147933333334, 1882.6772, 1333.7413333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0013611111111111111), (8, 0.043399999999999994, 0.009922222222222223), (4, 0.0161, 0.009383333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108638888888889), (16097, 51.85660000000001, 6.180077777777777), (32208, 58.1839, 11.630616666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 0, 0, 0, 0]"
21,"[40.87862993298585, 39.150826956307085, 61.2997331016076, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[253.15647776580917, 2173.997327649909, 5269.229438985885, 0, 0, 0]","[3775.843522234191, 5928.0026723500905, 10841.770561014115, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1647, 3172, 9876, 0, 0, 0]","[(110.79813333333334, 0.0011333333333333336, 6.666666666666668e-05), (33.5544, 0.004666666666666667, 0.0011333333333333334), (3648.868066666667, 0.6848666666666667, 0.05313333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4184.201866666666, 1859.9988666666666, 999.9999333333334), (17146.4456, 1799.9953333333333, 1524.9988666666666), (30711.131933333334, 1882.0151333333333, 1333.6968666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0017277777777777777), (3, 0.0, 0.0011055555555555554), (7, 3.2087833333333333, 0.7259666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108272222222222), (16102, 51.900000000000006, 6.188894444444444), (32205, 54.991216666666666, 10.914033333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 0, 0, 0, 0]"
22,"[27.773641102010426, 65.57640088866947, 60.356278319160815, 0.0, 0.0, 0.0]","[2, 4, 4, 0, 0, 0]","[794.709534320222, 2030.0657395284898, 4161.225131365986, 0, 0, 0]","[3234.290465679778, 6071.93426047151, 11949.774868634013, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1119, 5313, 9724, 0, 0, 0]","[(225.79273333333333, 0.0, 0.0), (251.04586666666674, 0.0046, 0.0010666666666666667), (3480.746266666667, 0.6947333333333332, 0.05993333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4069.207266666667, 1860.0, 1000.0), (16928.954133333333, 1799.9954, 1524.9989333333333), (30879.25373333333, 1882.0052666666668, 1333.6900666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.0003111111111111111), (8, 0.0, 0.002438888888888889), (7, 2.819083333333334, 0.6951999999999998), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109688888888888), (16097, 51.900000000000006, 6.18756111111111), (32205, 55.38091666666667, 10.944799999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 0, 0, 0, 0]"
