interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[34.79771655497642, 53.2214268081955, 10.117311153870027, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[727.5350703137225, 1748.062497569263, 1492.2814312988123, 0, 0, 0]","[3301.4649296862776, 6353.937502430737, 14618.718568701188, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1402, 4312, 1630, 0, 0, 0]","[(53.650933333333334, 0.010933333333333335, 0.011666666666666664), (1998.1031999999998, 0.2704, 0.5481333333333333), (1224.7365333333335, 0.0, 0.0009333333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4241.349066666667, 1859.9890666666668, 999.9883333333333), (15181.8968, 1799.7296, 1524.4518666666668), (33135.26346666666, 1882.7, 1333.7490666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0007555555555555555), (10, 1.666666666666667e-05, 0.13982222222222224), (2, 0.0, 4.9999999999999996e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109244444444444), (16095, 51.89998333333334, 6.050177777777777), (32210, 58.2, 11.639949999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
12,"[37.230081906180196, 37.39817329054554, 31.934702997951707, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[784.1935763018319, 1803.704065910671, 1872.9035083957008, 0, 0, 0]","[3244.806423698168, 6298.2959340893285, 14238.0964916043, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1500, 3030, 5145, 0, 0, 0]","[(57.8448, 0.010466666666666666, 0.010333333333333332), (120.36659999999998, 0.09086666666666668, 0.07433333333333333), (1427.4604666666667, 0.018266666666666664, 0.012933333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4237.1552, 1859.9895333333334, 999.9896666666667), (17059.6334, 1799.9091333333333, 1524.9256666666668), (32932.539533333336, 1882.6817333333333, 1333.7370666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0007944444444444445), (8, 0.0, 0.0013277777777777778), (7, 0.0, 0.016916666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109205555555555), (16097, 51.900000000000006, 6.1886722222222215), (32205, 58.2, 11.623083333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
13,"[34.69843633655994, 36.077511725499875, 35.11265594935137, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[439.36745822889833, 1382.852322522778, 3282.3854686697655, 0, 0, 0]","[3589.632541771102, 6719.147677477222, 12828.614531330235, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1398, 2923, 5657, 0, 0, 0]","[(112.5458, 0.010333333333333333, 0.011133333333333334), (533.3746666666666, 0.09966666666666668, 0.2856), (981.4660000000001, 0.276, 0.01786666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4182.4542, 1859.9896666666666, 999.9888666666667), (16646.625333333333, 1799.9003333333333, 1524.7144), (33378.534, 1882.424, 1333.7321333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 1.666666666666667e-05, 0.0017055555555555556), (8, 0.21175, 0.11946111111111113), (7, 1.666666666666667e-05, 0.02815), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09998333333333, 10.108294444444445), (16097, 51.688250000000004, 6.070538888888889), (32205, 58.199983333333336, 11.611849999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
14,"[23.13229089103996, 47.14885213527524, 42.65408726956738, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[929.2626783378265, 2571.6523911639197, 1529.8737087128266, 0, 0, 0]","[3099.7373216621736, 5530.34760883608, 14581.126291287173, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[932, 3820, 6872, 0, 0, 0]","[(58.544599999999996, 0.0, 0.0), (1915.0044666666668, 0.15793333333333331, 0.7935999999999999), (927.9886, 0.025666666666666667, 0.006133333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4236.4554, 1860.0, 1000.0), (15264.995533333333, 1799.8420666666666, 1524.2064), (33432.0114, 1882.6743333333334, 1333.7438666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.001627777777777778), (10, 0.06334999999999999, 0.23996111111111113), (8, 0.05556666666666666, 0.048661111111111106), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108372222222222), (16095, 51.836650000000006, 5.950038888888888), (32204, 58.14443333333334, 11.591338888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
15,"[41.35021097046413, 36.85509750678845, 25.591210973868783, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[847.9964454280996, 1419.8505806036283, 4123.818807983242, 0, 0, 0]","[3181.0035545719, 6682.149419396372, 11987.181192016758, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1666, 2986, 4123, 0, 0, 0]","[(70.16626666666667, 0.0, 0.0), (1388.5321333333334, 0.2002, 0.7402000000000001), (627.7466000000001, 0.03693333333333333, 0.0027333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4224.833733333333, 1860.0, 1000.0), (15791.467866666666, 1799.7998, 1524.2598), (33732.2534, 1882.6630666666667, 1333.7472666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.001288888888888889), (8, 0.0006, 0.1141888888888889), (5, 0.05115, 0.037183333333333325), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108711111111111), (16097, 51.89940000000001, 6.07581111111111), (32207, 58.14885, 11.602816666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
16,"[45.14767932489451, 36.5341890891138, 39.2030289864068, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[942.7636530963946, 1443.4058592412891, 2742.647039538391, 0, 0, 0]","[3086.2363469036054, 6658.594140758711, 13368.352960461609, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1819, 2960, 6316, 0, 0, 0]","[(369.6214000000001, 6.666666666666668e-05, 6.666666666666668e-05), (1338.1132666666665, 0.14326666666666665, 0.4754666666666667), (845.2382666666667, 0.0212, 0.0036666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3925.3786, 1859.9999333333333, 999.9999333333334), (15841.886733333333, 1799.8567333333333, 1524.5245333333332), (33514.76173333333, 1882.6788000000001, 1333.7463333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.12083333333333332, 0.0024333333333333334), (8, 3.333333333333334e-05, 0.12233333333333335), (7, 0.06125, 0.02581111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 66.97916666666666, 10.107566666666665), (16097, 51.89996666666667, 6.067666666666666), (32205, 58.13875, 11.614188888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
17,"[45.69372052618515, 37.53394223648482, 39.72441189249581, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[474.53904722084934, 2005.9988594327297, 2853.7804216619625, 0, 0, 0]","[3554.460952779151, 6096.00114056727, 13257.219578338038, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1841, 3041, 6400, 0, 0, 0]","[(331.34873333333326, 0.00013333333333333334, 6.666666666666668e-05), (1579.8539999999998, 0.1944, 0.48439999999999994), (329.51399999999995, 0.006333333333333334, 0.005600000000000001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3963.6512666666667, 1859.9998666666668, 999.9999333333334), (15600.146, 1799.8056, 1524.5156), (34030.486, 1882.6936666666668, 1333.7444), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.03961666666666667, 0.001961111111111111), (8, 3.333333333333334e-05, 0.1398666666666667), (7, 0.0008666666666666667, 0.01722222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.06038333333333, 10.108038888888888), (16097, 51.89996666666667, 6.050133333333333), (32205, 58.199133333333336, 11.622777777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
18,"[23.554231819310004, 51.32066156504567, 41.25752591397182, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[937.3727455675432, 1718.826905332165, 2611.8466335318362, 0, 0, 0]","[3091.6272544324565, 6383.173094667834, 13499.153366468163, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[949, 4158, 6647, 0, 0, 0]","[(21.32033333333333, 6.666666666666668e-05, 6.666666666666668e-05), (160.7812, 0.013466666666666667, 0.011866666666666668), (69.81700000000001, 0.009333333333333334, 0.00020000000000000004), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4273.679666666667, 1859.9999333333333, 999.9999333333334), (17019.2188, 1799.9865333333332, 1524.9881333333333), (34290.183, 1882.6906666666666, 1333.7498), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0006722222222222222), (9, 0.0, 0.0013), (6, 0.0, 0.0022055555555555552), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109327777777777), (16096, 51.900000000000006, 6.1887), (32206, 58.2, 11.637794444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
19,"[41.27575080665177, 26.56134287830165, 53.47898951027249, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[1252.7947685963734, 2134.5776286589535, 3859.008950875898, 0, 0, 0]","[2776.2052314036264, 5967.4223713410465, 12251.991049124103, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1663, 2152, 8616, 0, 0, 0]","[(32.62049047619048, 0.0, 0.0), (85.98299999999999, 0.0046, 0.0), (1124.0726666666667, 0.014266666666666665, 0.0009333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4262.379509523809, 1860.0, 1000.0), (17094.017, 1799.9954, 1525.0), (33235.92733333333, 1882.6857333333335, 1333.7490666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0007063492063492063), (4, 0.0, 0.0010166666666666666), (8, 1.666666666666667e-05, 0.0032388888888888884), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109293650793651), (16101, 51.900000000000006, 6.188983333333333), (32204, 58.199983333333336, 11.63676111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
20,"[56.8379250434351, 26.56134287830165, 25.833281608838682, 0.0, 0.0, 0.0]","[4, 2, 2, 0, 0, 0]","[1165.1256077703115, 0, 1929.1756166240234, 0, 0, 0]","[2863.8743922296885, 8102, 14181.824383375977, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2290, 2152, 4162, 0, 0, 0]","[(213.18403333333333, 0.0, 0.0), (41.943, 0.0044, 0.0), (1434.4516, 0.004666666666666667, 0.0006666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4081.8159666666666, 1860.0, 1000.0), (17138.057, 1799.9956, 1525.0), (32925.5484, 1882.6953333333333, 1333.7493333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0009293650793650794), (4, 0.0, 0.0010333333333333334), (4, 0.0, 0.001088888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109070634920634), (16101, 51.900000000000006, 6.1889666666666665), (32208, 58.2, 11.63891111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
21,"[61.20625465376024, 9.93581831646507, 39.33958165228726, 0.0, 0.0, 0.0]","[4, 1, 3, 0, 0, 0]","[1079.3536553922538, 411.5683962973614, 5246.675755671986, 0, 0, 0]","[2949.646344607746, 7690.431603702638, 10864.324244328014, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2466, 805, 6338, 0, 0, 0]","[(515.9412666666667, 0.5536, 0.16226666666666667), (64.3126, 0.0009333333333333332, 0.0018666666666666666), (142.6062, 0.007933333333333334, 0.0012666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3779.0587333333333, 1859.4464, 999.8377333333333), (17115.6874, 1799.9990666666667, 1524.9981333333333), (34217.3938, 1882.6920666666667, 1333.7487333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0048333333333333344), (1, 0.0, 0.00014444444444444444), (7, 0.0, 0.0017000000000000001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.105166666666666), (16104, 51.900000000000006, 6.189855555555555), (32205, 58.2, 11.6383), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
