interval,ips,create,start,destroy,apparentips,ram,disk,hostalloc,active
11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1287.9691469947513, 0, 0, 619.0897314485429, 281.5817342772684, 1159.8783019726538, 1607.05935521879, 604.8833407955718, 412.8830870829142]","[0, 1, 2, 3, 3, 4, 4, 5, 5, 5, 5, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 10, 10, 10, 10]","[1, 2, 3, 4, 4, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 11, 11, 11, 11]","[3, 4, 5, 5, 5, 8, 6, 8, 7, 8, 7, 10, 9, 10, 10, 10, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1677.5071213302292, 2259.7473766264893, 611.3363067526898, 1022.0287790173022, 521.7258411200543, 1683.9607611416393, 1874.6166507122373, 1058.378048838097, 423.1464053222682]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (8.3886, 0.004733333333333333, 0.0), (162.1796, 6.666666666666668e-05, 0.0002), (4.6308, 0.001, 0.001), (0.0, 0.0, 0.001), (2.7958000000000003, 0.0, 0.0), (0.0, 0.0044666666666666665, 0.00013333333333333334), (20.971, 0.0044, 0.0), (318.7666, 0.0030666666666666668, 0.0016666666666666668), (9.786200000000001, 0.00013333333333333334, 0.00013333333333333334)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (3, 0.0, 0.0010444444444444446), (1, 0.0, 0.005855555555555556), (3, 0.0, 8.333333333333333e-05), (2, 0.0, 0.0), (2, 0.0, 2.7777777777777776e-05), (2, 0.0, 0.0009055555555555556), (1, 0.0, 0.0008555555555555556), (3, 0.04546666666666667, 0.011127777777777778), (1, 0.0, 9.999999999999999e-05)]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, 0, 1, 0, 2, 2, 1, 0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True]"
12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1161.2390325445572, 1874.6166507122373, 0, 0, 589.4940993031305, 319.3147248848671]","[0, 1, 2, 3, 3, 4, 4, 5, 5, 5, 5, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 10, 10, 10, 10, 11, 11]","[1, 2, 3, 4, 4, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 11, 11, 11, 11, 12, 12]","[3, 4, 5, 5, 5, 8, 6, 8, 7, 8, 7, 10, 9, 10, 10, 10, -1, 11, 11, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1677.5071213302292, 0, 0, 1022.0287790173022, 521.7258411200543, 1683.9607611416393, 1874.6166507122373, 1058.378048838097, 423.1464053222682, 994.406424268722, 597.5596412478345]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (25.1658, 0.004666666666666667, 0.0), 0, 0, (16.7772, 0.0, 0.001), (3.494666666666666, 0.0, 0.0), (0.0, 0.004266666666666667, 6.666666666666668e-05), (15.378733333333331, 0.0044666666666666665, 0.0), (194.3354, 0.003733333333333333, 0.0022666666666666664), (12.232933333333332, 0.0, 0.0), (188.7434, 0.052533333333333335, 0.026266666666666667), (3.3202, 0.0005333333333333334, 0.003933333333333333)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (3, 0.0, 0.0010333333333333334), 0, 0, (2, 0.0, 0.0), (2, 0.0, 0.0), (2, 0.0, 0.0008555555555555556), (1, 0.0, 0.0007944444444444444), (3, 0.0006833333333333333, 0.003388888888888888), (1, 0.0, 6.111111111111111e-05), (2, 0.0, 0.004538888888888889), (1, 0.0, 0.0)]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, 1, 0, 2, 2, 1, 0, 1, 0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, True, True, True, True, True, True, True, True]"
13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 854.9798584322713, 401.4926806578124, 3054.608628262828, 2086.9171845041096, 676.3704021294876, 965.1748065231225, 705.2964897923745]","[0, 1, 2, 3, 3, 4, 4, 5, 5, 5, 5, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 10, 10, 10, 10, 11, 11, 12, 12, 12, 12, 12]","[1, 2, 3, 4, 4, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 11, 11, 11, 11, 12, 12, 13, 13, 13, 13, 13]","[3, 4, 5, 5, 5, 8, 6, 8, 7, 8, 7, 10, 9, 10, 10, 10, 12, 11, 11, 12, 12, -1, -1, 12, 12, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1683.9607611416393, 1874.6166507122373, 0, 0, 994.406424268722, 597.5596412478345, 3157.4334564205146, 2086.9171845041096, 1249.9777185935363, 965.1748065231225, 798.1155822728865]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (0.0, 0.0044, 6.666666666666668e-05), (43.3408, 0.0044, 0.0), 0, 0, (118.83806666666663, 0.05193333333333333, 0.02586666666666667), (3.582, 0.0, 0.0), (13.981, 0.004533333333333333, 6.666666666666668e-05), (0.0, 0.004733333333333333, 0.00013333333333333334), (1272.2718666666667, 0.0006666666666666666, 0.001), (22.019599999999997, 0.007, 0.0020666666666666667), (7.5578, 0.0004, 0.0003333333333333333)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (2, 0.0, 0.0008444444444444444), (1, 0.0, 0.0007999999999999999), 0, 0, (2, 0.0, 0.0007678571428571428), (1, 0.0, 0.0), (2, 0.0, 0.0010944444444444443), (3, 0.0, 0.0014222222222222223), (1, 0.0, 0.00017777777777777779), (1, 0.0, 0.00039999999999999996), (3, 0.0, 9.444444444444444e-05)]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, -1, -1, 1, 0, 2, 2, 1, 1, 0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, True, True, True, True, True, True, True]"
14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1330.8480150536827, 2047.4685270814605, 788.0422809706146, 0, 717.6528313757843, 398.9829821031236]","[0, 1, 2, 3, 3, 4, 4, 5, 5, 5, 5, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 10, 10, 10, 10, 11, 11, 12, 12, 12, 12, 12, 13]","[1, 2, 3, 4, 4, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 11, 11, 11, 11, 12, 12, 13, 13, 13, 13, 13, 14]","[3, 4, 5, 5, 5, 8, 6, 8, 7, 8, 7, 10, 9, 10, 10, 10, 12, 11, 11, 12, 12, 13, 13, 12, 12, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 994.406424268722, 597.5596412478345, 3157.4334564205146, 2086.9171845041096, 1249.9777185935363, 965.1748065231225, 798.1155822728865, 531.5634697569955]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (115.3428, 0.052, 0.0258), (1.2230666666666665, 0.0, 0.0), (2.7962, 0.0046, 0.0), (0.0, 0.004666666666666667, 6.666666666666668e-05), (1181.3953333333332, 0.0004, 0.001), (25.864466666666672, 0.007, 0.0020666666666666667), (4.936533333333333, 0.028399999999999998, 0.028466666666666664), (2.3588, 0.029066666666666668, 0.028866666666666672)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (2, 0.0, 0.0008944444444444443), (1, 0.0, 0.0), (2, 0.0, 0.0010388888888888889), (3, 0.0, 0.001661111111111111), (1, 0.0, 0.0001111111111111111), (1, 0.0, 0.0004388888888888889), (3, 0.0, 8.88888888888889e-05), (3, 0.0, 2.2222222222222223e-05)]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 0, 2, 5, 1, 1, 0, 0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True]"
15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 738.1438078860564, 394.16843119387465, 1614.403632382624, 807.2018146390005, 1159.8783019726538, 423.04803616590937]","[0, 1, 2, 3, 3, 4, 4, 5, 5, 5, 5, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 10, 10, 10, 10, 11, 11, 12, 12, 12, 12, 12, 13, 14, 14, 14, 14]","[1, 2, 3, 4, 4, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 11, 11, 11, 11, 12, 12, 13, 13, 13, 13, 13, 14, 15, 15, 15, 15]","[3, 4, 5, 5, 5, 8, 6, 8, 7, 8, 7, 10, 9, 10, 10, 10, 12, 11, 11, 12, 12, 13, 13, 12, 12, 14, 14, -1, -1, -1, 14, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3157.4334564205146, 2086.9171845041096, 1249.9777185935363, 0, 798.1155822728865, 531.5634697569955, 1620.380595458781, 810.190296171332, 1683.9607611416393, 568.7994490698327]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (8.3886, 0.0044, 0.0), (0.0, 0.004533333333333333, 0.0), (1097.5094, 0.0, 0.0009333333333333332), 0, (9.917466666666668, 0.0834, 0.08346666666666668), (3.9317333333333333, 0.023666666666666673, 0.023399999999999997), (159.38306666666668, 0.0, 0.0), (19.922400000000003, 0.0002, 0.00013333333333333334), (0.0, 0.0044666666666666665, 0.00013333333333333334), (36.3506, 0.004666666666666667, 6.666666666666668e-05)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (2, 0.0, 0.00105), (3, 0.0, 0.0012944444444444446), (1, 0.0, 6.666666666666667e-05), 0, (3, 0.0, 9.999999999999999e-05), (3, 0.0, 2.2222222222222223e-05), (3, 0.0, 0.00035), (1, 0.0, 0.0004222222222222222), (2, 0.0, 0.0009055555555555556), (1, 0.0, 0.0011277777777777777)]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 5, 5, 1, -1, 0, 0, 2, 1, 2, 0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, False, True, True, True, True, True, True]"
16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 798.1155822728865, 452.00443772094604, 1605.3328675697371, 802.6664322412792, 1161.2390325445572, 568.7994490698327, 1727.9414031281997, 594.1340891818422]","[0, 1, 2, 3, 3, 4, 4, 5, 5, 5, 5, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 10, 10, 10, 10, 11, 11, 12, 12, 12, 12, 12, 13, 14, 14, 14, 14, 15, 15]","[1, 2, 3, 4, 4, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 11, 11, 11, 11, 12, 12, 13, 13, 13, 13, 13, 14, 15, 15, 15, 15, 16, 16]","[3, 4, 5, 5, 5, 8, 6, 8, 7, 8, 7, 10, 9, 10, 10, 10, 12, 11, 11, 12, 12, 13, 13, 12, 12, 14, 14, 15, 15, 15, 14, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 798.1155822728865, 531.5634697569955, 1620.380595458781, 810.190296171332, 1683.9607611416393, 568.7994490698327, 2178.0351468661884, 594.1340891818422]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (7.3831999999999995, 0.08413333333333334, 0.08433333333333333), (5.5048, 0.026666666666666672, 0.026466666666666666), (74.09926666666667, 0.0, 0.0), (20.62146666666667, 0.0, 0.0), (0.0, 0.004266666666666667, 6.666666666666668e-05), (67.1088, 0.0046, 0.0), (130.0232, 0.015933333333333334, 0.022066666666666665), (52.4282, 0.0002, 0.00013333333333333334)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (3, 0.0, 9.444444444444444e-05), (3, 0.0, 2.7777777777777776e-05), (3, 0.0, 0.0), (1, 0.0, 1.6666666666666667e-05), (2, 0.0, 0.0008555555555555556), (1, 0.0, 0.001027777777777778), (2, 0.0, 2.2222222222222223e-05), (3, 0.0, 0.0007944444444444444)]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 3, 0, 5, 1, 2, 0, 2, 0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True]"
17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1865.571789951444, 0, 605.2074355786712]","[0, 1, 2, 3, 3, 4, 4, 5, 5, 5, 5, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 10, 10, 10, 10, 11, 11, 12, 12, 12, 12, 12, 13, 14, 14, 14, 14, 15, 15, 16]","[1, 2, 3, 4, 4, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 11, 11, 11, 11, 12, 12, 13, 13, 13, 13, 13, 14, 15, 15, 15, 15, 16, 16, 17]","[3, 4, 5, 5, 5, 8, 6, 8, 7, 8, 7, 10, 9, 10, 10, 10, 12, 11, 11, 12, 12, 13, 13, 12, 12, 14, 14, 15, 15, 15, 14, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 798.1155822728865, 531.5634697569955, 1620.380595458781, 810.190296171332, 1683.9607611416393, 568.7994490698327, 2178.0351468661884, 594.1340891818422, 605.2074355786712]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (5.679399999999999, 0.0432, 0.04346666666666667), (5.2424, 0.0238, 0.023600000000000003), (92.2744, 0.0, 0.0), (19.922400000000003, 0.0002666666666666667, 0.0002), (0.0, 0.0044, 6.666666666666668e-05), (30.758200000000002, 0.0046, 6.666666666666668e-05), (134.2174, 0.012666666666666665, 0.017533333333333335), (40.5444, 0.0, 0.0), (13.630799999999999, 0.002, 0.001)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (3, 0.0, 8.88888888888889e-05), (3, 0.0, 4.9999999999999996e-05), (3, 1.666666666666667e-05, 0.0002722222222222222), (1, 0.0, 2.2222222222222223e-05), (2, 0.0, 0.0008444444444444444), (1, 0.0, 0.0011166666666666666), (2, 0.0, 3.3333333333333335e-05), (3, 0.0, 0.00039444444444444444), (1, 0.0, 0.0003833333333333333)]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 3, 3, 5, 4, 2, 0, 5, 0, 0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True]"
18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 971.062093797411, 1510.7508426135992, 836.0512759994466, 909.7357655056462, 579.2040495482095, 555.426975916416]","[0, 1, 2, 3, 3, 4, 4, 5, 5, 5, 5, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 10, 10, 10, 10, 11, 11, 12, 12, 12, 12, 12, 13, 14, 14, 14, 14, 15, 15, 16, 17, 17, 17, 17, 17, 17]","[1, 2, 3, 4, 4, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 11, 11, 11, 11, 12, 12, 13, 13, 13, 13, 13, 14, 15, 15, 15, 15, 16, 16, 17, 18, 18, 18, 18, 18, 18]","[3, 4, 5, 5, 5, 8, 6, 8, 7, 8, 7, 10, 9, 10, 10, 10, 12, 11, 11, 12, 12, 13, 13, 12, 12, 14, 14, 15, 15, 15, 14, 17, 17, 17, 17, 17, 17, -1, 17, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2178.0351468661884, 0, 605.2074355786712, 971.062093797411, 2143.2883599075767, 849.1835975767124, 909.7357655056462, 940.7363078716186, 557.033011368459]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (195.73366666666664, 0.0136, 0.018666666666666668), 0, (21.32053333333333, 0.002, 0.001), (18.8738, 6.666666666666668e-05, 0.0), (444.5958, 0.26313333333333333, 0.009800000000000001), (72.70086666666668, 0.005533333333333332, 0.004066666666666666), (13.281333333333336, 0.0, 0.0), (2.4026666666666667, 0.0, 0.0), (142.60586666666666, 0.0007333333333333332, 0.0006)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (2, 0.0021000000000000003, 0.00030555555555555555), 0, (1, 0.0, 0.00037222222222222225), (1, 0.0, 0.00075), (2, 0.0, 0.009683333333333334), (3, 0.0, 0.0015388888888888893), (2, 0.0, 1.6666666666666667e-05), (2, 0.0, 8.333333333333333e-05), (1, 0.0, 0.02883888888888889)]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 5, -1, 0, 1, 2, 1, 1, 1, 0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, True, True, True, True, True, True, True]"
19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 867.816385407974, 1529.8737087128266, 849.1835975767124, 0, 0, 557.033011368459, 1334.8951447236057, 431.4771930300991]","[0, 1, 2, 3, 3, 4, 4, 5, 5, 5, 5, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 10, 10, 10, 10, 11, 11, 12, 12, 12, 12, 12, 13, 14, 14, 14, 14, 15, 15, 16, 17, 17, 17, 17, 17, 17, 18, 18]","[1, 2, 3, 4, 4, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 11, 11, 11, 11, 12, 12, 13, 13, 13, 13, 13, 14, 15, 15, 15, 15, 16, 16, 17, 18, 18, 18, 18, 18, 18, 19, 19]","[3, 4, 5, 5, 5, 8, 6, 8, 7, 8, 7, 10, 9, 10, 10, 10, 12, 11, 11, 12, 12, 13, 13, 12, 12, 14, 14, 15, 15, 15, 14, 17, 17, 17, 17, 17, 17, 18, 17, 18, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 971.062093797411, 2143.2883599075767, 849.1835975767124, 909.7357655056462, 940.7363078716186, 557.033011368459, 1338.697343266122, 431.4771930300991]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (8.388333333333334, 0.0, 0.0), (327.15540000000004, 0.016933333333333335, 0.001066666666666667), (74.09886666666668, 0.005333333333333333, 0.0041333333333333335), (12.5824, 0.0, 0.0), (7.208333333333332, 0.0, 0.0), (98.56566666666669, 0.0007333333333333332, 0.0002666666666666667), (4.9803999999999995, 0.0, 0.0), (14.5486, 0.0, 0.0)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (1, 0.0, 0.0006333333333333333), (2, 0.0, 0.00023888888888888888), (3, 0.0, 0.0008222222222222222), (2, 0.0, 1.1111111111111112e-05), (2, 0.0, 8.88888888888889e-05), (1, 0.0, 0.0016666666666666668), (2, 0.0, 0.0), (1, 0.0, 1.6666666666666667e-05)]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 4, 5, 1, 1, 1, 3, 1, 0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True]"
20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1319.7662014688208, 421.6914372503411, 1607.05935521879, 1397.7390594094966, 526.216990066169]","[0, 1, 2, 3, 3, 4, 4, 5, 5, 5, 5, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 10, 10, 10, 10, 11, 11, 12, 12, 12, 12, 12, 13, 14, 14, 14, 14, 15, 15, 16, 17, 17, 17, 17, 17, 17, 18, 18, 19, 19, 19]","[1, 2, 3, 4, 4, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 11, 11, 11, 11, 12, 12, 13, 13, 13, 13, 13, 14, 15, 15, 15, 15, 16, 16, 17, 18, 18, 18, 18, 18, 18, 19, 19, 20, 20, 20]","[3, 4, 5, 5, 5, 8, 6, 8, 7, 8, 7, 10, 9, 10, 10, 10, 12, 11, 11, 12, 12, 13, 13, 12, 12, 14, 14, 15, 15, 15, 14, 17, 17, 17, 17, 17, 17, 18, 17, 18, -1, -1, -1, 19, 19, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 971.062093797411, 2143.2883599075767, 849.1835975767124, 0, 0, 557.033011368459, 1338.697343266122, 431.4771930300991, 1874.6166507122373, 1700.3789519328436, 590.8682637939636]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (4.1941999999999995, 6.666666666666668e-05, 0.0), (369.0984, 0.0174, 0.0011333333333333332), (53.1276, 0.0052, 0.003733333333333333), 0, 0, (121.6344, 0.0005333333333333334, 0.0002), (4.4996, 0.0, 0.0), (13.762, 0.0, 0.0), (20.971, 0.0044, 0.0), (0.0, 0.0, 0.0), (0.0, 0.0, 0.0)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (1, 0.0, 0.0006333333333333333), (2, 0.0, 0.00023888888888888888), (3, 0.0, 0.0011277777777777777), 0, 0, (1, 0.0, 0.0015388888888888887), (2, 0.0, 0.0), (1, 0.0, 1.1111111111111112e-05), (1, 0.0, 0.0008555555555555556), (2, 0.0, 0.0), (3, 0.0, 1.6666666666666667e-05)]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 4, 5, 1, -1, -1, 3, 4, 3, 2, 2, 0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, False, False, True, True, True, True, True, True]"
