interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
1,"[11.39240506329114, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0]","[281.392397297898, 0, 0, 0, 0, 0]","[3747.6076027021018, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[459, 0, 0, 0, 0, 0]","[(11.577533333333333, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4283.422466666667, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 9.999999999999999e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.1099), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
2,"[23.08265078183172, 0.0, 0.0, 0.0, 0.0, 0.0]","[2, 0, 0, 0, 0, 0]","[267.6050180976449, 0, 0, 0, 0, 0]","[3761.394981902355, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[930, 0, 0, 0, 0, 0]","[(16.077133333333332, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4278.922866666667, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 8.333333333333333e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109916666666667), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
3,"[21.66790766939687, 15.502345099975315, 0.0, 0.0, 0.0, 0.0]","[2, 1, 0, 0, 0, 0]","[397.33107594720565, 1256.0025722833768, 0, 0, 0, 0]","[3631.6689240527944, 6845.997427716623, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[873, 1256, 0, 0, 0, 0]","[(294.9108666666666, 0.5272666666666668, 0.15786666666666668), (304.7858, 0.0, 0.0034), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4000.0891333333334, 1859.4727333333333, 999.8421333333333), (16875.2142, 1800.0, 1524.9966), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.004022222222222221), (2, 0.0, 0.0001277777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.105977777777778), (16103, 51.900000000000006, 6.189872222222221), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
4,"[20.029784065524943, 29.437176005924464, 0.0, 0.0, 0.0, 0.0]","[2, 2, 0, 0, 0, 0]","[613.5951437362907, 1306.970809542454, 0, 0, 0, 0]","[3415.4048562637095, 6795.029190457546, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[807, 2385, 0, 0, 0, 0]","[(1631.5834, 0.10006666666666666, 0.030399999999999996), (1909.106466666667, 0.0004, 0.0046), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(2663.4166, 1859.8999333333334, 999.9696), (15270.893533333332, 1799.9996, 1524.9954), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0039055555555555553), (4, 0.0, 0.0001722222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.106094444444444), (16101, 51.900000000000006, 6.1898277777777775), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
5,"[32.98585256887565, 29.437176005924464, 0.0, 0.0, 0.0, 0.0]","[3, 2, 0, 0, 0, 0]","[1109.0534517268543, 774.2450027182396, 0, 0, 0, 0]","[2919.9465482731457, 7327.754997281761, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1329, 2385, 0, 0, 0, 0]","[(1534.0655333333334, 0.0068000000000000005, 0.022533333333333332), (1581.9505333333334, 0.00013333333333333334, 0.0034), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(2760.9344666666666, 1859.9932, 999.9774666666667), (15598.049466666667, 1799.9998666666668, 1524.9966), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0038277777777777776), (4, 0.0, 9.999999999999999e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.106172222222222), (16101, 51.900000000000006, 6.1899), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
6,"[44.35343757756267, 13.934830905949147, 11.63180435727143, 0.0, 0.0, 0.0]","[4, 1, 1, 0, 0, 0]","[458.24219408979775, 0, 1607.05935521879, 0, 0, 0]","[3570.7578059102025, 8102, 14503.94064478121, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1787, 1129, 1874, 0, 0, 0]","[(1458.7420000000004, 0.008266666666666667, 0.029400000000000003), (1003.1375333333331, 0.0003333333333333333, 0.001066666666666667), (20.971, 0.0044, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(2836.258, 1859.9917333333333, 999.9706), (16176.862466666667, 1799.9996666666666, 1524.9989333333333), (34339.029, 1882.6956, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.004988888888888888), (2, 0.0032, 0.0015333333333333332), (1, 0.0, 0.0008555555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.10501111111111), (16103, 51.896800000000006, 6.188466666666666), (32211, 58.2, 11.639144444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
7,"[27.599900719781584, 44.7543816341644, 24.964310098690337, 0.0, 0.0, 0.0]","[2, 3, 2, 0, 0, 0]","[830.6160785512968, 3030.1932825986505, 1874.6166507122373, 0, 0, 0]","[3198.3839214487034, 5071.8067174013495, 14236.383349287762, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1112, 3626, 4022, 0, 0, 0]","[(17.8252, 0.0, 0.0), (2225.7768, 0.0058000000000000005, 0.0019333333333333338), (113.24573333333333, 0.5356, 0.43746666666666656), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4277.1748, 1860.0, 1000.0), (14954.2232, 1799.9942, 1524.9980666666668), (34246.75426666666, 1882.1644000000001, 1333.3125333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.042083333333333334, 0.01552777777777778), (4, 0.0, 0.001277777777777778), (2, 0.0, 0.0022611111111111104), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.05791666666666, 10.094472222222223), (16101, 51.900000000000006, 6.188722222222221), (32210, 58.2, 11.637738888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
8,"[38.19806403574088, 44.7543816341644, 11.63180435727143, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[1453.917366750755, 2839.6636112955293, 0, 0, 0, 0]","[2575.082633249245, 5262.336388704471, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1539, 3626, 1874, 0, 0, 0]","[(34.951, 0.0038666666666666663, 0.002), (2046.8189333333335, 0.004933333333333333, 0.0018666666666666666), (43.3408, 0.0044, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4260.049, 1859.9961333333333, 999.998), (15133.181066666666, 1799.9950666666666, 1524.9981333333333), (34316.6592, 1882.6956, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0011777777777777778), (4, 1.666666666666667e-05, 0.0013166666666666667), (1, 0.0, 0.0007999999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108822222222221), (16101, 51.89998333333334, 6.188683333333333), (32211, 58.2, 11.639199999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
9,"[49.764209481260856, 44.7543816341644, 0.0, 0.0, 0.0, 0.0]","[4, 3, 0, 0, 0, 0]","[665.5290925127913, 2161.550485395696, 0, 0, 0, 0]","[3363.470907487209, 5940.449514604305, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2005, 3626, 0, 0, 0, 0]","[(41.41693333333333, 0.004333333333333333, 0.0020666666666666667), (2035.6340666666665, 0.0046, 0.0017333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4253.583066666667, 1859.9956666666667, 999.9979333333333), (15144.365933333334, 1799.9954, 1524.9982666666667), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0008888888888888887), (4, 0.04549999999999999, 0.01767777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.10911111111111), (16101, 51.85450000000001, 6.172322222222221), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
10,"[32.56391164060561, 57.282152554924714, 15.697349636894048, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[396.6300035307897, 1261.249125263586, 2529.022779409242, 0, 0, 0]","[3632.3699964692105, 6840.750874736414, 13581.977220590757, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1312, 4641, 2529, 0, 0, 0]","[(48.97553333333334, 0.004, 0.002), (1221.9395333333334, 0.007733333333333333, 0.019066666666666666), (58.7202, 0.004666666666666667, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4246.024466666667, 1859.996, 999.998), (15958.060466666666, 1799.9922666666666, 1524.9809333333333), (34301.2798, 1882.6953333333333, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 5e-05, 0.0002888888888888889), (8, 0.06103333333333333, 0.014755555555555555), (2, 0.0, 0.0010999999999999998), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.09994999999999, 10.10971111111111), (16097, 51.83896666666667, 6.175244444444444), (32210, 58.2, 11.6389), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
