interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
1,"[16.778356912385206, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0]","[674.467370947671, 0, 0, 0, 0, 0]","[3354.532629052329, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[676, 0, 0, 0, 0, 0]","[(51.3798, 6.666666666666668e-05, 0.00013333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4243.6202, 1859.9999333333333, 999.9998666666667), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(1, 0.0, 0.0006666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4025, 67.1, 10.109333333333332), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
2,"[32.34053114916853, 0.0, 0.0, 0.0, 0.0, 0.0]","[2, 0, 0, 0, 0, 0]","[1101.645072541971, 0, 0, 0, 0, 0]","[2927.354927458029, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1303, 0, 0, 0, 0, 0]","[(403.00186666666673, 6.666666666666668e-05, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3891.9981333333335, 1859.9999333333333, 999.9999333333334), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.12083333333333332, 0.00215), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 66.97916666666666, 10.10785), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
3,"[45.56962025316456, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, 0, 0, 0, 0, 0]","[292.65991900139494, 0, 0, 0, 0, 0]","[3736.340080998605, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1836, 0, 0, 0, 0, 0]","[(432.0121333333332, 0.0846, 0.0048), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3862.987866666667, 1859.9154, 999.9952), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.03961666666666667, 0.08288333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.06038333333333, 10.027116666666666), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
4,"[28.021841648051627, 35.44803752159961, 0.0, 0.0, 0.0, 0.0]","[2, 2, 0, 0, 0, 0]","[563.9394620750188, 2218.3111798670157, 0, 0, 0, 0]","[3465.060537924981, 5883.688820132984, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1129, 2872, 0, 0, 0, 0]","[(143.305, 0.08913333333333334, 0.004266666666666667), (1230.3286666666668, 6.666666666666668e-05, 0.0019333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4151.695, 1859.9108666666666, 999.9957333333333), (15949.671333333334, 1799.9999333333333, 1524.9980666666668), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.07645555555555555), (3, 0.0, 4.9999999999999996e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.033544444444443), (16102, 51.900000000000006, 6.18995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
5,"[28.64234301315463, 50.86398420143175, 0.0, 0.0, 0.0, 0.0]","[2, 3, 0, 0, 0, 0]","[766.9976069023642, 1567.2541625080487, 0, 0, 0, 0]","[3262.002393097636, 6534.7458374919515, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1154, 4121, 0, 0, 0, 0]","[(67.6328, 0.004866666666666667, 0.0), (994.0488666666666, 0.017666666666666664, 0.005333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4227.3672, 1859.9951333333333, 1000.0), (16185.951133333334, 1799.9823333333334, 1524.9946666666667), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.00105), (4, 0.0032333333333333337, 0.00044444444444444447), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.10895), (16101, 51.89676666666667, 6.189555555555555), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
6,"[38.744105237031526, 32.856084917304365, 16.324250512072496, 0.0, 0.0, 0.0]","[3, 2, 1, 0, 0, 0]","[248.71930150793688, 0, 1809.1393031047937, 0, 0, 0]","[3780.280698492063, 8102, 14301.860696895206, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1561, 2662, 2630, 0, 0, 0]","[(48.5838, 0.009333333333333332, 6.666666666666668e-05), (1336.5839333333333, 0.0, 0.0009333333333333334), (1073.7413333333332, 0.0, 0.0008666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4246.4162, 1859.9906666666666, 999.9999333333334), (15843.416066666667, 1800.0, 1524.9990666666667), (33286.25866666667, 1882.7, 1333.7491333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.0, 0.002138888888888889), (3, 0.04621666666666667, 0.01663888888888889), (1, 0.0, 5.555555555555555e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.107861111111111), (16102, 51.85378333333334, 6.17336111111111), (32211, 58.2, 11.639944444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
7,"[26.309257880367337, 23.611453961984697, 44.29271926013283, 0.0, 0.0, 0.0]","[2, 2, 3, 0, 0, 0]","[643.8914976324761, 1488.496285376028, 4373.346547952609, 0, 0, 0]","[3385.108502367524, 6613.503714623972, 11737.65345204739, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1060, 1913, 7136, 0, 0, 0]","[(37.049, 0.004666666666666667, 0.0), (76.89546666666666, 0.0092, 0.0114), (1266.6791333333333, 0.009600000000000001, 0.001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4257.951, 1859.9953333333333, 1000.0), (17103.104533333335, 1799.9908, 1524.9886), (33093.32086666667, 1882.6904, 1333.749), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0010277777777777776), (4, 1.666666666666667e-05, 0.0005777777777777778), (4, 0.04506666666666667, 0.018116666666666663), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108972222222222), (16101, 51.89998333333334, 6.1894222222222215), (32208, 58.15493333333334, 11.621883333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
8,"[43.062794738148426, 23.611453961984697, 44.29271926013283, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1066.7567908808678, 1912.90126327208, 0, 0, 0, 0]","[2962.243209119132, 6189.0987367279195, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1735, 1913, 7136, 0, 0, 0]","[(52.03473333333333, 0.005466666666666666, 0.00013333333333333337), (111.84793333333333, 0.008866666666666667, 0.011066666666666664), (1303.0300666666667, 0.009333333333333334, 0.0007333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4242.965266666667, 1859.9945333333333, 999.9998666666667), (17068.152066666666, 1799.9911333333334, 1524.9889333333333), (33056.969933333334, 1882.6906666666666, 1333.7492666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.001677777777777778), (4, 1.666666666666667e-05, 0.00043888888888888884), (4, 1.666666666666667e-05, 0.0021), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108322222222222), (16101, 51.89998333333334, 6.189561111111111), (32208, 58.199983333333336, 11.637899999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
9,"[43.33581533879374, 38.373241175018514, 0.0, 0.0, 0.0, 0.0]","[3, 3, 0, 0, 0, 0]","[993.5713479999044, 1193.8774572874102, 0, 0, 0, 0]","[3035.4286520000956, 6908.12254271259, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1746, 3109, 0, 0, 0, 0]","[(71.87046666666667, 0.005666666666666667, 6.666666666666668e-05), (117.0902, 0.008866666666666667, 0.0108), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4223.129533333334, 1859.9943333333333, 999.9999333333334), (17062.9098, 1799.9911333333334, 1524.9892), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0017277777777777777), (6, 0.0, 0.0059499999999999996), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108272222222222), (16099, 51.900000000000006, 6.184049999999999), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
10,"[44.20451724993795, 25.722043939767957, 23.369126683632302, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[604.1926300925959, 2011.9316978908037, 2721.9693409204347, 0, 0, 0]","[3424.807369907404, 6090.068302109196, 13389.030659079566, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1781, 2084, 3765, 0, 0, 0]","[(71.17113333333333, 0.0058000000000000005, 6.666666666666668e-05), (10.091533333333334, 0.0008, 0.0008), (137.0138, 0.009266666666666666, 0.00013333333333333337), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4223.828866666667, 1859.9942, 999.9999333333334), (17169.908466666668, 1799.9992, 1524.9992), (34222.9862, 1882.6907333333334, 1333.7498666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0017388888888888888), (3, 0.0, 0.0006888888888888891), (2, 0.0, 0.0022055555555555552), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.10826111111111), (16102, 51.900000000000006, 6.1893111111111105), (32210, 58.2, 11.637794444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
