interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[35.49267808389178, 42.86595902246359, 35.57817640121656, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[631.3435497530828, 1098.6487788948416, 3647.5052425566355, 0, 0, 0]","[3397.6564502469173, 7003.351221105158, 12463.494757443365, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1430, 3473, 5732, 0, 0, 0]","[(82.13706666666667, 12.107333333333337, 12.139266666666664), (1660.9427999999998, 0.0051333333333333335, 0.008266666666666665), (2350.2073333333333, 0.0021333333333333334, 0.0042), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4212.862933333334, 1847.8926666666666, 987.8607333333333), (15519.0572, 1799.9948666666667, 1524.9917333333333), (32009.792666666668, 1882.6978666666666, 1333.7458), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0012777777777777776), (7, 0.3453333333333333, 0.022916666666666665), (5, 0.0, 0.0011555555555555557), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108722222222221), (16098, 51.55466666666667, 6.167083333333333), (32207, 58.2, 11.638844444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
12,"[37.552742616033754, 42.19945692421624, 45.67065979765378, 0.0, 0.0, 0.0]","[3, 3, 4, 0, 0, 0]","[729.7483133233072, 2191.9949002753183, 3410.3590822587025, 0, 0, 0]","[3299.2516866766928, 5910.005099724682, 12700.640917741297, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1513, 3419, 7358, 0, 0, 0]","[(72.56953333333334, 10.272666666666666, 10.300266666666666), (1649.7582, 0.0048, 0.008066666666666666), (2477.4346, 0.0014666666666666667, 0.004), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4222.430466666667, 1849.7273333333333, 989.6997333333334), (15530.2418, 1799.9952, 1524.9919333333332), (31882.5654, 1882.6985333333334, 1333.746), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 7.777777777777778e-05), (8, 0.04408333333333333, 0.013349999999999999), (7, 0.0, 0.0009277777777777776), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109922222222222), (16097, 51.85591666666667, 6.1766499999999995), (32205, 58.2, 11.639072222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
13,"[43.857036485480265, 41.22438903974327, 43.194090993730995, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[413.8959424085754, 2206.577856102922, 3098.0258653577794, 0, 0, 0]","[3615.1040575914244, 5895.422143897078, 13012.97413464222, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1767, 3340, 6959, 0, 0, 0]","[(62.12726666666667, 0.0, 0.0), (1625.6408666666664, 0.00046666666666666666, 0.0025333333333333336), (1456.8212, 0.35173333333333334, 0.014000000000000002), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4232.872733333334, 1860.0, 1000.0), (15554.359133333333, 1799.9995333333334, 1524.9974666666667), (32903.1788, 1882.3482666666666, 1333.736), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 4.4444444444444447e-05), (7, 0.06426666666666667, 0.011161111111111111), (6, 0.0007166666666666667, 0.0014), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109955555555555), (16098, 51.83573333333334, 6.1788388888888885), (32206, 58.199283333333334, 11.638599999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
14,"[31.471829238024323, 67.76104665514687, 43.39891999255167, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[803.3723027950753, 3502.819787683854, 5194.125760194927, 0, 0, 0]","[3225.6276972049245, 4599.180212316146, 10916.874239805073, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1268, 5490, 6992, 0, 0, 0]","[(83.53553333333332, 0.08446666666666666, 0.004733333333333333), (3597.0507333333335, 0.0003333333333333334, 0.0029333333333333334), (128.6252, 0.004866666666666667, 0.0003333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4211.464466666666, 1859.9155333333333, 999.9952666666667), (13582.949266666667, 1799.9996666666666, 1524.9970666666666), (34231.3748, 1882.6951333333334, 1333.7496666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.08105555555555555), (10, 0.0, 0.0014222222222222223), (5, 0.0, 0.007016666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.028944444444443), (16095, 51.900000000000006, 6.188577777777777), (32207, 58.2, 11.632983333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
15,"[49.71456937205262, 67.76104665514687, 33.31264353547266, 0.0, 0.0, 0.0]","[3, 4, 2, 0, 0, 0]","[735.310726432239, 0, 1096.2276735558148, 0, 0, 0]","[3293.689273567761, 8102, 15014.772326444185, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2003, 5490, 5367, 0, 0, 0]","[(113.07039999999999, 0.0876, 0.011666666666666669), (3494.1152, 0.7906000000000001, 0.019799999999999998), (181.753, 0.0044666666666666665, 0.0006666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4181.9296, 1859.9124, 999.9883333333333), (13685.8848, 1799.2094, 1524.9802), (34178.247, 1882.6955333333333, 1333.7493333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.07732777777777777), (10, 0.0, 0.0007222222222222222), (3, 1.666666666666667e-05, 0.0034888888888888886), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.03267222222222), (16095, 51.900000000000006, 6.189277777777777), (32209, 58.199983333333336, 11.63651111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
16,"[31.695209729461403, 21.09355714638361, 60.38731301595184, 0.0, 0.0, 0.0]","[2, 2, 5, 0, 0, 0]","[859.6636979702827, 1696.858815706269, 6520.545755808949, 0, 0, 0]","[3169.3363020297174, 6405.1411842937305, 9590.45424419105, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1277, 1709, 9729, 0, 0, 0]","[(91.48759999999999, 0.0066, 0.010866666666666667), (76.10846666666669, 0.026266666666666664, 0.024466666666666664), (513.1024, 0.028866666666666665, 0.0019333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4203.5124, 1859.9934, 999.9891333333334), (17103.89153333333, 1799.9737333333333, 1524.9755333333333), (33846.8976, 1882.6711333333333, 1333.7480666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.0011722222222222223), (6, 0.0, 0.0015388888888888893), (9, 0.05115, 0.04507222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.108827777777778), (16099, 51.900000000000006, 6.188461111111111), (32203, 58.14885, 11.594927777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
17,"[48.10126582278481, 21.09355714638361, 48.476196387561295, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[680.8907622733955, 1238.4625055833, 4281.549079969083, 0, 0, 0]","[3348.1092377266045, 6863.5374944167, 11829.450920030917, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1938, 1709, 7810, 0, 0, 0]","[(58.150800000000004, 0.0036, 0.007666666666666667), (78.55486666666668, 0.024399999999999998, 0.022666666666666665), (383.079, 0.009600000000000001, 0.0006), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4236.8492, 1859.9964, 999.9923333333334), (17101.445133333335, 1799.9756, 1524.9773333333333), (33976.921, 1882.6904, 1333.7494), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.00235), (6, 0.0, 0.0008222222222222222), (8, 0.06125, 0.027677777777777777), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.10765), (16099, 51.900000000000006, 6.189177777777777), (32204, 58.13875, 11.612322222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
18,"[42.88905435591958, 33.18933596642804, 37.185773694991, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[903.9934759661057, 1738.469381839133, 0, 0, 0, 0]","[3125.0065240338945, 6363.530618160867, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1728, 2689, 5991, 0, 0, 0]","[(506.0235333333333, 4.8066, 0.024400000000000005), (70.6904, 0.025666666666666664, 0.023666666666666666), (368.3990666666666, 0.010533333333333334, 0.005533333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3788.9764666666665, 1855.1934, 999.9756), (17109.3096, 1799.9743333333333, 1524.9763333333333), (33991.600933333335, 1882.6894666666667, 1333.7444666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.006516666666666666), (8, 0.0, 0.001572222222222222), (7, 0.0008666666666666667, 0.01827222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.103483333333333), (16097, 51.900000000000006, 6.188427777777777), (32205, 58.199133333333336, 11.621727777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
19,"[40.80416976917349, 33.21402122932609, 16.615976661908014, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[953.3401946265467, 1742.9313704196725, 2157.5984783299377, 0, 0, 0]","[3075.6598053734533, 6359.068629580328, 13953.401521670063, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1644, 2691, 2677, 0, 0, 0]","[(463.46979999999996, 1.9277333333333333, 0.02513333333333333), (109.83673333333334, 0.005933333333333334, 0.004399999999999999), (39.146800000000006, 0.004533333333333333, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3831.5302, 1858.0722666666666, 999.9748666666667), (17070.163266666666, 1799.9940666666666, 1524.9956), (34320.8532, 1882.6954666666668, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.007516666666666666), (6, 0.0, 0.0015), (1, 0.0, 0.0010888888888888888), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.102483333333332), (16099, 51.900000000000006, 6.1884999999999994), (32211, 58.2, 11.63891111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
20,"[34.8969967733929, 38.15107380893606, 29.92365464589411, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[860.2736480647363, 1613.0013406031594, 3818.129939360087, 0, 0, 0]","[3168.7263519352637, 6488.998659396841, 12292.870060639912, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1406, 3091, 4821, 0, 0, 0]","[(437.6048, 3.8394666666666666, 0.04653333333333333), (155.27519999999998, 0.017866666666666666, 0.0038666666666666667), (466.9654, 0.2677333333333333, 0.009800000000000001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3857.3952, 1856.1605333333334, 999.9534666666667), (17024.7248, 1799.9821333333334, 1524.9961333333333), (33893.0346, 1882.4322666666667, 1333.7402), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.00031666666666666665, 0.0061222222222222225), (4, 0.0032333333333333337, 0.000977777777777778), (3, 0.0, 0.010727777777777779), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09968333333333, 10.103877777777777), (16101, 51.89676666666667, 6.1890222222222215), (32209, 58.2, 11.629272222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
21,"[33.18441300570861, 36.4354480375216, 42.28167090807523, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[872.4969378102655, 1656.1589815944658, 5284.549677558129, 0, 0, 0]","[3156.5030621897345, 6445.841018405534, 10826.450322441871, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1337, 2952, 6812, 0, 0, 0]","[(27.26193333333333, 0.0044666666666666665, 0.0), (383.77753333333334, 0.0013333333333333335, 0.0138), (466.96540000000005, 0.02606666666666667, 0.0011333333333333336), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4267.738066666667, 1859.9955333333332, 1000.0), (16796.222466666666, 1799.9986666666666, 1524.9862), (33893.0346, 1882.6739333333335, 1333.7488666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.001161111111111111), (4, 0.06104999999999999, 0.01308888888888889), (4, 0.0, 0.0024000000000000002), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108838888888888), (16101, 51.838950000000004, 6.176911111111111), (32208, 58.2, 11.637599999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
