interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
1,"[15.56217423678332, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0]","[424.2092031852845, 0, 0, 0, 0, 0]","[3604.7907968147156, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[627, 0, 0, 0, 0, 0]","[(184.549, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4110.451, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(1, 0.0, 0.00029444444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4025, 67.1, 10.109705555555555), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
2,"[25.564656242243732, 0.0, 0.0, 0.0, 0.0, 0.0]","[2, 0, 0, 0, 0, 0]","[1024.6628872375077, 0, 0, 0, 0, 0]","[3004.3371127624923, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1030, 0, 0, 0, 0, 0]","[(513.1021333333333, 0.5272666666666668, 0.15786666666666668), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3781.8978666666667, 1859.4727333333333, 999.8421333333333), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.004305555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.105694444444444), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
3,"[36.137999503598905, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, 0, 0, 0, 0, 0]","[638.7867759131999, 0, 0, 0, 0, 0]","[3390.2132240868, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1456, 0, 0, 0, 0, 0]","[(542.9857999999999, 0.012066666666666665, 0.03053333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3752.0142, 1859.9879333333333, 999.9694666666667), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 1.666666666666667e-05, 0.004288888888888888), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09998333333333, 10.10571111111111), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
4,"[32.78729213204269, 12.453715132066156, 0.0, 0.0, 0.0, 0.0]","[3, 1, 0, 0, 0, 0]","[253.15647776580917, 915.8908929650686, 0, 0, 0, 0]","[3775.843522234191, 7186.109107034931, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1321, 1009, 0, 0, 0, 0]","[(357.38800000000003, 0.010466666666666668, 0.02353333333333333), (44.7392, 0.0046, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3937.612, 1859.9895333333334, 999.9764666666666), (17135.2608, 1799.9954, 1524.9999333333333), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.004333333333333333), (3, 0.0, 0.0011166666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.105666666666666), (16102, 51.900000000000006, 6.188883333333333), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
5,"[29.982625961777114, 38.583065909651935, 0.0, 0.0, 0.0, 0.0]","[2, 3, 0, 0, 0, 0]","[1086.586522213396, 3058.1442560304513, 0, 0, 0, 0]","[2942.413477786604, 5043.855743969549, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1208, 3126, 0, 0, 0, 0]","[(376.7873333333333, 0.0062, 0.017266666666666666), (149.5964, 0.013733333333333334, 0.00020000000000000004), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3918.212666666667, 1859.9938, 999.9827333333334), (17030.4036, 1799.9862666666668, 1524.9998), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.003361111111111111), (7, 0.0, 0.002983333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.106638888888888), (16098, 51.900000000000006, 6.187016666666667), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
6,"[48.22536609580541, 38.583065909651935, 0.0, 0.0, 0.0, 0.0]","[3, 3, 0, 0, 0, 0]","[1129.1486281463458, 2096.992143333011, 0, 0, 0, 0]","[2899.851371853654, 6005.007856666989, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1943, 3126, 0, 0, 0, 0]","[(406.7588666666667, 0.005866666666666666, 0.0174), (67.1084, 0.013400000000000002, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3888.2411333333334, 1859.9941333333334, 999.9826), (17112.8916, 1799.9866, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0017388888888888888), (7, 0.0, 0.002872222222222223), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.10826111111111), (16098, 51.900000000000006, 6.187127777777778), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
7,"[52.02283445023579, 40.891137990619605, 10.32834709204891, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[1675.4546281374053, 1193.8774572874102, 1664.9500654494054, 0, 0, 0]","[2353.545371862595, 6908.12254271259, 14446.049934550594, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2096, 3313, 1664, 0, 0, 0]","[(620.4056, 0.5593333333333333, 0.1796), (38.79626666666667, 0.008933333333333335, 6.666666666666668e-05), (4.893, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3674.5944, 1859.4406666666666, 999.8204), (17141.203733333332, 1799.9910666666667, 1524.9999333333333), (34355.107, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.005850000000000001), (6, 0.0, 0.007516666666666666), (2, 0.0, 0.0002777777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.104149999999999), (16099, 51.900000000000006, 6.182483333333333), (32210, 58.2, 11.639722222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
8,"[71.58103747828245, 14.76178721303382, 36.57128669852895, 0.0, 0.0, 0.0]","[4, 1, 3, 0, 0, 0]","[1131.5909258099468, 1196.600635528421, 2151.948224211774, 0, 0, 0]","[2897.409074190053, 6905.399364471579, 13959.051775788226, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2884, 1196, 5892, 0, 0, 0]","[(837.1546000000001, 0.025533333333333328, 0.044333333333333336), (5.2424, 0.0, 0.0), (119.53739999999999, 0.009333333333333334, 0.00013333333333333337), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3457.8454, 1859.9744666666666, 999.9556666666666), (17174.7576, 1800.0, 1525.0), (34240.4626, 1882.6906666666666, 1333.7498666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.005238888888888889), (2, 0.0, 0.000638888888888889), (6, 0.0, 0.0023666666666666662), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.104761111111111), (16103, 51.900000000000006, 6.18936111111111), (32206, 58.2, 11.637633333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
9,"[53.61131794489948, 35.05307331523081, 26.236732667121842, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1433.7390224542428, 1182.3151435141594, 0, 0, 0, 0]","[2595.260977545757, 6919.684856485841, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2160, 2840, 4227, 0, 0, 0]","[(648.0618000000001, 0.04073333333333333, 0.06326666666666667), (407.72006666666664, 0.0068, 0.2096), (72.7012, 0.009133333333333334, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3646.9382, 1859.9592666666667, 999.9367333333333), (16772.279933333335, 1799.9932, 1524.7904), (34287.2988, 1882.6908666666668, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.007066666666666667), (5, 0.21001666666666666, 0.11933888888888891), (4, 0.0, 0.0020499999999999997), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.102933333333333), (16100, 51.68998333333334, 6.070661111111111), (32208, 58.2, 11.637949999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
10,"[50.78183172002978, 35.05307331523081, 16.20631866426665, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[1114.2356678408942, 1996.5438895286893, 2191.1105592662866, 0, 0, 0]","[2914.764332159106, 6105.45611047131, 13919.889440733714, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2046, 2840, 2611, 0, 0, 0]","[(359.0048666666666, 0.11833333333333333, 0.12973333333333334), (470.4594666666667, 0.010666666666666666, 0.1992), (995.4474, 0.0003333333333333333, 0.0008), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3935.9951333333333, 1859.8816666666667, 999.8702666666667), (16709.540533333333, 1799.9893333333334, 1524.8008), (33364.5526, 1882.6996666666666, 1333.7492), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0018222222222222223), (5, 0.058233333333333324, 0.05761666666666667), (1, 0.0, 6.111111111111111e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108177777777778), (16100, 51.84176666666667, 6.132383333333332), (32211, 58.2, 11.639938888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
