interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
1,"[13.82477041449491, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0]","[555.426975916416, 0, 0, 0, 0, 0]","[3473.5730240835837, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[557, 0, 0, 0, 0, 0]","[(142.60586666666666, 0.0007333333333333332, 0.0006), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4152.394133333333, 1859.9992666666667, 999.9994), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(1, 0.0, 0.02883888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4025, 67.1, 10.081161111111111), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
2,"[25.663936460660214, 0.0, 0.0, 0.0, 0.0, 0.0]","[2, 0, 0, 0, 0, 0]","[1027.472622900282, 0, 0, 0, 0, 0]","[3001.5273770997183, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1034, 0, 0, 0, 0, 0]","[(117.08993333333336, 0.0007333333333333332, 0.0002666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4177.910066666666, 1859.9992666666667, 999.9997333333333), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.0017111111111111112), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.108288888888888), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
3,"[38.5951849094068, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, 0, 0, 0, 0, 0]","[898.9657030849966, 0, 0, 0, 0, 0]","[3130.0342969150033, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1555, 0, 0, 0, 0, 0]","[(138.76053333333334, 0.0005333333333333334, 0.0002), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4156.239466666667, 1859.9994666666666, 999.9998), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.001583333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108416666666667), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
4,"[36.46066021345247, 10.947914095285114, 0.0, 0.0, 0.0, 0.0]","[3, 1, 0, 0, 0, 0]","[651.4661243201997, 815.3310623623827, 0, 0, 0, 0]","[3377.5338756798, 7286.668937637617, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1469, 887, 0, 0, 0, 0]","[(23.11133333333334, 0.0, 0.0), (4.8491333333333335, 0.0008, 0.0008), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4271.888666666667, 1860.0, 1000.0), (17175.150866666667, 1799.9992, 1524.9992), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.00014444444444444444), (1, 0.0, 4.9999999999999996e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109855555555555), (16104, 51.900000000000006, 6.18995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
5,"[35.294117647058826, 29.165638114045915, 0.0, 0.0, 0.0, 0.0]","[3, 2, 0, 0, 0, 0]","[683.2457376081691, 1771.6267376087771, 0, 0, 0, 0]","[3345.7542623918307, 6330.373262391223, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1422, 2363, 0, 0, 0, 0]","[(18.349266666666665, 0.0, 0.0), (1116.5140666666664, 0.0008666666666666667, 0.0016666666666666668), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4276.650733333333, 1860.0, 1000.0), (16063.485933333333, 1799.9991333333332, 1524.9983333333332), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0001277777777777778), (2, 0.0, 0.0001111111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109872222222222), (16103, 51.900000000000006, 6.1898888888888886), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
6,"[33.87937453462398, 40.17526536657615, 0.0, 0.0, 0.0, 0.0]","[3, 3, 0, 0, 0, 0]","[463.43512885869814, 2060.342611987877, 0, 0, 0, 0]","[3565.564871141302, 6041.657388012123, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1365, 3255, 0, 0, 0, 0]","[(123.2064, 0.0004, 0.0027333333333333333), (1354.4090666666666, 0.0012, 0.0015333333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4171.7936, 1859.9996, 999.9972666666666), (15825.590933333333, 1799.9988, 1524.9984666666667), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0004166666666666667, 0.0009444444444444445), (5, 0.037733333333333334, 0.014777777777777777), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.09958333333333, 10.109055555555555), (16100, 51.86226666666667, 6.175222222222222), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
7,"[28.22040208488459, 50.1481115773883, 11.973186021972564, 0.0, 0.0, 0.0]","[2, 4, 1, 0, 0, 0]","[818.0436204535115, 1199.3205556024063, 1626.0301554285925, 0, 0, 0]","[3210.9563795464883, 6902.679444397594, 14484.969844571408, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1137, 4063, 1929, 0, 0, 0]","[(166.72273333333334, 0.003, 0.0003333333333333333), (1467.9168666666665, 0.009533333333333333, 0.23186666666666667), (39.146800000000006, 0.004733333333333333, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4128.277266666667, 1859.997, 999.9996666666667), (15712.083133333334, 1799.9904666666666, 1524.7681333333333), (34320.8532, 1882.6952666666666, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 1.666666666666667e-05, 0.0010222222222222221), (7, 0.21951666666666667, 0.1206388888888889), (2, 0.0, 0.0010999999999999998), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09998333333333, 10.108977777777778), (16098, 51.68048333333334, 6.06936111111111), (32210, 58.2, 11.6389), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
8,"[38.94266567386448, 31.942730190076524, 24.927068462541122, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1026.916673127087, 0, 4016.092801128133, 0, 0, 0]","[3002.083326872913, 8102, 12094.907198871868, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1569, 2588, 4016, 0, 0, 0]","[(193.63566666666665, 0.0005333333333333334, 0.0029333333333333334), (499.5578, 0.012, 0.21153333333333332), (36.3506, 0.0094, 0.00013333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4101.364333333333, 1859.9994666666666, 999.9970666666667), (16680.4422, 1799.988, 1524.7884666666666), (34323.6494, 1882.6906000000001, 1333.7498666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0010666666666666667, 0.0010666666666666667), (6, 0.05833333333333333, 0.052422222222222224), (5, 0.0, 0.0024555555555555554), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09893333333332, 10.108933333333333), (16099, 51.841666666666676, 6.137577777777778), (32207, 58.2, 11.637544444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
9,"[43.68329610325143, 12.56479881510738, 64.15492520638072, 0.0, 0.0, 0.0]","[3, 1, 5, 0, 0, 0]","[1289.574119669, 1006.9845423014142, 7378.858064490682, 0, 0, 0]","[2739.425880331, 7095.015457698586, 8732.141935509317, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1760, 1018, 10336, 0, 0, 0]","[(162.52846666666665, 0.0002, 0.0003333333333333334), (11.184266666666664, 0.00013333333333333334, 0.0036666666666666666), (3574.2449333333334, 0.6258, 0.04293333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4132.471533333333, 1859.9998, 999.9996666666667), (17168.815733333333, 1799.9998666666668, 1524.9963333333333), (30785.755066666665, 1882.0742, 1333.7070666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.09366666666666666, 0.03337777777777778), (3, 0.0, 0.00013333333333333334), (11, 3.203133333333333, 0.7050833333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.00633333333333, 10.076622222222221), (16102, 51.900000000000006, 6.189866666666666), (32201, 54.99686666666667, 10.934916666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
10,"[54.107719036981884, 12.56479881510738, 53.311402147601015, 0.0, 0.0, 0.0]","[4, 1, 4, 0, 0, 0]","[966.6720689954466, 0, 3942.947976041195, 0, 0, 0]","[3062.3279310045536, 8102, 12168.052023958804, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2180, 1018, 8589, 0, 0, 0]","[(170.6104, 0.0, 0.0002666666666666667), (6.8152, 0.0, 0.0), (3319.7908666666667, 0.6243333333333333, 0.04726666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4124.3896, 1860.0, 999.9997333333333), (17173.1848, 1800.0, 1525.0), (31040.209133333334, 1882.0756666666666, 1333.7027333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0007, 0.0005), (3, 0.0, 1.6666666666666667e-05), (9, 2.814516666666667, 0.6690944444444443), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.0993, 10.109499999999999), (16102, 51.900000000000006, 6.189983333333333), (32203, 55.38548333333333, 10.970905555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
