interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
1,"[13.154628940183668, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0]","[451.83259181833955, 0, 0, 0, 0, 0]","[3577.1674081816604, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[530, 0, 0, 0, 0, 0]","[(211.1128, 0.003733333333333333, 0.006266666666666668), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4083.8872, 1859.9962666666668, 999.9937333333334), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(1, 0.0, 0.0010055555555555558), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4025, 67.1, 10.108994444444443), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
2,"[26.085877388930257, 0.0, 0.0, 0.0, 0.0, 0.0]","[2, 0, 0, 0, 0, 0]","[498.3846518486158, 0, 0, 0, 0, 0]","[3530.6153481513843, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1051, 0, 0, 0, 0, 0]","[(233.48233333333334, 0.008333333333333333, 0.0062), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4061.5176666666666, 1859.9916666666666, 999.9938), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 0.0017555555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.108244444444443), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
3,"[24.24919334822537, 13.996544063194271, 0.0, 0.0, 0.0, 0.0]","[2, 1, 0, 0, 0, 0]","[969.7803724122746, 1074.8969040677582, 0, 0, 0, 0]","[3059.2196275877254, 7027.103095932242, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[977, 1134, 0, 0, 0, 0]","[(59.7682, 0.004666666666666667, 6.666666666666668e-05), (388.67179999999996, 7.663399999999999, 2.4918666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4235.2318, 1859.9953333333333, 999.9999333333334), (16791.3282, 1792.3366, 1522.5081333333333), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0011444444444444445), (2, 0.0, 0.016355555555555557), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108855555555555), (16103, 51.900000000000006, 6.173644444444444), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
4,"[44.05559692231323, 13.996544063194271, 0.0, 0.0, 0.0, 0.0]","[3, 1, 0, 0, 0, 0]","[705.2964897923745, 1134.6052171820327, 0, 0, 0, 0]","[3323.7035102076256, 6967.394782817967, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1775, 1134, 0, 0, 0, 0]","[(61.73366666666667, 0.004933333333333333, 0.0004), (651.5146, 19.004533333333335, 2.486266666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4233.266333333333, 1859.9950666666666, 999.9996), (16528.4854, 1780.9954666666667, 1522.5137333333332), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.001227777777777778), (2, 0.0, 0.0053), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108772222222221), (16103, 51.900000000000006, 6.184699999999999), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
5,"[34.94663688260114, 39.27425327079733, 0.0, 0.0, 0.0, 0.0]","[2, 3, 0, 0, 0, 0]","[1041.7296620557636, 2047.7947659031588, 0, 0, 0, 0]","[2987.2703379442364, 6054.205234096841, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1408, 3182, 0, 0, 0, 0]","[(181.0969333333333, 0.028666666666666663, 0.028466666666666664), (1612.7087333333336, 16.110466666666667, 2.5807999999999995), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4113.903066666667, 1859.9713333333334, 999.9715333333334), (15567.291266666667, 1783.8895333333332, 1522.4192), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.006450000000000001), (4, 0.0, 0.0031333333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.10355), (16101, 51.900000000000006, 6.186866666666666), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
6,"[54.75304045668901, 25.265366576154037, 12.947675501210353, 0.0, 0.0, 0.0]","[3, 2, 1, 0, 0, 0]","[705.2964897923745, 1812.301049912201, 2086.917422091666, 0, 0, 0]","[3323.7035102076256, 6289.698950087799, 14024.082577908333, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2206, 2047, 2086, 0, 0, 0]","[(195.03373333333332, 0.08406666666666666, 0.08380000000000001), (1199.5700666666667, 0.0002, 0.001), (968.1848666666667, 0.0, 0.0008666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4099.966266666666, 1859.9159333333334, 999.9162), (15980.429933333333, 1799.9998, 1524.999), (33391.81513333333, 1882.7, 1333.7491333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.04748888888888889), (2, 1.666666666666667e-05, 0.0007999999999999999), (2, 0.0, 0.00011666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.06251111111111), (16103, 51.89998333333334, 6.1892), (32210, 58.2, 11.639883333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
7,"[31.347728965003725, 52.320414712416685, 12.947675501210353, 0.0, 0.0, 0.0]","[2, 4, 1, 0, 0, 0]","[963.196030691269, 2733.7186947966948, 2047.4687601779385, 0, 0, 0]","[3065.803969308731, 5368.281305203305, 14063.531239822061, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1263, 4239, 2086, 0, 0, 0]","[(10.528733333333333, 0.028733333333333333, 0.02853333333333333), (1038.8751333333332, 6.666666666666668e-05, 0.0009333333333333332), (964.6893333333335, 0.0, 0.0009333333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4284.471266666666, 1859.9712666666667, 999.9714666666666), (16141.124866666667, 1799.9999333333333, 1524.9990666666667), (33395.310666666664, 1882.7, 1333.7490666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 8.88888888888889e-05), (7, 0.04548333333333333, 0.01692222222222222), (2, 0.0, 0.00016666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.10991111111111), (16098, 51.85451666666667, 6.173077777777777), (32210, 58.2, 11.639833333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
8,"[43.53437577562671, 40.33571957541348, 25.473279126062938, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[431.20079432063125, 1716.9758650021724, 1719.3522916291872, 0, 0, 0]","[3597.7992056793687, 6385.024134997828, 14391.647708370812, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1754, 3268, 4104, 0, 0, 0]","[(27.174533333333336, 0.0834, 0.08346666666666668), (1111.7948666666668, 6.666666666666668e-05, 0.0009333333333333332), (1311.4180000000001, 0.7898666666666667, 0.0184), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4267.825466666666, 1859.9166, 999.9165333333333), (16068.205133333333, 1799.9999333333333, 1524.9990666666667), (33048.582, 1881.9101333333333, 1333.7316), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.00012777777777777776), (6, 0.0, 6.111111111111111e-05), (3, 0.08385, 0.027005555555555553), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109872222222222), (16099, 51.900000000000006, 6.189938888888888), (32209, 58.116150000000005, 11.612994444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
9,"[28.940183668404067, 54.64082942483337, 30.879523307057287, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[1121.7201395303512, 1889.0045656114394, 2017.9555981631004, 0, 0, 0]","[2907.279860469649, 6212.99543438856, 14093.0444018369, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1166, 4427, 4975, 0, 0, 0]","[(46.39859999999999, 0.0009333333333333332, 6.666666666666668e-05), (971.1106, 0.0002, 0.0014), (413.48766666666677, 0.19140000000000001, 0.012666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4248.6014, 1859.9990666666667, 999.9999333333334), (16208.8894, 1799.9998, 1524.9986), (33946.51233333333, 1882.5086000000001, 1333.7373333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 0.0006777777777777779), (11, 0.0, 0.000811111111111111), (4, 0.12675, 0.05098888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.109322222222222), (16094, 51.900000000000006, 6.189188888888888), (32208, 58.07325, 11.58901111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
10,"[40.48150905931993, 27.585781288570722, 42.03339333374713, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1424.108614046048, 1767.2575579628574, 3701.8614018798858, 0, 0, 0]","[2604.891385953952, 6334.742442037143, 12409.138598120115, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1631, 2235, 6772, 0, 0, 0]","[(50.636066666666665, 0.0011333333333333334, 0.00013333333333333334), (1291.4948666666667, 0.0, 0.0010666666666666665), (1684.7104, 0.4547333333333334, 0.023), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4244.363933333333, 1859.9988666666666, 999.9998666666667), (15888.505133333334, 1800.0, 1524.9989333333333), (32675.2896, 1882.2452666666668, 1333.727), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0006500000000000001), (6, 0.0, 0.00065), (4, 0.32739999999999997, 0.11224999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.10935), (16099, 51.900000000000006, 6.189349999999999), (32208, 57.872600000000006, 11.52775), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
