interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
1,"[19.806403574087863, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0]","[705.2964897923745, 0, 0, 0, 0, 0]","[3323.7035102076256, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[798, 0, 0, 0, 0, 0]","[(7.5578, 0.0004, 0.0003333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4287.4422, 1859.9996, 999.9996666666667), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 9.444444444444444e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109905555555555), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
2,"[29.858525688756515, 0.0, 0.0, 0.0, 0.0, 0.0]","[2, 0, 0, 0, 0, 0]","[868.1657887522375, 0, 0, 0, 0, 0]","[3160.8342112477626, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1203, 0, 0, 0, 0, 0]","[(12.625733333333333, 0.028399999999999998, 0.028466666666666664), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4282.374266666667, 1859.9716, 999.9715333333334), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.00010555555555555557), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109894444444445), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
3,"[45.12285927029039, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, 0, 0, 0, 0, 0]","[1090.0020066260588, 0, 0, 0, 0, 0]","[2938.9979933739414, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1818, 0, 0, 0, 0, 0]","[(18.6548, 0.0834, 0.08346666666666668), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4276.3452, 1859.9166, 999.9165333333333), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 9.999999999999999e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.1099), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
4,"[52.84189625217175, 10.207356208343619, 0.0, 0.0, 0.0, 0.0]","[3, 1, 0, 0, 0, 0]","[1095.1409972766846, 708.4974841067566, 0, 0, 0, 0]","[2933.8590027233154, 7393.502515893243, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2129, 827, 0, 0, 0, 0]","[(350.96506666666664, 0.09033333333333333, 0.1016), (213.90913333333333, 0.003, 0.02586666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3944.0349333333334, 1859.9096666666667, 999.8984), (16966.090866666666, 1799.997, 1524.9741333333334), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.003438888888888889), (3, 0.05313333333333333, 0.012111111111111112), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.10656111111111), (16102, 51.84686666666667, 6.177888888888888), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
5,"[46.66170265574584, 22.6734139718588, 0.0, 0.0, 0.0, 0.0]","[3, 2, 0, 0, 0, 0]","[1235.8122663579265, 1001.7714058927403, 0, 0, 0, 0]","[2793.1877336420735, 7100.22859410726, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1880, 1837, 0, 0, 0, 0]","[(735.0504666666666, 1.4007333333333332, 0.023), (325.75693333333334, 0.002333333333333333, 0.014199999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3559.9495333333334, 1858.5992666666666, 999.977), (16854.243066666666, 1799.9976666666666, 1524.9858), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.011383333333333334), (6, 0.06325, 0.01466111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.098616666666667), (16099, 51.83675000000001, 6.175338888888889), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
6,"[41.548771407297096, 23.389286595902245, 12.947675501210353, 0.0, 0.0, 0.0]","[3, 2, 1, 0, 0, 0]","[1435.0071980095904, 1895.891265112912, 2086.9171845041096, 0, 0, 0]","[2593.9928019904096, 6206.108734887088, 14024.08281549589, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1674, 1895, 2086, 0, 0, 0]","[(749.0316, 0.6584666666666668, 0.020866666666666665), (113.24586666666666, 0.0048000000000000004, 0.00020000000000000004), (0.0, 0.004733333333333333, 0.00013333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3545.9683999999997, 1859.3415333333332, 999.9791333333334), (17066.754133333332, 1799.9952, 1524.9998), (34360.0, 1882.6952666666666, 1333.7498666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0033277777777777776), (5, 0.0, 0.0022722222222222224), (3, 0.0, 0.0014222222222222223), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.106672222222223), (16100, 51.900000000000006, 6.187727777777777), (32209, 58.2, 11.638577777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
7,"[59.76669148672127, 23.389286595902245, 12.947675501210353, 0.0, 0.0, 0.0]","[4, 2, 1, 0, 0, 0]","[701.5722382213582, 865.6290825883275, 2047.4685270814605, 0, 0, 0]","[3327.427761778642, 7236.370917411672, 14063.53147291854, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2408, 1895, 2086, 0, 0, 0]","[(748.5944666666666, 0.6556666666666667, 0.02213333333333333), (41.9426, 0.0046, 0.0), (0.0, 0.004666666666666667, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3546.4055333333336, 1859.3443333333332, 999.9778666666666), (17138.0574, 1799.9954, 1525.0), (34360.0, 1882.6953333333333, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0029666666666666665), (5, 0.0, 0.002255555555555556), (3, 0.0, 0.001661111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.107033333333332), (16100, 51.900000000000006, 6.187744444444444), (32209, 58.2, 11.638338888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
8,"[43.11243484735666, 35.17649962972106, 29.27813295264105, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1074.6518458686992, 2247.7859669375575, 3887.363586500006, 0, 0, 0]","[2954.348154131301, 5854.2140330624425, 12223.636413499993, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1737, 2850, 4717, 0, 0, 0]","[(104.50733333333332, 0.009133333333333334, 0.00013333333333333337), (98.5658, 0.013866666666666666, 0.011466666666666667), (1073.7413333333332, 0.004533333333333333, 0.0008666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4190.492666666667, 1859.9908666666668, 999.9998666666667), (17081.4342, 1799.9861333333333, 1524.9885333333334), (33286.25866666667, 1882.6954666666668, 1333.7491333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.0, 0.0021222222222222224), (8, 1.666666666666667e-05, 0.0018), (4, 0.0, 0.0013500000000000003), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.107877777777777), (16097, 51.89998333333334, 6.188199999999999), (32208, 58.2, 11.638649999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
9,"[44.37825763216679, 48.444828437422856, 29.27813295264105, 0.0, 0.0, 0.0]","[3, 4, 2, 0, 0, 0]","[971.2735723209903, 954.6312914962789, 1749.2896693505322, 0, 0, 0]","[3057.7264276790097, 7147.368708503721, 14361.710330649468, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1788, 3925, 4717, 0, 0, 0]","[(75.84620000000001, 0.004733333333333333, 0.0), (192.93713333333332, 0.013466666666666667, 0.012066666666666663), (1152.0349333333334, 0.004933333333333333, 0.0008666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4219.1538, 1859.9952666666666, 1000.0), (16987.062866666667, 1799.9865333333332, 1524.9879333333333), (33207.965066666664, 1882.6950666666667, 1333.7491333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0020388888888888887), (11, 0.04603333333333332, 0.017955555555555558), (4, 0.04506666666666667, 0.01714444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.107961111111111), (16094, 51.85396666666667, 6.172044444444444), (32208, 58.15493333333334, 11.622855555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
10,"[37.50310250682551, 24.043446062700568, 59.96524113959406, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[443.6949634928696, 531.1208804818593, 7669.133908341766, 0, 0, 0]","[3585.3050365071304, 7570.87911951814, 8441.866091658234, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1511, 1948, 9661, 0, 0, 0]","[(61.166399999999996, 0.009333333333333332, 0.0002), (70.55973333333334, 0.0, 0.001), (1258.9894666666667, 0.004533333333333333, 0.0007333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4233.8336, 1859.9906666666666, 999.9998), (17109.44026666667, 1800.0, 1524.999), (33101.010533333334, 1882.6954666666668, 1333.7492666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.002805555555555555), (6, 0.0, 1.1111111111111112e-05), (6, 1.666666666666667e-05, 0.0014888888888888888), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.107194444444444), (16099, 51.900000000000006, 6.189988888888888), (32206, 58.199983333333336, 11.638511111111109), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
